precinct,method,candidate,votes
Upper Hanover 2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Hanover 2,Election Day,DAVE MCCORMICK(REP),****
Upper Hanover 2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Hanover 2,Mail-in,DAVE MCCORMICK(REP),****
Upper Hanover 2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Hanover 2,Provisional,DAVE MCCORMICK(REP),****
Upper Hanover 2,Total,ROBERT P CASEY JR(DEM),375
Upper Hanover 2,Total,DAVE MCCORMICK(REP),598
Upper Hanover 3,Election Day,ROBERT P CASEY JR(DEM),****
Upper Hanover 3,Election Day,DAVE MCCORMICK(REP),****
Upper Hanover 3,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Hanover 3,Mail-in,DAVE MCCORMICK(REP),****
Upper Hanover 3,Provisional,ROBERT P CASEY JR(DEM),****
Upper Hanover 3,Provisional,DAVE MCCORMICK(REP),****
Upper Hanover 3,Total,ROBERT P CASEY JR(DEM),398
Upper Hanover 3,Total,DAVE MCCORMICK(REP),735
Upper Merion Belmont 1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Merion Belmont 1,Election Day,DAVE MCCORMICK(REP),****
Upper Merion Belmont 1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Merion Belmont 1,Mail-in,DAVE MCCORMICK(REP),****
Upper Merion Belmont 1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Merion Belmont 1,Provisional,DAVE MCCORMICK(REP),****
Upper Merion Belmont 1,Total,ROBERT P CASEY JR(DEM),400
Upper Merion Belmont 1,Total,DAVE MCCORMICK(REP),279
Upper Merion Belmont 2,Election Day,ROBERT P CASEY JR(DEM),618
Upper Merion Belmont 2,Election Day,DAVE MCCORMICK(REP),457
Upper Merion Belmont 2,Mail-in,ROBERT P CASEY JR(DEM),415
Upper Merion Belmont 2,Mail-in,DAVE MCCORMICK(REP),131
Upper Merion Belmont 2,Provisional,ROBERT P CASEY JR(DEM),7
Upper Merion Belmont 2,Provisional,DAVE MCCORMICK(REP),4
Upper Merion Belmont 2,Total,ROBERT P CASEY JR(DEM),"1,040"
Upper Merion Belmont 2,Total,DAVE MCCORMICK(REP),592
Upper Merion Belmont 3,Election Day,ROBERT P CASEY JR(DEM),416
Upper Merion Belmont 3,Election Day,DAVE MCCORMICK(REP),313
Upper Merion Belmont 3,Mail-in,ROBERT P CASEY JR(DEM),232
Upper Merion Belmont 3,Mail-in,DAVE MCCORMICK(REP),91
Upper Merion Belmont 3,Provisional,ROBERT P CASEY JR(DEM),10
Upper Merion Belmont 3,Provisional,DAVE MCCORMICK(REP),4
Upper Merion Belmont 3,Total,ROBERT P CASEY JR(DEM),658
Upper Merion Belmont 3,Total,DAVE MCCORMICK(REP),408
Upper Merion Belmont 4,Election Day,ROBERT P CASEY JR(DEM),648
Upper Merion Belmont 4,Election Day,DAVE MCCORMICK(REP),503
Upper Merion Belmont 4,Mail-in,ROBERT P CASEY JR(DEM),491
Upper Merion Belmont 4,Mail-in,DAVE MCCORMICK(REP),166
Upper Merion Belmont 4,Provisional,ROBERT P CASEY JR(DEM),13
Upper Merion Belmont 4,Provisional,DAVE MCCORMICK(REP),7
Upper Merion Belmont 4,Total,ROBERT P CASEY JR(DEM),"1,152"
Upper Merion Belmont 4,Total,DAVE MCCORMICK(REP),676
