precinct,method,candidate,votes
Cheltenham 3-3,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 3-3,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 3-3,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 3-3,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 3-3,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 3-3,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 3-3,Total,ROBERT P CASEY JR(DEM),688
Cheltenham 3-3,Total,DAVE MCCORMICK(REP),106
Cheltenham 3-4,Election Day,ROBERT P CASEY JR(DEM),625
Cheltenham 3-4,Election Day,DAVE MCCORMICK(REP),60
Cheltenham 3-4,Mail-in,ROBERT P CASEY JR(DEM),239
Cheltenham 3-4,Mail-in,DAVE MCCORMICK(REP),27
Cheltenham 3-4,Provisional,ROBERT P CASEY JR(DEM),0
Cheltenham 3-4,Provisional,DAVE MCCORMICK(REP),0
Cheltenham 3-4,Total,ROBERT P CASEY JR(DEM),864
Cheltenham 3-4,Total,DAVE MCCORMICK(REP),87
Cheltenham 4-1,Election Day,ROBERT P CASEY JR(DEM),460
Cheltenham 4-1,Election Day,DAVE MCCORMICK(REP),60
Cheltenham 4-1,Mail-in,ROBERT P CASEY JR(DEM),253
Cheltenham 4-1,Mail-in,DAVE MCCORMICK(REP),14
Cheltenham 4-1,Provisional,ROBERT P CASEY JR(DEM),9
Cheltenham 4-1,Provisional,DAVE MCCORMICK(REP),2
Cheltenham 4-1,Total,ROBERT P CASEY JR(DEM),722
Cheltenham 4-1,Total,DAVE MCCORMICK(REP),76
Cheltenham 4-2,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 4-2,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 4-2,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 4-2,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 4-2,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 4-2,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 4-2,Total,ROBERT P CASEY JR(DEM),651
Cheltenham 4-2,Total,DAVE MCCORMICK(REP),72
Cheltenham 4-3,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 4-3,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 4-3,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 4-3,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 4-3,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 4-3,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 4-3,Total,ROBERT P CASEY JR(DEM),565
Cheltenham 4-3,Total,DAVE MCCORMICK(REP),96
Cheltenham 4-4,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 4-4,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 4-4,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 4-4,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 4-4,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 4-4,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 4-4,Total,ROBERT P CASEY JR(DEM),365
Cheltenham 4-4,Total,DAVE MCCORMICK(REP),56
