precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,JOHN C THOMAS(LIB),15
Upper Moreland 4-2,Election Day,LEILA HAZOU(GRE),9
Upper Moreland 4-2,Election Day,MARTY SELKER(CON),1
Upper Moreland 4-2,Election Day,UnresolvedWrite-In,1
Upper Moreland 4-2,Mail-in,JOHN C THOMAS(LIB),2
Upper Moreland 4-2,Mail-in,LEILA HAZOU(GRE),1
Upper Moreland 4-2,Mail-in,MARTY SELKER(CON),1
Upper Moreland 4-2,Mail-in,UnresolvedWrite-In,0
Upper Moreland 4-2,Provisional,JOHN C THOMAS(LIB),1
Upper Moreland 4-2,Provisional,LEILA HAZOU(GRE),0
Upper Moreland 4-2,Provisional,MARTY SELKER(CON),0
Upper Moreland 4-2,Provisional,UnresolvedWrite-In,0
Upper Moreland 4-2,Total,JOHN C THOMAS(LIB),18
Upper Moreland 4-2,Total,LEILA HAZOU(GRE),10
Upper Moreland 4-2,Total,MARTY SELKER(CON),2
Upper Moreland 4-2,Total,UnresolvedWrite-In,1
Upper Moreland 5-1,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 5-1,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 5-1,Election Day,MARTY SELKER(CON),****
Upper Moreland 5-1,Election Day,UnresolvedWrite-In,****
Upper Moreland 5-1,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 5-1,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 5-1,Mail-in,MARTY SELKER(CON),****
Upper Moreland 5-1,Mail-in,UnresolvedWrite-In,****
Upper Moreland 5-1,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 5-1,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 5-1,Provisional,MARTY SELKER(CON),****
Upper Moreland 5-1,Provisional,UnresolvedWrite-In,****
Upper Moreland 5-1,Total,JOHN C THOMAS(LIB),12
Upper Moreland 5-1,Total,LEILA HAZOU(GRE),9
Upper Moreland 5-1,Total,MARTY SELKER(CON),6
Upper Moreland 5-1,Total,UnresolvedWrite-In,0
Upper Moreland 5-2,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 5-2,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 5-2,Election Day,MARTY SELKER(CON),****
Upper Moreland 5-2,Election Day,UnresolvedWrite-In,****
Upper Moreland 5-2,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 5-2,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 5-2,Mail-in,MARTY SELKER(CON),****
Upper Moreland 5-2,Mail-in,UnresolvedWrite-In,****
Upper Moreland 5-2,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 5-2,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 5-2,Provisional,MARTY SELKER(CON),****
Upper Moreland 5-2,Provisional,UnresolvedWrite-In,****
Upper Moreland 5-2,Total,JOHN C THOMAS(LIB),24
Upper Moreland 5-2,Total,LEILA HAZOU(GRE),13
Upper Moreland 5-2,Total,MARTY SELKER(CON),1
Upper Moreland 5-2,Total,UnresolvedWrite-In,1
Upper Moreland 6-1,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 6-1,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 6-1,Election Day,MARTY SELKER(CON),****
Upper Moreland 6-1,Election Day,UnresolvedWrite-In,****
Upper Moreland 6-1,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 6-1,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 6-1,Mail-in,MARTY SELKER(CON),****
Upper Moreland 6-1,Mail-in,UnresolvedWrite-In,****
Upper Moreland 6-1,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 6-1,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 6-1,Provisional,MARTY SELKER(CON),****
Upper Moreland 6-1,Provisional,UnresolvedWrite-In,****
Upper Moreland 6-1,Total,JOHN C THOMAS(LIB),13
Upper Moreland 6-1,Total,LEILA HAZOU(GRE),11
Upper Moreland 6-1,Total,MARTY SELKER(CON),1
Upper Moreland 6-1,Total,UnresolvedWrite-In,1
Upper Moreland 6-2,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 6-2,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 6-2,Election Day,MARTY SELKER(CON),****
Upper Moreland 6-2,Election Day,UnresolvedWrite-In,****
Upper Moreland 6-2,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 6-2,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 6-2,Mail-in,MARTY SELKER(CON),****
Upper Moreland 6-2,Mail-in,UnresolvedWrite-In,****
Upper Moreland 6-2,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 6-2,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 6-2,Provisional,MARTY SELKER(CON),****
Upper Moreland 6-2,Provisional,UnresolvedWrite-In,****
Upper Moreland 6-2,Total,JOHN C THOMAS(LIB),6
Upper Moreland 6-2,Total,LEILA HAZOU(GRE),8
Upper Moreland 6-2,Total,MARTY SELKER(CON),0
Upper Moreland 6-2,Total,UnresolvedWrite-In,1
Upper Moreland 7-1,Election Day,JOHN C THOMAS(LIB),17
Upper Moreland 7-1,Election Day,LEILA HAZOU(GRE),5
Upper Moreland 7-1,Election Day,MARTY SELKER(CON),1
Upper Moreland 7-1,Election Day,UnresolvedWrite-In,0
Upper Moreland 7-1,Mail-in,JOHN C THOMAS(LIB),4
Upper Moreland 7-1,Mail-in,LEILA HAZOU(GRE),2
Upper Moreland 7-1,Mail-in,MARTY SELKER(CON),2
Upper Moreland 7-1,Mail-in,UnresolvedWrite-In,1
Upper Moreland 7-1,Provisional,JOHN C THOMAS(LIB),0
Upper Moreland 7-1,Provisional,LEILA HAZOU(GRE),0
Upper Moreland 7-1,Provisional,MARTY SELKER(CON),0
Upper Moreland 7-1,Provisional,UnresolvedWrite-In,0
Upper Moreland 7-1,Total,JOHN C THOMAS(LIB),21
Upper Moreland 7-1,Total,LEILA HAZOU(GRE),7
Upper Moreland 7-1,Total,MARTY SELKER(CON),3
Upper Moreland 7-1,Total,UnresolvedWrite-In,1
