precinct,method,candidate,votes
Upper Moreland 1-2,Election Day,JOHN C THOMAS(LIB),6
Upper Moreland 1-2,Election Day,LEILA HAZOU(GRE),5
Upper Moreland 1-2,Election Day,MARTY SELKER(CON),3
Upper Moreland 1-2,Election Day,UnresolvedWrite-In,1
Upper Moreland 1-2,Mail-in,JOHN C THOMAS(LIB),2
Upper Moreland 1-2,Mail-in,LEILA HAZOU(GRE),1
Upper Moreland 1-2,Mail-in,MARTY SELKER(CON),0
Upper Moreland 1-2,Mail-in,UnresolvedWrite-In,1
Upper Moreland 1-2,Provisional,JOHN C THOMAS(LIB),0
Upper Moreland 1-2,Provisional,LEILA HAZOU(GRE),0
Upper Moreland 1-2,Provisional,MARTY SELKER(CON),0
Upper Moreland 1-2,Provisional,UnresolvedWrite-In,0
Upper Moreland 1-2,Total,JOHN C THOMAS(LIB),8
Upper Moreland 1-2,Total,LEILA HAZOU(GRE),6
Upper Moreland 1-2,Total,MARTY SELKER(CON),3
Upper Moreland 1-2,Total,UnresolvedWrite-In,2
Upper Moreland 2-1,Election Day,JOHN C THOMAS(LIB),8
Upper Moreland 2-1,Election Day,LEILA HAZOU(GRE),8
Upper Moreland 2-1,Election Day,MARTY SELKER(CON),0
Upper Moreland 2-1,Election Day,UnresolvedWrite-In,0
Upper Moreland 2-1,Mail-in,JOHN C THOMAS(LIB),3
Upper Moreland 2-1,Mail-in,LEILA HAZOU(GRE),2
Upper Moreland 2-1,Mail-in,MARTY SELKER(CON),1
Upper Moreland 2-1,Mail-in,UnresolvedWrite-In,2
Upper Moreland 2-1,Provisional,JOHN C THOMAS(LIB),1
Upper Moreland 2-1,Provisional,LEILA HAZOU(GRE),0
Upper Moreland 2-1,Provisional,MARTY SELKER(CON),0
Upper Moreland 2-1,Provisional,UnresolvedWrite-In,0
Upper Moreland 2-1,Total,JOHN C THOMAS(LIB),12
Upper Moreland 2-1,Total,LEILA HAZOU(GRE),10
Upper Moreland 2-1,Total,MARTY SELKER(CON),1
Upper Moreland 2-1,Total,UnresolvedWrite-In,2
Upper Moreland 2-2,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 2-2,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 2-2,Election Day,MARTY SELKER(CON),****
Upper Moreland 2-2,Election Day,UnresolvedWrite-In,****
Upper Moreland 2-2,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 2-2,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 2-2,Mail-in,MARTY SELKER(CON),****
Upper Moreland 2-2,Mail-in,UnresolvedWrite-In,****
Upper Moreland 2-2,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 2-2,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 2-2,Provisional,MARTY SELKER(CON),****
Upper Moreland 2-2,Provisional,UnresolvedWrite-In,****
Upper Moreland 2-2,Total,JOHN C THOMAS(LIB),22
Upper Moreland 2-2,Total,LEILA HAZOU(GRE),10
Upper Moreland 2-2,Total,MARTY SELKER(CON),2
Upper Moreland 2-2,Total,UnresolvedWrite-In,1
Upper Moreland 3-1,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 3-1,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 3-1,Election Day,MARTY SELKER(CON),****
Upper Moreland 3-1,Election Day,UnresolvedWrite-In,****
Upper Moreland 3-1,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 3-1,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 3-1,Mail-in,MARTY SELKER(CON),****
Upper Moreland 3-1,Mail-in,UnresolvedWrite-In,****
