precinct,method,candidate,votes
Abington 8-1,Election Day,ROBERT P CASEY JR(DEM),****
Abington 8-1,Election Day,DAVE MCCORMICK(REP),****
Abington 8-1,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 8-1,Mail-in,DAVE MCCORMICK(REP),****
Abington 8-1,Provisional,ROBERT P CASEY JR(DEM),****
Abington 8-1,Provisional,DAVE MCCORMICK(REP),****
Abington 8-1,Total,ROBERT P CASEY JR(DEM),911
Abington 8-1,Total,DAVE MCCORMICK(REP),398
Abington 8-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 8-2,Election Day,DAVE MCCORMICK(REP),****
Abington 8-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 8-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 8-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 8-2,Provisional,DAVE MCCORMICK(REP),****
Abington 8-2,Total,ROBERT P CASEY JR(DEM),663
Abington 8-2,Total,DAVE MCCORMICK(REP),226
Abington 9-1,Election Day,ROBERT P CASEY JR(DEM),541
Abington 9-1,Election Day,DAVE MCCORMICK(REP),363
Abington 9-1,Mail-in,ROBERT P CASEY JR(DEM),250
Abington 9-1,Mail-in,DAVE MCCORMICK(REP),50
Abington 9-1,Provisional,ROBERT P CASEY JR(DEM),8
Abington 9-1,Provisional,DAVE MCCORMICK(REP),5
Abington 9-1,Total,ROBERT P CASEY JR(DEM),799
Abington 9-1,Total,DAVE MCCORMICK(REP),418
Abington 9-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 9-2,Election Day,DAVE MCCORMICK(REP),****
Abington 9-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 9-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 9-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 9-2,Provisional,DAVE MCCORMICK(REP),****
Abington 9-2,Total,ROBERT P CASEY JR(DEM),630
Abington 9-2,Total,DAVE MCCORMICK(REP),431
Abington 10-1,Election Day,ROBERT P CASEY JR(DEM),359
Abington 10-1,Election Day,DAVE MCCORMICK(REP),247
Abington 10-1,Mail-in,ROBERT P CASEY JR(DEM),162
Abington 10-1,Mail-in,DAVE MCCORMICK(REP),48
Abington 10-1,Provisional,ROBERT P CASEY JR(DEM),0
Abington 10-1,Provisional,DAVE MCCORMICK(REP),0
Abington 10-1,Total,ROBERT P CASEY JR(DEM),521
Abington 10-1,Total,DAVE MCCORMICK(REP),295
Abington 10-2,Election Day,ROBERT P CASEY JR(DEM),412
Abington 10-2,Election Day,DAVE MCCORMICK(REP),203
Abington 10-2,Mail-in,ROBERT P CASEY JR(DEM),214
Abington 10-2,Mail-in,DAVE MCCORMICK(REP),37
Abington 10-2,Provisional,ROBERT P CASEY JR(DEM),10
Abington 10-2,Provisional,DAVE MCCORMICK(REP),3
Abington 10-2,Total,ROBERT P CASEY JR(DEM),636
Abington 10-2,Total,DAVE MCCORMICK(REP),243
