precinct,method,candidate,votes
Abington 5-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 5-2,Election Day,DAVE MCCORMICK(REP),****
Abington 5-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 5-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 5-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 5-2,Provisional,DAVE MCCORMICK(REP),****
Abington 5-2,Total,ROBERT P CASEY JR(DEM),793
Abington 5-2,Total,DAVE MCCORMICK(REP),171
Abington 6-1,Election Day,ROBERT P CASEY JR(DEM),****
Abington 6-1,Election Day,DAVE MCCORMICK(REP),****
Abington 6-1,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 6-1,Mail-in,DAVE MCCORMICK(REP),****
Abington 6-1,Provisional,ROBERT P CASEY JR(DEM),****
Abington 6-1,Provisional,DAVE MCCORMICK(REP),****
Abington 6-1,Total,ROBERT P CASEY JR(DEM),790
Abington 6-1,Total,DAVE MCCORMICK(REP),497
Abington 6-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 6-2,Election Day,DAVE MCCORMICK(REP),****
Abington 6-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 6-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 6-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 6-2,Provisional,DAVE MCCORMICK(REP),****
Abington 6-2,Total,ROBERT P CASEY JR(DEM),678
Abington 6-2,Total,DAVE MCCORMICK(REP),283
Abington 7-1,Election Day,ROBERT P CASEY JR(DEM),****
Abington 7-1,Election Day,DAVE MCCORMICK(REP),****
Abington 7-1,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 7-1,Mail-in,DAVE MCCORMICK(REP),****
Abington 7-1,Provisional,ROBERT P CASEY JR(DEM),****
Abington 7-1,Provisional,DAVE MCCORMICK(REP),****
Abington 7-1,Total,ROBERT P CASEY JR(DEM),871
Abington 7-1,Total,DAVE MCCORMICK(REP),225
Abington 7-2,Election Day,ROBERT P CASEY JR(DEM),458
Abington 7-2,Election Day,DAVE MCCORMICK(REP),114
Abington 7-2,Mail-in,ROBERT P CASEY JR(DEM),331
Abington 7-2,Mail-in,DAVE MCCORMICK(REP),59
Abington 7-2,Provisional,ROBERT P CASEY JR(DEM),16
Abington 7-2,Provisional,DAVE MCCORMICK(REP),3
Abington 7-2,Total,ROBERT P CASEY JR(DEM),805
Abington 7-2,Total,DAVE MCCORMICK(REP),176
Abington 7-3,Election Day,ROBERT P CASEY JR(DEM),****
Abington 7-3,Election Day,DAVE MCCORMICK(REP),****
Abington 7-3,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 7-3,Mail-in,DAVE MCCORMICK(REP),****
Abington 7-3,Provisional,ROBERT P CASEY JR(DEM),****
Abington 7-3,Provisional,DAVE MCCORMICK(REP),****
Abington 7-3,Total,ROBERT P CASEY JR(DEM),435
Abington 7-3,Total,DAVE MCCORMICK(REP),171
