precinct,method,candidate,votes
Springfield 5-2,Election Day,ROBERT P CASEY JR(DEM),****
Springfield 5-2,Election Day,DAVE MCCORMICK(REP),****
Springfield 5-2,Mail-in,ROBERT P CASEY JR(DEM),****
Springfield 5-2,Mail-in,DAVE MCCORMICK(REP),****
Springfield 5-2,Provisional,ROBERT P CASEY JR(DEM),****
Springfield 5-2,Provisional,DAVE MCCORMICK(REP),****
Springfield 5-2,Total,ROBERT P CASEY JR(DEM),442
Springfield 5-2,Total,DAVE MCCORMICK(REP),126
Springfield 6-1,Election Day,ROBERT P CASEY JR(DEM),****
Springfield 6-1,Election Day,DAVE MCCORMICK(REP),****
Springfield 6-1,Mail-in,ROBERT P CASEY JR(DEM),****
Springfield 6-1,Mail-in,DAVE MCCORMICK(REP),****
Springfield 6-1,Provisional,ROBERT P CASEY JR(DEM),****
Springfield 6-1,Provisional,DAVE MCCORMICK(REP),****
Springfield 6-1,Total,ROBERT P CASEY JR(DEM),459
Springfield 6-1,Total,DAVE MCCORMICK(REP),309
Springfield 6-2,Election Day,ROBERT P CASEY JR(DEM),****
Springfield 6-2,Election Day,DAVE MCCORMICK(REP),****
Springfield 6-2,Mail-in,ROBERT P CASEY JR(DEM),****
Springfield 6-2,Mail-in,DAVE MCCORMICK(REP),****
Springfield 6-2,Provisional,ROBERT P CASEY JR(DEM),****
Springfield 6-2,Provisional,DAVE MCCORMICK(REP),****
Springfield 6-2,Total,ROBERT P CASEY JR(DEM),554
Springfield 6-2,Total,DAVE MCCORMICK(REP),359
Springfield 7-1,Election Day,ROBERT P CASEY JR(DEM),****
Springfield 7-1,Election Day,DAVE MCCORMICK(REP),****
Springfield 7-1,Mail-in,ROBERT P CASEY JR(DEM),****
Springfield 7-1,Mail-in,DAVE MCCORMICK(REP),****
Springfield 7-1,Provisional,ROBERT P CASEY JR(DEM),****
Springfield 7-1,Provisional,DAVE MCCORMICK(REP),****
Springfield 7-1,Total,ROBERT P CASEY JR(DEM),586
Springfield 7-1,Total,DAVE MCCORMICK(REP),118
Springfield 7-2,Election Day,ROBERT P CASEY JR(DEM),****
Springfield 7-2,Election Day,DAVE MCCORMICK(REP),****
Springfield 7-2,Mail-in,ROBERT P CASEY JR(DEM),****
Springfield 7-2,Mail-in,DAVE MCCORMICK(REP),****
Springfield 7-2,Provisional,ROBERT P CASEY JR(DEM),****
Springfield 7-2,Provisional,DAVE MCCORMICK(REP),****
Springfield 7-2,Total,ROBERT P CASEY JR(DEM),591
Springfield 7-2,Total,DAVE MCCORMICK(REP),359
Towamencin 1-1,Election Day,ROBERT P CASEY JR(DEM),443
Towamencin 1-1,Election Day,DAVE MCCORMICK(REP),416
Towamencin 1-1,Mail-in,ROBERT P CASEY JR(DEM),339
Towamencin 1-1,Mail-in,DAVE MCCORMICK(REP),134
Towamencin 1-1,Provisional,ROBERT P CASEY JR(DEM),10
Towamencin 1-1,Provisional,DAVE MCCORMICK(REP),2
Towamencin 1-1,Total,ROBERT P CASEY JR(DEM),792
Towamencin 1-1,Total,DAVE MCCORMICK(REP),552
