precinct,method,candidate,votes
Lower Merion 12-3,Election Day,ROBERT P CASEY JR(DEM),273
Lower Merion 12-3,Election Day,DAVE MCCORMICK(REP),257
Lower Merion 12-3,Mail-in,ROBERT P CASEY JR(DEM),310
Lower Merion 12-3,Mail-in,DAVE MCCORMICK(REP),177
Lower Merion 12-3,Provisional,ROBERT P CASEY JR(DEM),8
Lower Merion 12-3,Provisional,DAVE MCCORMICK(REP),7
Lower Merion 12-3,Total,ROBERT P CASEY JR(DEM),591
Lower Merion 12-3,Total,DAVE MCCORMICK(REP),441
Lower Merion 13-1,Election Day,ROBERT P CASEY JR(DEM),****
Lower Merion 13-1,Election Day,DAVE MCCORMICK(REP),****
Lower Merion 13-1,Mail-in,ROBERT P CASEY JR(DEM),****
Lower Merion 13-1,Mail-in,DAVE MCCORMICK(REP),****
Lower Merion 13-1,Provisional,ROBERT P CASEY JR(DEM),****
Lower Merion 13-1,Provisional,DAVE MCCORMICK(REP),****
Lower Merion 13-1,Total,ROBERT P CASEY JR(DEM),661
Lower Merion 13-1,Total,DAVE MCCORMICK(REP),277
Lower Merion 13-2,Election Day,ROBERT P CASEY JR(DEM),****
Lower Merion 13-2,Election Day,DAVE MCCORMICK(REP),****
Lower Merion 13-2,Mail-in,ROBERT P CASEY JR(DEM),****
Lower Merion 13-2,Mail-in,DAVE MCCORMICK(REP),****
Lower Merion 13-2,Provisional,ROBERT P CASEY JR(DEM),****
Lower Merion 13-2,Provisional,DAVE MCCORMICK(REP),****
Lower Merion 13-2,Total,ROBERT P CASEY JR(DEM),908
Lower Merion 13-2,Total,DAVE MCCORMICK(REP),201
Lower Merion 13-3,Election Day,ROBERT P CASEY JR(DEM),****
Lower Merion 13-3,Election Day,DAVE MCCORMICK(REP),****
Lower Merion 13-3,Mail-in,ROBERT P CASEY JR(DEM),****
Lower Merion 13-3,Mail-in,DAVE MCCORMICK(REP),****
Lower Merion 13-3,Provisional,ROBERT P CASEY JR(DEM),****
Lower Merion 13-3,Provisional,DAVE MCCORMICK(REP),****
Lower Merion 13-3,Total,ROBERT P CASEY JR(DEM),588
Lower Merion 13-3,Total,DAVE MCCORMICK(REP),293
Lower Merion 14-1,Election Day,ROBERT P CASEY JR(DEM),****
Lower Merion 14-1,Election Day,DAVE MCCORMICK(REP),****
Lower Merion 14-1,Mail-in,ROBERT P CASEY JR(DEM),****
Lower Merion 14-1,Mail-in,DAVE MCCORMICK(REP),****
Lower Merion 14-1,Provisional,ROBERT P CASEY JR(DEM),****
Lower Merion 14-1,Provisional,DAVE MCCORMICK(REP),****
Lower Merion 14-1,Total,ROBERT P CASEY JR(DEM),678
Lower Merion 14-1,Total,DAVE MCCORMICK(REP),167
Lower Merion 14-2,Election Day,ROBERT P CASEY JR(DEM),****
Lower Merion 14-2,Election Day,DAVE MCCORMICK(REP),****
Lower Merion 14-2,Mail-in,ROBERT P CASEY JR(DEM),****
Lower Merion 14-2,Mail-in,DAVE MCCORMICK(REP),****
Lower Merion 14-2,Provisional,ROBERT P CASEY JR(DEM),****
Lower Merion 14-2,Provisional,DAVE MCCORMICK(REP),****
Lower Merion 14-2,Total,ROBERT P CASEY JR(DEM),767
Lower Merion 14-2,Total,DAVE MCCORMICK(REP),157
