precinct,method,candidate,votes
East Norriton 2-1,Election Day,ROBERT P CASEY JR(DEM),****
East Norriton 2-1,Election Day,DAVE MCCORMICK(REP),****
East Norriton 2-1,Mail-in,ROBERT P CASEY JR(DEM),****
East Norriton 2-1,Mail-in,DAVE MCCORMICK(REP),****
East Norriton 2-1,Provisional,ROBERT P CASEY JR(DEM),****
East Norriton 2-1,Provisional,DAVE MCCORMICK(REP),****
East Norriton 2-1,Total,ROBERT P CASEY JR(DEM),502
East Norriton 2-1,Total,DAVE MCCORMICK(REP),295
East Norriton 2-2,Election Day,ROBERT P CASEY JR(DEM),390
East Norriton 2-2,Election Day,DAVE MCCORMICK(REP),220
East Norriton 2-2,Mail-in,ROBERT P CASEY JR(DEM),257
East Norriton 2-2,Mail-in,DAVE MCCORMICK(REP),79
East Norriton 2-2,Provisional,ROBERT P CASEY JR(DEM),9
East Norriton 2-2,Provisional,DAVE MCCORMICK(REP),4
East Norriton 2-2,Total,ROBERT P CASEY JR(DEM),656
East Norriton 2-2,Total,DAVE MCCORMICK(REP),303
East Norriton 2-3,Election Day,ROBERT P CASEY JR(DEM),581
East Norriton 2-3,Election Day,DAVE MCCORMICK(REP),422
East Norriton 2-3,Mail-in,ROBERT P CASEY JR(DEM),469
East Norriton 2-3,Mail-in,DAVE MCCORMICK(REP),203
East Norriton 2-3,Provisional,ROBERT P CASEY JR(DEM),9
East Norriton 2-3,Provisional,DAVE MCCORMICK(REP),7
East Norriton 2-3,Total,ROBERT P CASEY JR(DEM),"1,059"
East Norriton 2-3,Total,DAVE MCCORMICK(REP),632
East Norriton 2-4,Election Day,ROBERT P CASEY JR(DEM),****
East Norriton 2-4,Election Day,DAVE MCCORMICK(REP),****
East Norriton 2-4,Mail-in,ROBERT P CASEY JR(DEM),****
East Norriton 2-4,Mail-in,DAVE MCCORMICK(REP),****
East Norriton 2-4,Provisional,ROBERT P CASEY JR(DEM),****
East Norriton 2-4,Provisional,DAVE MCCORMICK(REP),****
East Norriton 2-4,Total,ROBERT P CASEY JR(DEM),597
East Norriton 2-4,Total,DAVE MCCORMICK(REP),389
Franconia 1,Election Day,ROBERT P CASEY JR(DEM),****
Franconia 1,Election Day,DAVE MCCORMICK(REP),****
Franconia 1,Mail-in,ROBERT P CASEY JR(DEM),****
Franconia 1,Mail-in,DAVE MCCORMICK(REP),****
Franconia 1,Provisional,ROBERT P CASEY JR(DEM),****
Franconia 1,Provisional,DAVE MCCORMICK(REP),****
Franconia 1,Total,ROBERT P CASEY JR(DEM),307
Franconia 1,Total,DAVE MCCORMICK(REP),584
Franconia 2,Election Day,ROBERT P CASEY JR(DEM),****
Franconia 2,Election Day,DAVE MCCORMICK(REP),****
Franconia 2,Mail-in,ROBERT P CASEY JR(DEM),****
Franconia 2,Mail-in,DAVE MCCORMICK(REP),****
Franconia 2,Provisional,ROBERT P CASEY JR(DEM),****
Franconia 2,Provisional,DAVE MCCORMICK(REP),****
Franconia 2,Total,ROBERT P CASEY JR(DEM),612
Franconia 2,Total,DAVE MCCORMICK(REP),690
