precinct,method,candidate,votes
Upper Merion King 2,Election Day,ROBERT P CASEY JR(DEM),481
Upper Merion King 2,Election Day,DAVE MCCORMICK(REP),242
Upper Merion King 2,Mail-in,ROBERT P CASEY JR(DEM),242
Upper Merion King 2,Mail-in,DAVE MCCORMICK(REP),43
Upper Merion King 2,Provisional,ROBERT P CASEY JR(DEM),14
Upper Merion King 2,Provisional,DAVE MCCORMICK(REP),3
Upper Merion King 2,Total,ROBERT P CASEY JR(DEM),737
Upper Merion King 2,Total,DAVE MCCORMICK(REP),288
Upper Merion Roberts,Election Day,ROBERT P CASEY JR(DEM),496
Upper Merion Roberts,Election Day,DAVE MCCORMICK(REP),488
Upper Merion Roberts,Mail-in,ROBERT P CASEY JR(DEM),559
Upper Merion Roberts,Mail-in,DAVE MCCORMICK(REP),225
Upper Merion Roberts,Provisional,ROBERT P CASEY JR(DEM),6
Upper Merion Roberts,Provisional,DAVE MCCORMICK(REP),4
Upper Merion Roberts,Total,ROBERT P CASEY JR(DEM),"1,061"
Upper Merion Roberts,Total,DAVE MCCORMICK(REP),717
Upper Merion Swedeland,Election Day,ROBERT P CASEY JR(DEM),****
Upper Merion Swedeland,Election Day,DAVE MCCORMICK(REP),****
Upper Merion Swedeland,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Merion Swedeland,Mail-in,DAVE MCCORMICK(REP),****
Upper Merion Swedeland,Provisional,ROBERT P CASEY JR(DEM),****
Upper Merion Swedeland,Provisional,DAVE MCCORMICK(REP),****
Upper Merion Swedeland,Total,ROBERT P CASEY JR(DEM),261
Upper Merion Swedeland,Total,DAVE MCCORMICK(REP),187
Upper Merion Swedesburg,Election Day,ROBERT P CASEY JR(DEM),****
Upper Merion Swedesburg,Election Day,DAVE MCCORMICK(REP),****
Upper Merion Swedesburg,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Merion Swedesburg,Mail-in,DAVE MCCORMICK(REP),****
Upper Merion Swedesburg,Provisional,ROBERT P CASEY JR(DEM),****
Upper Merion Swedesburg,Provisional,DAVE MCCORMICK(REP),****
Upper Merion Swedesburg,Total,ROBERT P CASEY JR(DEM),216
Upper Merion Swedesburg,Total,DAVE MCCORMICK(REP),237
Upper Merion Town Center,Election Day,ROBERT P CASEY JR(DEM),674
Upper Merion Town Center,Election Day,DAVE MCCORMICK(REP),460
Upper Merion Town Center,Mail-in,ROBERT P CASEY JR(DEM),614
Upper Merion Town Center,Mail-in,DAVE MCCORMICK(REP),199
Upper Merion Town Center,Provisional,ROBERT P CASEY JR(DEM),18
Upper Merion Town Center,Provisional,DAVE MCCORMICK(REP),10
Upper Merion Town Center,Total,ROBERT P CASEY JR(DEM),"1,306"
Upper Merion Town Center,Total,DAVE MCCORMICK(REP),669
Upper Moreland 1-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Moreland 1-1,Election Day,DAVE MCCORMICK(REP),****
Upper Moreland 1-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Moreland 1-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Moreland 1-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Moreland 1-1,Provisional,DAVE MCCORMICK(REP),****
Upper Moreland 1-1,Total,ROBERT P CASEY JR(DEM),828
Upper Moreland 1-1,Total,DAVE MCCORMICK(REP),460
