precinct,method,candidate,votes
Cheltenham 2-1,Election Day,JOHN C THOMAS(LIB),****
Cheltenham 2-1,Election Day,LEILA HAZOU(GRE),****
Cheltenham 2-1,Election Day,MARTY SELKER(CON),****
Cheltenham 2-1,Election Day,UnresolvedWrite-In,****
Cheltenham 2-1,Mail-in,JOHN C THOMAS(LIB),****
Cheltenham 2-1,Mail-in,LEILA HAZOU(GRE),****
Cheltenham 2-1,Mail-in,MARTY SELKER(CON),****
Cheltenham 2-1,Mail-in,UnresolvedWrite-In,****
Cheltenham 2-1,Provisional,JOHN C THOMAS(LIB),****
Cheltenham 2-1,Provisional,LEILA HAZOU(GRE),****
Cheltenham 2-1,Provisional,MARTY SELKER(CON),****
Cheltenham 2-1,Provisional,UnresolvedWrite-In,****
Cheltenham 2-1,Total,JOHN C THOMAS(LIB),3
Cheltenham 2-1,Total,LEILA HAZOU(GRE),10
Cheltenham 2-1,Total,MARTY SELKER(CON),2
Cheltenham 2-1,Total,UnresolvedWrite-In,2
Cheltenham 2-2,Election Day,JOHN C THOMAS(LIB),7
Cheltenham 2-2,Election Day,LEILA HAZOU(GRE),12
Cheltenham 2-2,Election Day,MARTY SELKER(CON),3
Cheltenham 2-2,Election Day,UnresolvedWrite-In,0
Cheltenham 2-2,Mail-in,JOHN C THOMAS(LIB),0
Cheltenham 2-2,Mail-in,LEILA HAZOU(GRE),7
Cheltenham 2-2,Mail-in,MARTY SELKER(CON),0
Cheltenham 2-2,Mail-in,UnresolvedWrite-In,1
Cheltenham 2-2,Provisional,JOHN C THOMAS(LIB),0
Cheltenham 2-2,Provisional,LEILA HAZOU(GRE),0
Cheltenham 2-2,Provisional,MARTY SELKER(CON),0
Cheltenham 2-2,Provisional,UnresolvedWrite-In,0
Cheltenham 2-2,Total,JOHN C THOMAS(LIB),7
Cheltenham 2-2,Total,LEILA HAZOU(GRE),19
Cheltenham 2-2,Total,MARTY SELKER(CON),3
Cheltenham 2-2,Total,UnresolvedWrite-In,1
Cheltenham 2-3,Election Day,JOHN C THOMAS(LIB),****
Cheltenham 2-3,Election Day,LEILA HAZOU(GRE),****
Cheltenham 2-3,Election Day,MARTY SELKER(CON),****
Cheltenham 2-3,Election Day,UnresolvedWrite-In,****
Cheltenham 2-3,Mail-in,JOHN C THOMAS(LIB),****
Cheltenham 2-3,Mail-in,LEILA HAZOU(GRE),****
Cheltenham 2-3,Mail-in,MARTY SELKER(CON),****
Cheltenham 2-3,Mail-in,UnresolvedWrite-In,****
Cheltenham 2-3,Provisional,JOHN C THOMAS(LIB),****
Cheltenham 2-3,Provisional,LEILA HAZOU(GRE),****
Cheltenham 2-3,Provisional,MARTY SELKER(CON),****
Cheltenham 2-3,Provisional,UnresolvedWrite-In,****
Cheltenham 2-3,Total,JOHN C THOMAS(LIB),9
Cheltenham 2-3,Total,LEILA HAZOU(GRE),10
Cheltenham 2-3,Total,MARTY SELKER(CON),0
Cheltenham 2-3,Total,UnresolvedWrite-In,1
Cheltenham 2-4,Election Day,JOHN C THOMAS(LIB),****
Cheltenham 2-4,Election Day,LEILA HAZOU(GRE),****
Cheltenham 2-4,Election Day,MARTY SELKER(CON),****
Cheltenham 2-4,Election Day,UnresolvedWrite-In,****
Cheltenham 2-4,Mail-in,JOHN C THOMAS(LIB),****
Cheltenham 2-4,Mail-in,LEILA HAZOU(GRE),****
Cheltenham 2-4,Mail-in,MARTY SELKER(CON),****
Cheltenham 2-4,Mail-in,UnresolvedWrite-In,****
Cheltenham 2-4,Provisional,JOHN C THOMAS(LIB),****
Cheltenham 2-4,Provisional,LEILA HAZOU(GRE),****
Cheltenham 2-4,Provisional,MARTY SELKER(CON),****
Cheltenham 2-4,Provisional,UnresolvedWrite-In,****
Cheltenham 2-4,Total,JOHN C THOMAS(LIB),7
Cheltenham 2-4,Total,LEILA HAZOU(GRE),12
Cheltenham 2-4,Total,MARTY SELKER(CON),1
Cheltenham 2-4,Total,UnresolvedWrite-In,1
Cheltenham 3-1,Election Day,JOHN C THOMAS(LIB),****
Cheltenham 3-1,Election Day,LEILA HAZOU(GRE),****
Cheltenham 3-1,Election Day,MARTY SELKER(CON),****
Cheltenham 3-1,Election Day,UnresolvedWrite-In,****
Cheltenham 3-1,Mail-in,JOHN C THOMAS(LIB),****
Cheltenham 3-1,Mail-in,LEILA HAZOU(GRE),****
Cheltenham 3-1,Mail-in,MARTY SELKER(CON),****
Cheltenham 3-1,Mail-in,UnresolvedWrite-In,****
Cheltenham 3-1,Provisional,JOHN C THOMAS(LIB),****
Cheltenham 3-1,Provisional,LEILA HAZOU(GRE),****
Cheltenham 3-1,Provisional,MARTY SELKER(CON),****
Cheltenham 3-1,Provisional,UnresolvedWrite-In,****
Cheltenham 3-1,Total,JOHN C THOMAS(LIB),5
Cheltenham 3-1,Total,LEILA HAZOU(GRE),3
Cheltenham 3-1,Total,MARTY SELKER(CON),1
Cheltenham 3-1,Total,UnresolvedWrite-In,2
Cheltenham 3-2,Election Day,JOHN C THOMAS(LIB),4
Cheltenham 3-2,Election Day,LEILA HAZOU(GRE),2
Cheltenham 3-2,Election Day,MARTY SELKER(CON),3
Cheltenham 3-2,Election Day,UnresolvedWrite-In,0
Cheltenham 3-2,Mail-in,JOHN C THOMAS(LIB),0
Cheltenham 3-2,Mail-in,LEILA HAZOU(GRE),5
Cheltenham 3-2,Mail-in,MARTY SELKER(CON),0
Cheltenham 3-2,Mail-in,UnresolvedWrite-In,1
Cheltenham 3-2,Provisional,JOHN C THOMAS(LIB),0
Cheltenham 3-2,Provisional,LEILA HAZOU(GRE),0
Cheltenham 3-2,Provisional,MARTY SELKER(CON),0
Cheltenham 3-2,Provisional,UnresolvedWrite-In,0
Cheltenham 3-2,Total,JOHN C THOMAS(LIB),4
Cheltenham 3-2,Total,LEILA HAZOU(GRE),7
Cheltenham 3-2,Total,MARTY SELKER(CON),3
Cheltenham 3-2,Total,UnresolvedWrite-In,1
