precinct,method,candidate,votes
Abington 3-1,Election Day,ROBERT P CASEY JR(DEM),****
Abington 3-1,Election Day,DAVE MCCORMICK(REP),****
Abington 3-1,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 3-1,Mail-in,DAVE MCCORMICK(REP),****
Abington 3-1,Provisional,ROBERT P CASEY JR(DEM),****
Abington 3-1,Provisional,DAVE MCCORMICK(REP),****
Abington 3-1,Total,ROBERT P CASEY JR(DEM),386
Abington 3-1,Total,DAVE MCCORMICK(REP),334
Abington 3-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 3-2,Election Day,DAVE MCCORMICK(REP),****
Abington 3-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 3-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 3-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 3-2,Provisional,DAVE MCCORMICK(REP),****
Abington 3-2,Total,ROBERT P CASEY JR(DEM),478
Abington 3-2,Total,DAVE MCCORMICK(REP),425
Abington 3-3,Election Day,ROBERT P CASEY JR(DEM),****
Abington 3-3,Election Day,DAVE MCCORMICK(REP),****
Abington 3-3,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 3-3,Mail-in,DAVE MCCORMICK(REP),****
Abington 3-3,Provisional,ROBERT P CASEY JR(DEM),****
Abington 3-3,Provisional,DAVE MCCORMICK(REP),****
Abington 3-3,Total,ROBERT P CASEY JR(DEM),721
Abington 3-3,Total,DAVE MCCORMICK(REP),343
Abington 4-1,Election Day,ROBERT P CASEY JR(DEM),494
Abington 4-1,Election Day,DAVE MCCORMICK(REP),409
Abington 4-1,Mail-in,ROBERT P CASEY JR(DEM),362
Abington 4-1,Mail-in,DAVE MCCORMICK(REP),95
Abington 4-1,Provisional,ROBERT P CASEY JR(DEM),10
Abington 4-1,Provisional,DAVE MCCORMICK(REP),5
Abington 4-1,Total,ROBERT P CASEY JR(DEM),866
Abington 4-1,Total,DAVE MCCORMICK(REP),509
Abington 4-2,Election Day,ROBERT P CASEY JR(DEM),****
Abington 4-2,Election Day,DAVE MCCORMICK(REP),****
Abington 4-2,Mail-in,ROBERT P CASEY JR(DEM),****
Abington 4-2,Mail-in,DAVE MCCORMICK(REP),****
Abington 4-2,Provisional,ROBERT P CASEY JR(DEM),****
Abington 4-2,Provisional,DAVE MCCORMICK(REP),****
Abington 4-2,Total,ROBERT P CASEY JR(DEM),731
Abington 4-2,Total,DAVE MCCORMICK(REP),265
Abington 5-1,Election Day,ROBERT P CASEY JR(DEM),571
Abington 5-1,Election Day,DAVE MCCORMICK(REP),115
Abington 5-1,Mail-in,ROBERT P CASEY JR(DEM),210
Abington 5-1,Mail-in,DAVE MCCORMICK(REP),28
Abington 5-1,Provisional,ROBERT P CASEY JR(DEM),14
Abington 5-1,Provisional,DAVE MCCORMICK(REP),2
Abington 5-1,Total,ROBERT P CASEY JR(DEM),795
Abington 5-1,Total,DAVE MCCORMICK(REP),145
