precinct,method,candidate,votes
Towamencin 3-2,Election Day,ROBERT P CASEY JR(DEM),383
Towamencin 3-2,Election Day,DAVE MCCORMICK(REP),275
Towamencin 3-2,Mail-in,ROBERT P CASEY JR(DEM),221
Towamencin 3-2,Mail-in,DAVE MCCORMICK(REP),94
Towamencin 3-2,Provisional,ROBERT P CASEY JR(DEM),10
Towamencin 3-2,Provisional,DAVE MCCORMICK(REP),2
Towamencin 3-2,Total,ROBERT P CASEY JR(DEM),614
Towamencin 3-2,Total,DAVE MCCORMICK(REP),371
Towamencin 3-3,Election Day,ROBERT P CASEY JR(DEM),****
Towamencin 3-3,Election Day,DAVE MCCORMICK(REP),****
Towamencin 3-3,Mail-in,ROBERT P CASEY JR(DEM),****
Towamencin 3-3,Mail-in,DAVE MCCORMICK(REP),****
Towamencin 3-3,Provisional,ROBERT P CASEY JR(DEM),****
Towamencin 3-3,Provisional,DAVE MCCORMICK(REP),****
Towamencin 3-3,Total,ROBERT P CASEY JR(DEM),746
Towamencin 3-3,Total,DAVE MCCORMICK(REP),451
Upper Dublin 1-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-1,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 1-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 1-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-1,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 1-1,Total,ROBERT P CASEY JR(DEM),549
Upper Dublin 1-1,Total,DAVE MCCORMICK(REP),275
Upper Dublin 1-2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-2,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 1-2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-2,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 1-2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 1-2,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 1-2,Total,ROBERT P CASEY JR(DEM),587
Upper Dublin 1-2,Total,DAVE MCCORMICK(REP),293
Upper Dublin 1-3,Election Day,ROBERT P CASEY JR(DEM),401
Upper Dublin 1-3,Election Day,DAVE MCCORMICK(REP),317
Upper Dublin 1-3,Mail-in,ROBERT P CASEY JR(DEM),355
Upper Dublin 1-3,Mail-in,DAVE MCCORMICK(REP),119
Upper Dublin 1-3,Provisional,ROBERT P CASEY JR(DEM),8
Upper Dublin 1-3,Provisional,DAVE MCCORMICK(REP),3
Upper Dublin 1-3,Total,ROBERT P CASEY JR(DEM),764
Upper Dublin 1-3,Total,DAVE MCCORMICK(REP),439
Upper Dublin 2-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 2-1,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 2-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 2-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 2-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 2-1,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 2-1,Total,ROBERT P CASEY JR(DEM),521
Upper Dublin 2-1,Total,DAVE MCCORMICK(REP),324
