precinct,method,candidate,votes
Montgomery 1,Election Day,ROBERT P CASEY JR(DEM),****
Montgomery 1,Election Day,DAVE MCCORMICK(REP),****
Montgomery 1,Mail-in,ROBERT P CASEY JR(DEM),****
Montgomery 1,Mail-in,DAVE MCCORMICK(REP),****
Montgomery 1,Provisional,ROBERT P CASEY JR(DEM),****
Montgomery 1,Provisional,DAVE MCCORMICK(REP),****
Montgomery 1,Total,ROBERT P CASEY JR(DEM),691
Montgomery 1,Total,DAVE MCCORMICK(REP),469
Montgomery 2,Election Day,ROBERT P CASEY JR(DEM),501
Montgomery 2,Election Day,DAVE MCCORMICK(REP),518
Montgomery 2,Mail-in,ROBERT P CASEY JR(DEM),613
Montgomery 2,Mail-in,DAVE MCCORMICK(REP),234
Montgomery 2,Provisional,ROBERT P CASEY JR(DEM),10
Montgomery 2,Provisional,DAVE MCCORMICK(REP),6
Montgomery 2,Total,ROBERT P CASEY JR(DEM),"1,124"
Montgomery 2,Total,DAVE MCCORMICK(REP),758
Montgomery 3,Election Day,ROBERT P CASEY JR(DEM),751
Montgomery 3,Election Day,DAVE MCCORMICK(REP),799
Montgomery 3,Mail-in,ROBERT P CASEY JR(DEM),818
Montgomery 3,Mail-in,DAVE MCCORMICK(REP),318
Montgomery 3,Provisional,ROBERT P CASEY JR(DEM),15
Montgomery 3,Provisional,DAVE MCCORMICK(REP),9
Montgomery 3,Total,ROBERT P CASEY JR(DEM),"1,584"
Montgomery 3,Total,DAVE MCCORMICK(REP),"1,126"
Montgomery 4,Election Day,ROBERT P CASEY JR(DEM),****
Montgomery 4,Election Day,DAVE MCCORMICK(REP),****
Montgomery 4,Mail-in,ROBERT P CASEY JR(DEM),****
Montgomery 4,Mail-in,DAVE MCCORMICK(REP),****
Montgomery 4,Provisional,ROBERT P CASEY JR(DEM),****
Montgomery 4,Provisional,DAVE MCCORMICK(REP),****
Montgomery 4,Total,ROBERT P CASEY JR(DEM),565
Montgomery 4,Total,DAVE MCCORMICK(REP),444
Montgomery 5,Election Day,ROBERT P CASEY JR(DEM),531
Montgomery 5,Election Day,DAVE MCCORMICK(REP),479
Montgomery 5,Mail-in,ROBERT P CASEY JR(DEM),419
Montgomery 5,Mail-in,DAVE MCCORMICK(REP),171
Montgomery 5,Provisional,ROBERT P CASEY JR(DEM),11
Montgomery 5,Provisional,DAVE MCCORMICK(REP),5
Montgomery 5,Total,ROBERT P CASEY JR(DEM),961
Montgomery 5,Total,DAVE MCCORMICK(REP),655
Montgomery 6,Election Day,ROBERT P CASEY JR(DEM),555
Montgomery 6,Election Day,DAVE MCCORMICK(REP),505
Montgomery 6,Mail-in,ROBERT P CASEY JR(DEM),418
Montgomery 6,Mail-in,DAVE MCCORMICK(REP),198
Montgomery 6,Provisional,ROBERT P CASEY JR(DEM),14
Montgomery 6,Provisional,DAVE MCCORMICK(REP),10
Montgomery 6,Total,ROBERT P CASEY JR(DEM),987
Montgomery 6,Total,DAVE MCCORMICK(REP),713
