precinct,method,candidate,votes
Norristown 1-2,Election Day,JOHN C THOMAS(LIB),11
Norristown 1-2,Election Day,LEILA HAZOU(GRE),11
Norristown 1-2,Election Day,MARTY SELKER(CON),2
Norristown 1-2,Election Day,UnresolvedWrite-In,1
Norristown 1-2,Mail-in,JOHN C THOMAS(LIB),3
Norristown 1-2,Mail-in,LEILA HAZOU(GRE),2
Norristown 1-2,Mail-in,MARTY SELKER(CON),0
Norristown 1-2,Mail-in,UnresolvedWrite-In,0
Norristown 1-2,Provisional,JOHN C THOMAS(LIB),0
Norristown 1-2,Provisional,LEILA HAZOU(GRE),0
Norristown 1-2,Provisional,MARTY SELKER(CON),0
Norristown 1-2,Provisional,UnresolvedWrite-In,0
Norristown 1-2,Total,JOHN C THOMAS(LIB),14
Norristown 1-2,Total,LEILA HAZOU(GRE),13
Norristown 1-2,Total,MARTY SELKER(CON),2
Norristown 1-2,Total,UnresolvedWrite-In,1
Norristown 1-3,Election Day,JOHN C THOMAS(LIB),15
Norristown 1-3,Election Day,LEILA HAZOU(GRE),6
Norristown 1-3,Election Day,MARTY SELKER(CON),1
Norristown 1-3,Election Day,UnresolvedWrite-In,3
Norristown 1-3,Mail-in,JOHN C THOMAS(LIB),5
Norristown 1-3,Mail-in,LEILA HAZOU(GRE),2
Norristown 1-3,Mail-in,MARTY SELKER(CON),1
Norristown 1-3,Mail-in,UnresolvedWrite-In,0
Norristown 1-3,Provisional,JOHN C THOMAS(LIB),0
Norristown 1-3,Provisional,LEILA HAZOU(GRE),1
Norristown 1-3,Provisional,MARTY SELKER(CON),0
Norristown 1-3,Provisional,UnresolvedWrite-In,0
Norristown 1-3,Total,JOHN C THOMAS(LIB),20
Norristown 1-3,Total,LEILA HAZOU(GRE),9
Norristown 1-3,Total,MARTY SELKER(CON),2
Norristown 1-3,Total,UnresolvedWrite-In,3
Norristown 2-1,Election Day,JOHN C THOMAS(LIB),****
Norristown 2-1,Election Day,LEILA HAZOU(GRE),****
Norristown 2-1,Election Day,MARTY SELKER(CON),****
Norristown 2-1,Election Day,UnresolvedWrite-In,****
Norristown 2-1,Mail-in,JOHN C THOMAS(LIB),****
Norristown 2-1,Mail-in,LEILA HAZOU(GRE),****
Norristown 2-1,Mail-in,MARTY SELKER(CON),****
Norristown 2-1,Mail-in,UnresolvedWrite-In,****
Norristown 2-1,Provisional,JOHN C THOMAS(LIB),****
Norristown 2-1,Provisional,LEILA HAZOU(GRE),****
Norristown 2-1,Provisional,MARTY SELKER(CON),****
Norristown 2-1,Provisional,UnresolvedWrite-In,****
Norristown 2-1,Total,JOHN C THOMAS(LIB),15
Norristown 2-1,Total,LEILA HAZOU(GRE),11
Norristown 2-1,Total,MARTY SELKER(CON),1
Norristown 2-1,Total,UnresolvedWrite-In,4
Norristown 2-2,Election Day,JOHN C THOMAS(LIB),****
Norristown 2-2,Election Day,LEILA HAZOU(GRE),****
Norristown 2-2,Election Day,MARTY SELKER(CON),****
Norristown 2-2,Election Day,UnresolvedWrite-In,****
Norristown 2-2,Mail-in,JOHN C THOMAS(LIB),****
Norristown 2-2,Mail-in,LEILA HAZOU(GRE),****
Norristown 2-2,Mail-in,MARTY SELKER(CON),****
Norristown 2-2,Mail-in,UnresolvedWrite-In,****
Norristown 2-2,Provisional,JOHN C THOMAS(LIB),****
Norristown 2-2,Provisional,LEILA HAZOU(GRE),****
Norristown 2-2,Provisional,MARTY SELKER(CON),****
Norristown 2-2,Provisional,UnresolvedWrite-In,****
Norristown 2-2,Total,JOHN C THOMAS(LIB),10
Norristown 2-2,Total,LEILA HAZOU(GRE),12
Norristown 2-2,Total,MARTY SELKER(CON),3
Norristown 2-2,Total,UnresolvedWrite-In,1
Norristown 2-3,Election Day,JOHN C THOMAS(LIB),7
Norristown 2-3,Election Day,LEILA HAZOU(GRE),6
Norristown 2-3,Election Day,MARTY SELKER(CON),1
Norristown 2-3,Election Day,UnresolvedWrite-In,0
Norristown 2-3,Mail-in,JOHN C THOMAS(LIB),2
Norristown 2-3,Mail-in,LEILA HAZOU(GRE),0
Norristown 2-3,Mail-in,MARTY SELKER(CON),0
Norristown 2-3,Mail-in,UnresolvedWrite-In,0
Norristown 2-3,Provisional,JOHN C THOMAS(LIB),0
Norristown 2-3,Provisional,LEILA HAZOU(GRE),1
Norristown 2-3,Provisional,MARTY SELKER(CON),0
Norristown 2-3,Provisional,UnresolvedWrite-In,0
Norristown 2-3,Total,JOHN C THOMAS(LIB),9
Norristown 2-3,Total,LEILA HAZOU(GRE),7
Norristown 2-3,Total,MARTY SELKER(CON),1
Norristown 2-3,Total,UnresolvedWrite-In,0
Norristown 3-1,Election Day,JOHN C THOMAS(LIB),14
Norristown 3-1,Election Day,LEILA HAZOU(GRE),14
Norristown 3-1,Election Day,MARTY SELKER(CON),2
Norristown 3-1,Election Day,UnresolvedWrite-In,2
Norristown 3-1,Mail-in,JOHN C THOMAS(LIB),6
Norristown 3-1,Mail-in,LEILA HAZOU(GRE),4
Norristown 3-1,Mail-in,MARTY SELKER(CON),1
Norristown 3-1,Mail-in,UnresolvedWrite-In,0
Norristown 3-1,Provisional,JOHN C THOMAS(LIB),1
Norristown 3-1,Provisional,LEILA HAZOU(GRE),0
Norristown 3-1,Provisional,MARTY SELKER(CON),0
Norristown 3-1,Provisional,UnresolvedWrite-In,0
Norristown 3-1,Total,JOHN C THOMAS(LIB),21
Norristown 3-1,Total,LEILA HAZOU(GRE),18
Norristown 3-1,Total,MARTY SELKER(CON),3
Norristown 3-1,Total,UnresolvedWrite-In,2
