precinct,method,candidate,votes
Pottstown 7-2,Election Day,ROBERT P CASEY JR(DEM),****
Pottstown 7-2,Election Day,DAVE MCCORMICK(REP),****
Pottstown 7-2,Mail-in,ROBERT P CASEY JR(DEM),****
Pottstown 7-2,Mail-in,DAVE MCCORMICK(REP),****
Pottstown 7-2,Provisional,ROBERT P CASEY JR(DEM),****
Pottstown 7-2,Provisional,DAVE MCCORMICK(REP),****
Pottstown 7-2,Total,ROBERT P CASEY JR(DEM),409
Pottstown 7-2,Total,DAVE MCCORMICK(REP),344
Red Hill,Election Day,ROBERT P CASEY JR(DEM),384
Red Hill,Election Day,DAVE MCCORMICK(REP),634
Red Hill,Mail-in,ROBERT P CASEY JR(DEM),281
Red Hill,Mail-in,DAVE MCCORMICK(REP),116
Red Hill,Provisional,ROBERT P CASEY JR(DEM),5
Red Hill,Provisional,DAVE MCCORMICK(REP),6
Red Hill,Total,ROBERT P CASEY JR(DEM),670
Red Hill,Total,DAVE MCCORMICK(REP),756
Rockledge,Election Day,ROBERT P CASEY JR(DEM),****
Rockledge,Election Day,DAVE MCCORMICK(REP),****
Rockledge,Mail-in,ROBERT P CASEY JR(DEM),****
Rockledge,Mail-in,DAVE MCCORMICK(REP),****
Rockledge,Provisional,ROBERT P CASEY JR(DEM),****
Rockledge,Provisional,DAVE MCCORMICK(REP),****
Rockledge,Total,ROBERT P CASEY JR(DEM),781
Rockledge,Total,DAVE MCCORMICK(REP),707
Royersford 1,Election Day,ROBERT P CASEY JR(DEM),****
Royersford 1,Election Day,DAVE MCCORMICK(REP),****
Royersford 1,Mail-in,ROBERT P CASEY JR(DEM),****
Royersford 1,Mail-in,DAVE MCCORMICK(REP),****
Royersford 1,Provisional,ROBERT P CASEY JR(DEM),****
Royersford 1,Provisional,DAVE MCCORMICK(REP),****
Royersford 1,Total,ROBERT P CASEY JR(DEM),611
Royersford 1,Total,DAVE MCCORMICK(REP),456
Royersford 2,Election Day,ROBERT P CASEY JR(DEM),****
Royersford 2,Election Day,DAVE MCCORMICK(REP),****
Royersford 2,Mail-in,ROBERT P CASEY JR(DEM),****
Royersford 2,Mail-in,DAVE MCCORMICK(REP),****
Royersford 2,Provisional,ROBERT P CASEY JR(DEM),****
Royersford 2,Provisional,DAVE MCCORMICK(REP),****
Royersford 2,Total,ROBERT P CASEY JR(DEM),855
Royersford 2,Total,DAVE MCCORMICK(REP),563
Schwenksville,Election Day,ROBERT P CASEY JR(DEM),****
Schwenksville,Election Day,DAVE MCCORMICK(REP),****
Schwenksville,Mail-in,ROBERT P CASEY JR(DEM),****
Schwenksville,Mail-in,DAVE MCCORMICK(REP),****
Schwenksville,Provisional,ROBERT P CASEY JR(DEM),****
Schwenksville,Provisional,DAVE MCCORMICK(REP),****
Schwenksville,Total,ROBERT P CASEY JR(DEM),355
Schwenksville,Total,DAVE MCCORMICK(REP),307
