precinct,method,candidate,votes
Upper Dublin 7-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-1,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 7-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 7-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-1,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 7-1,Total,ROBERT P CASEY JR(DEM),546
Upper Dublin 7-1,Total,DAVE MCCORMICK(REP),361
Upper Dublin 7-2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-2,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 7-2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-2,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 7-2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-2,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 7-2,Total,ROBERT P CASEY JR(DEM),545
Upper Dublin 7-2,Total,DAVE MCCORMICK(REP),365
Upper Dublin 7-3,Election Day,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-3,Election Day,DAVE MCCORMICK(REP),****
Upper Dublin 7-3,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-3,Mail-in,DAVE MCCORMICK(REP),****
Upper Dublin 7-3,Provisional,ROBERT P CASEY JR(DEM),****
Upper Dublin 7-3,Provisional,DAVE MCCORMICK(REP),****
Upper Dublin 7-3,Total,ROBERT P CASEY JR(DEM),491
Upper Dublin 7-3,Total,DAVE MCCORMICK(REP),174
Upper Frederick,Election Day,ROBERT P CASEY JR(DEM),470
Upper Frederick,Election Day,DAVE MCCORMICK(REP),993
Upper Frederick,Mail-in,ROBERT P CASEY JR(DEM),424
Upper Frederick,Mail-in,DAVE MCCORMICK(REP),246
Upper Frederick,Provisional,ROBERT P CASEY JR(DEM),7
Upper Frederick,Provisional,DAVE MCCORMICK(REP),14
Upper Frederick,Total,ROBERT P CASEY JR(DEM),901
Upper Frederick,Total,DAVE MCCORMICK(REP),"1,253"
Upper Gwynedd 1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 1,Election Day,DAVE MCCORMICK(REP),****
Upper Gwynedd 1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 1,Mail-in,DAVE MCCORMICK(REP),****
Upper Gwynedd 1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 1,Provisional,DAVE MCCORMICK(REP),****
Upper Gwynedd 1,Total,ROBERT P CASEY JR(DEM),572
Upper Gwynedd 1,Total,DAVE MCCORMICK(REP),446
Upper Gwynedd 2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 2,Election Day,DAVE MCCORMICK(REP),****
Upper Gwynedd 2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 2,Mail-in,DAVE MCCORMICK(REP),****
Upper Gwynedd 2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Gwynedd 2,Provisional,DAVE MCCORMICK(REP),****
Upper Gwynedd 2,Total,ROBERT P CASEY JR(DEM),699
Upper Gwynedd 2,Total,DAVE MCCORMICK(REP),494
