precinct,method,candidate,votes
Upper Moreland 7-2,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 7-2,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 7-2,Election Day,MARTY SELKER(CON),****
Upper Moreland 7-2,Election Day,UnresolvedWrite-In,****
Upper Moreland 7-2,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 7-2,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 7-2,Mail-in,MARTY SELKER(CON),****
Upper Moreland 7-2,Mail-in,UnresolvedWrite-In,****
Upper Moreland 7-2,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 7-2,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 7-2,Provisional,MARTY SELKER(CON),****
Upper Moreland 7-2,Provisional,UnresolvedWrite-In,****
Upper Moreland 7-2,Total,JOHN C THOMAS(LIB),9
Upper Moreland 7-2,Total,LEILA HAZOU(GRE),12
Upper Moreland 7-2,Total,MARTY SELKER(CON),3
Upper Moreland 7-2,Total,UnresolvedWrite-In,2
Upper Pottsgrove,Election Day,JOHN C THOMAS(LIB),50
Upper Pottsgrove,Election Day,LEILA HAZOU(GRE),25
Upper Pottsgrove,Election Day,MARTY SELKER(CON),8
Upper Pottsgrove,Election Day,UnresolvedWrite-In,3
Upper Pottsgrove,Mail-in,JOHN C THOMAS(LIB),10
Upper Pottsgrove,Mail-in,LEILA HAZOU(GRE),8
Upper Pottsgrove,Mail-in,MARTY SELKER(CON),2
Upper Pottsgrove,Mail-in,UnresolvedWrite-In,0
Upper Pottsgrove,Provisional,JOHN C THOMAS(LIB),0
Upper Pottsgrove,Provisional,LEILA HAZOU(GRE),0
Upper Pottsgrove,Provisional,MARTY SELKER(CON),0
Upper Pottsgrove,Provisional,UnresolvedWrite-In,0
Upper Pottsgrove,Total,JOHN C THOMAS(LIB),60
Upper Pottsgrove,Total,LEILA HAZOU(GRE),33
Upper Pottsgrove,Total,MARTY SELKER(CON),10
Upper Pottsgrove,Total,UnresolvedWrite-In,3
Upper Providence Mingo 1,Election Day,JOHN C THOMAS(LIB),16
Upper Providence Mingo 1,Election Day,LEILA HAZOU(GRE),10
Upper Providence Mingo 1,Election Day,MARTY SELKER(CON),3
Upper Providence Mingo 1,Election Day,UnresolvedWrite-In,1
Upper Providence Mingo 1,Mail-in,JOHN C THOMAS(LIB),4
Upper Providence Mingo 1,Mail-in,LEILA HAZOU(GRE),16
Upper Providence Mingo 1,Mail-in,MARTY SELKER(CON),4
Upper Providence Mingo 1,Mail-in,UnresolvedWrite-In,0
Upper Providence Mingo 1,Provisional,JOHN C THOMAS(LIB),0
Upper Providence Mingo 1,Provisional,LEILA HAZOU(GRE),0
Upper Providence Mingo 1,Provisional,MARTY SELKER(CON),0
Upper Providence Mingo 1,Provisional,UnresolvedWrite-In,0
Upper Providence Mingo 1,Total,JOHN C THOMAS(LIB),20
Upper Providence Mingo 1,Total,LEILA HAZOU(GRE),26
Upper Providence Mingo 1,Total,MARTY SELKER(CON),7
Upper Providence Mingo 1,Total,UnresolvedWrite-In,1
Upper Providence Mingo 2,Election Day,JOHN C THOMAS(LIB),16
Upper Providence Mingo 2,Election Day,LEILA HAZOU(GRE),11
Upper Providence Mingo 2,Election Day,MARTY SELKER(CON),5
Upper Providence Mingo 2,Election Day,UnresolvedWrite-In,0
Upper Providence Mingo 2,Mail-in,JOHN C THOMAS(LIB),9
Upper Providence Mingo 2,Mail-in,LEILA HAZOU(GRE),6
Upper Providence Mingo 2,Mail-in,MARTY SELKER(CON),1
Upper Providence Mingo 2,Mail-in,UnresolvedWrite-In,0
Upper Providence Mingo 2,Provisional,JOHN C THOMAS(LIB),0
Upper Providence Mingo 2,Provisional,LEILA HAZOU(GRE),0
Upper Providence Mingo 2,Provisional,MARTY SELKER(CON),0
Upper Providence Mingo 2,Provisional,UnresolvedWrite-In,0
Upper Providence Mingo 2,Total,JOHN C THOMAS(LIB),25
Upper Providence Mingo 2,Total,LEILA HAZOU(GRE),17
Upper Providence Mingo 2,Total,MARTY SELKER(CON),6
Upper Providence Mingo 2,Total,UnresolvedWrite-In,0
"Upper Providence Mont 
Clare",Election Day,JOHN C THOMAS(LIB),26
"Upper Providence Mont 
Clare",Election Day,LEILA HAZOU(GRE),22
"Upper Providence Mont 
Clare",Election Day,MARTY SELKER(CON),5
"Upper Providence Mont 
Clare",Election Day,UnresolvedWrite-In,1
"Upper Providence Mont 
Clare",Mail-in,JOHN C THOMAS(LIB),11
"Upper Providence Mont 
Clare",Mail-in,LEILA HAZOU(GRE),26
"Upper Providence Mont 
Clare",Mail-in,MARTY SELKER(CON),1
"Upper Providence Mont 
Clare",Mail-in,UnresolvedWrite-In,1
"Upper Providence Mont 
Clare",Provisional,JOHN C THOMAS(LIB),0
"Upper Providence Mont 
Clare",Provisional,LEILA HAZOU(GRE),5
"Upper Providence Mont 
Clare",Provisional,MARTY SELKER(CON),0
"Upper Providence Mont 
Clare",Provisional,UnresolvedWrite-In,0
"Upper Providence Mont 
Clare",Total,JOHN C THOMAS(LIB),37
"Upper Providence Mont 
Clare",Total,LEILA HAZOU(GRE),53
"Upper Providence Mont 
Clare",Total,MARTY SELKER(CON),6
"Upper Providence Mont 
Clare",Total,UnresolvedWrite-In,2
Upper Providence Oaks,Election Day,JOHN C THOMAS(LIB),18
Upper Providence Oaks,Election Day,LEILA HAZOU(GRE),18
Upper Providence Oaks,Election Day,MARTY SELKER(CON),2
Upper Providence Oaks,Election Day,UnresolvedWrite-In,3
Upper Providence Oaks,Mail-in,JOHN C THOMAS(LIB),20
Upper Providence Oaks,Mail-in,LEILA HAZOU(GRE),19
Upper Providence Oaks,Mail-in,MARTY SELKER(CON),1
Upper Providence Oaks,Mail-in,UnresolvedWrite-In,0
Upper Providence Oaks,Provisional,JOHN C THOMAS(LIB),3
Upper Providence Oaks,Provisional,LEILA HAZOU(GRE),0
Upper Providence Oaks,Provisional,MARTY SELKER(CON),0
Upper Providence Oaks,Provisional,UnresolvedWrite-In,1
Upper Providence Oaks,Total,JOHN C THOMAS(LIB),41
Upper Providence Oaks,Total,LEILA HAZOU(GRE),37
Upper Providence Oaks,Total,MARTY SELKER(CON),3
Upper Providence Oaks,Total,UnresolvedWrite-In,4
