precinct,method,candidate,votes
Pottstown 2-2,Election Day,ROBERT P CASEY JR(DEM),****
Pottstown 2-2,Election Day,DAVE MCCORMICK(REP),****
Pottstown 2-2,Mail-in,ROBERT P CASEY JR(DEM),****
Pottstown 2-2,Mail-in,DAVE MCCORMICK(REP),****
Pottstown 2-2,Provisional,ROBERT P CASEY JR(DEM),****
Pottstown 2-2,Provisional,DAVE MCCORMICK(REP),****
Pottstown 2-2,Total,ROBERT P CASEY JR(DEM),444
Pottstown 2-2,Total,DAVE MCCORMICK(REP),254
Pottstown 3,Election Day,ROBERT P CASEY JR(DEM),581
Pottstown 3,Election Day,DAVE MCCORMICK(REP),464
Pottstown 3,Mail-in,ROBERT P CASEY JR(DEM),331
Pottstown 3,Mail-in,DAVE MCCORMICK(REP),117
Pottstown 3,Provisional,ROBERT P CASEY JR(DEM),0
Pottstown 3,Provisional,DAVE MCCORMICK(REP),0
Pottstown 3,Total,ROBERT P CASEY JR(DEM),912
Pottstown 3,Total,DAVE MCCORMICK(REP),581
Pottstown 4,Election Day,ROBERT P CASEY JR(DEM),508
Pottstown 4,Election Day,DAVE MCCORMICK(REP),495
Pottstown 4,Mail-in,ROBERT P CASEY JR(DEM),296
Pottstown 4,Mail-in,DAVE MCCORMICK(REP),125
Pottstown 4,Provisional,ROBERT P CASEY JR(DEM),7
Pottstown 4,Provisional,DAVE MCCORMICK(REP),5
Pottstown 4,Total,ROBERT P CASEY JR(DEM),811
Pottstown 4,Total,DAVE MCCORMICK(REP),625
Pottstown 5,Election Day,ROBERT P CASEY JR(DEM),547
Pottstown 5,Election Day,DAVE MCCORMICK(REP),395
Pottstown 5,Mail-in,ROBERT P CASEY JR(DEM),273
Pottstown 5,Mail-in,DAVE MCCORMICK(REP),99
Pottstown 5,Provisional,ROBERT P CASEY JR(DEM),8
Pottstown 5,Provisional,DAVE MCCORMICK(REP),5
Pottstown 5,Total,ROBERT P CASEY JR(DEM),828
Pottstown 5,Total,DAVE MCCORMICK(REP),499
Pottstown 6,Election Day,ROBERT P CASEY JR(DEM),615
Pottstown 6,Election Day,DAVE MCCORMICK(REP),534
Pottstown 6,Mail-in,ROBERT P CASEY JR(DEM),325
Pottstown 6,Mail-in,DAVE MCCORMICK(REP),82
Pottstown 6,Provisional,ROBERT P CASEY JR(DEM),0
Pottstown 6,Provisional,DAVE MCCORMICK(REP),0
Pottstown 6,Total,ROBERT P CASEY JR(DEM),940
Pottstown 6,Total,DAVE MCCORMICK(REP),616
Pottstown 7-1,Election Day,ROBERT P CASEY JR(DEM),507
Pottstown 7-1,Election Day,DAVE MCCORMICK(REP),189
Pottstown 7-1,Mail-in,ROBERT P CASEY JR(DEM),197
Pottstown 7-1,Mail-in,DAVE MCCORMICK(REP),35
Pottstown 7-1,Provisional,ROBERT P CASEY JR(DEM),11
Pottstown 7-1,Provisional,DAVE MCCORMICK(REP),4
Pottstown 7-1,Total,ROBERT P CASEY JR(DEM),715
Pottstown 7-1,Total,DAVE MCCORMICK(REP),228
