precinct,method,candidate,votes
West Norriton 3-1,Election Day,JOHN C THOMAS(LIB),21
West Norriton 3-1,Election Day,LEILA HAZOU(GRE),17
West Norriton 3-1,Election Day,MARTY SELKER(CON),3
West Norriton 3-1,Election Day,UnresolvedWrite-In,4
West Norriton 3-1,Mail-in,JOHN C THOMAS(LIB),6
West Norriton 3-1,Mail-in,LEILA HAZOU(GRE),8
West Norriton 3-1,Mail-in,MARTY SELKER(CON),1
West Norriton 3-1,Mail-in,UnresolvedWrite-In,0
West Norriton 3-1,Provisional,JOHN C THOMAS(LIB),1
West Norriton 3-1,Provisional,LEILA HAZOU(GRE),3
West Norriton 3-1,Provisional,MARTY SELKER(CON),0
West Norriton 3-1,Provisional,UnresolvedWrite-In,0
West Norriton 3-1,Total,JOHN C THOMAS(LIB),28
West Norriton 3-1,Total,LEILA HAZOU(GRE),28
West Norriton 3-1,Total,MARTY SELKER(CON),4
West Norriton 3-1,Total,UnresolvedWrite-In,4
West Norriton 3-2,Election Day,JOHN C THOMAS(LIB),****
West Norriton 3-2,Election Day,LEILA HAZOU(GRE),****
West Norriton 3-2,Election Day,MARTY SELKER(CON),****
West Norriton 3-2,Election Day,UnresolvedWrite-In,****
West Norriton 3-2,Mail-in,JOHN C THOMAS(LIB),****
West Norriton 3-2,Mail-in,LEILA HAZOU(GRE),****
West Norriton 3-2,Mail-in,MARTY SELKER(CON),****
West Norriton 3-2,Mail-in,UnresolvedWrite-In,****
West Norriton 3-2,Provisional,JOHN C THOMAS(LIB),****
West Norriton 3-2,Provisional,LEILA HAZOU(GRE),****
West Norriton 3-2,Provisional,MARTY SELKER(CON),****
West Norriton 3-2,Provisional,UnresolvedWrite-In,****
West Norriton 3-2,Total,JOHN C THOMAS(LIB),9
West Norriton 3-2,Total,LEILA HAZOU(GRE),7
West Norriton 3-2,Total,MARTY SELKER(CON),5
West Norriton 3-2,Total,UnresolvedWrite-In,3
West Norriton 4-1,Election Day,JOHN C THOMAS(LIB),****
West Norriton 4-1,Election Day,LEILA HAZOU(GRE),****
West Norriton 4-1,Election Day,MARTY SELKER(CON),****
West Norriton 4-1,Election Day,UnresolvedWrite-In,****
West Norriton 4-1,Mail-in,JOHN C THOMAS(LIB),****
West Norriton 4-1,Mail-in,LEILA HAZOU(GRE),****
West Norriton 4-1,Mail-in,MARTY SELKER(CON),****
West Norriton 4-1,Mail-in,UnresolvedWrite-In,****
West Norriton 4-1,Provisional,JOHN C THOMAS(LIB),****
West Norriton 4-1,Provisional,LEILA HAZOU(GRE),****
West Norriton 4-1,Provisional,MARTY SELKER(CON),****
West Norriton 4-1,Provisional,UnresolvedWrite-In,****
West Norriton 4-1,Total,JOHN C THOMAS(LIB),10
West Norriton 4-1,Total,LEILA HAZOU(GRE),10
West Norriton 4-1,Total,MARTY SELKER(CON),3
West Norriton 4-1,Total,UnresolvedWrite-In,1
West Norriton 4-2,Election Day,JOHN C THOMAS(LIB),10
West Norriton 4-2,Election Day,LEILA HAZOU(GRE),8
West Norriton 4-2,Election Day,MARTY SELKER(CON),6
West Norriton 4-2,Election Day,UnresolvedWrite-In,0
West Norriton 4-2,Mail-in,JOHN C THOMAS(LIB),3
West Norriton 4-2,Mail-in,LEILA HAZOU(GRE),5
West Norriton 4-2,Mail-in,MARTY SELKER(CON),1
West Norriton 4-2,Mail-in,UnresolvedWrite-In,0
West Norriton 4-2,Provisional,JOHN C THOMAS(LIB),0
West Norriton 4-2,Provisional,LEILA HAZOU(GRE),0
West Norriton 4-2,Provisional,MARTY SELKER(CON),0
West Norriton 4-2,Provisional,UnresolvedWrite-In,0
West Norriton 4-2,Total,JOHN C THOMAS(LIB),13
West Norriton 4-2,Total,LEILA HAZOU(GRE),13
West Norriton 4-2,Total,MARTY SELKER(CON),7
West Norriton 4-2,Total,UnresolvedWrite-In,0
West Pottsgrove,Election Day,JOHN C THOMAS(LIB),34
West Pottsgrove,Election Day,LEILA HAZOU(GRE),19
West Pottsgrove,Election Day,MARTY SELKER(CON),6
West Pottsgrove,Election Day,UnresolvedWrite-In,0
West Pottsgrove,Mail-in,JOHN C THOMAS(LIB),6
West Pottsgrove,Mail-in,LEILA HAZOU(GRE),7
West Pottsgrove,Mail-in,MARTY SELKER(CON),2
West Pottsgrove,Mail-in,UnresolvedWrite-In,1
West Pottsgrove,Provisional,JOHN C THOMAS(LIB),0
West Pottsgrove,Provisional,LEILA HAZOU(GRE),0
West Pottsgrove,Provisional,MARTY SELKER(CON),0
West Pottsgrove,Provisional,UnresolvedWrite-In,0
West Pottsgrove,Total,JOHN C THOMAS(LIB),40
West Pottsgrove,Total,LEILA HAZOU(GRE),26
West Pottsgrove,Total,MARTY SELKER(CON),8
West Pottsgrove,Total,UnresolvedWrite-In,1
Whitemarsh East 1,Election Day,JOHN C THOMAS(LIB),****
Whitemarsh East 1,Election Day,LEILA HAZOU(GRE),****
Whitemarsh East 1,Election Day,MARTY SELKER(CON),****
Whitemarsh East 1,Election Day,UnresolvedWrite-In,****
Whitemarsh East 1,Mail-in,JOHN C THOMAS(LIB),****
Whitemarsh East 1,Mail-in,LEILA HAZOU(GRE),****
Whitemarsh East 1,Mail-in,MARTY SELKER(CON),****
Whitemarsh East 1,Mail-in,UnresolvedWrite-In,****
Whitemarsh East 1,Provisional,JOHN C THOMAS(LIB),****
Whitemarsh East 1,Provisional,LEILA HAZOU(GRE),****
Whitemarsh East 1,Provisional,MARTY SELKER(CON),****
Whitemarsh East 1,Provisional,UnresolvedWrite-In,****
Whitemarsh East 1,Total,JOHN C THOMAS(LIB),14
Whitemarsh East 1,Total,LEILA HAZOU(GRE),6
Whitemarsh East 1,Total,MARTY SELKER(CON),3
Whitemarsh East 1,Total,UnresolvedWrite-In,2
