precinct,method,candidate,votes
Whitemarsh West 1,Election Day,JOHN C THOMAS(LIB),11
Whitemarsh West 1,Election Day,LEILA HAZOU(GRE),5
Whitemarsh West 1,Election Day,MARTY SELKER(CON),1
Whitemarsh West 1,Election Day,UnresolvedWrite-In,1
Whitemarsh West 1,Mail-in,JOHN C THOMAS(LIB),0
Whitemarsh West 1,Mail-in,LEILA HAZOU(GRE),10
Whitemarsh West 1,Mail-in,MARTY SELKER(CON),1
Whitemarsh West 1,Mail-in,UnresolvedWrite-In,0
Whitemarsh West 1,Provisional,JOHN C THOMAS(LIB),0
Whitemarsh West 1,Provisional,LEILA HAZOU(GRE),0
Whitemarsh West 1,Provisional,MARTY SELKER(CON),0
Whitemarsh West 1,Provisional,UnresolvedWrite-In,0
Whitemarsh West 1,Total,JOHN C THOMAS(LIB),11
Whitemarsh West 1,Total,LEILA HAZOU(GRE),15
Whitemarsh West 1,Total,MARTY SELKER(CON),2
Whitemarsh West 1,Total,UnresolvedWrite-In,1
Whitemarsh West 2,Election Day,JOHN C THOMAS(LIB),17
Whitemarsh West 2,Election Day,LEILA HAZOU(GRE),10
Whitemarsh West 2,Election Day,MARTY SELKER(CON),2
Whitemarsh West 2,Election Day,UnresolvedWrite-In,3
Whitemarsh West 2,Mail-in,JOHN C THOMAS(LIB),1
Whitemarsh West 2,Mail-in,LEILA HAZOU(GRE),3
Whitemarsh West 2,Mail-in,MARTY SELKER(CON),0
Whitemarsh West 2,Mail-in,UnresolvedWrite-In,1
Whitemarsh West 2,Provisional,JOHN C THOMAS(LIB),0
Whitemarsh West 2,Provisional,LEILA HAZOU(GRE),1
Whitemarsh West 2,Provisional,MARTY SELKER(CON),0
Whitemarsh West 2,Provisional,UnresolvedWrite-In,0
Whitemarsh West 2,Total,JOHN C THOMAS(LIB),18
Whitemarsh West 2,Total,LEILA HAZOU(GRE),14
Whitemarsh West 2,Total,MARTY SELKER(CON),2
Whitemarsh West 2,Total,UnresolvedWrite-In,4
