precinct,method,candidate,votes
Abington 12-3,Election Day,JOHN C THOMAS(LIB),****
Abington 12-3,Election Day,LEILA HAZOU(GRE),****
Abington 12-3,Election Day,MARTY SELKER(CON),****
Abington 12-3,Election Day,UnresolvedWrite-In,****
Abington 12-3,Mail-in,JOHN C THOMAS(LIB),****
Abington 12-3,Mail-in,LEILA HAZOU(GRE),****
Abington 12-3,Mail-in,MARTY SELKER(CON),****
Abington 12-3,Mail-in,UnresolvedWrite-In,****
Abington 12-3,Provisional,JOHN C THOMAS(LIB),****
Abington 12-3,Provisional,LEILA HAZOU(GRE),****
Abington 12-3,Provisional,MARTY SELKER(CON),****
Abington 12-3,Provisional,UnresolvedWrite-In,****
Abington 12-3,Total,JOHN C THOMAS(LIB),10
Abington 12-3,Total,LEILA HAZOU(GRE),9
Abington 12-3,Total,MARTY SELKER(CON),1
Abington 12-3,Total,UnresolvedWrite-In,2
Abington 13-1,Election Day,JOHN C THOMAS(LIB),****
Abington 13-1,Election Day,LEILA HAZOU(GRE),****
Abington 13-1,Election Day,MARTY SELKER(CON),****
Abington 13-1,Election Day,UnresolvedWrite-In,****
Abington 13-1,Mail-in,JOHN C THOMAS(LIB),****
Abington 13-1,Mail-in,LEILA HAZOU(GRE),****
Abington 13-1,Mail-in,MARTY SELKER(CON),****
Abington 13-1,Mail-in,UnresolvedWrite-In,****
Abington 13-1,Provisional,JOHN C THOMAS(LIB),****
Abington 13-1,Provisional,LEILA HAZOU(GRE),****
Abington 13-1,Provisional,MARTY SELKER(CON),****
Abington 13-1,Provisional,UnresolvedWrite-In,****
Abington 13-1,Total,JOHN C THOMAS(LIB),3
Abington 13-1,Total,LEILA HAZOU(GRE),9
Abington 13-1,Total,MARTY SELKER(CON),1
Abington 13-1,Total,UnresolvedWrite-In,0
Abington 13-2,Election Day,JOHN C THOMAS(LIB),****
Abington 13-2,Election Day,LEILA HAZOU(GRE),****
Abington 13-2,Election Day,MARTY SELKER(CON),****
Abington 13-2,Election Day,UnresolvedWrite-In,****
Abington 13-2,Mail-in,JOHN C THOMAS(LIB),****
Abington 13-2,Mail-in,LEILA HAZOU(GRE),****
Abington 13-2,Mail-in,MARTY SELKER(CON),****
Abington 13-2,Mail-in,UnresolvedWrite-In,****
Abington 13-2,Provisional,JOHN C THOMAS(LIB),****
Abington 13-2,Provisional,LEILA HAZOU(GRE),****
Abington 13-2,Provisional,MARTY SELKER(CON),****
Abington 13-2,Provisional,UnresolvedWrite-In,****
Abington 13-2,Total,JOHN C THOMAS(LIB),7
Abington 13-2,Total,LEILA HAZOU(GRE),7
Abington 13-2,Total,MARTY SELKER(CON),2
Abington 13-2,Total,UnresolvedWrite-In,1
Abington 13-3,Election Day,JOHN C THOMAS(LIB),****
Abington 13-3,Election Day,LEILA HAZOU(GRE),****
Abington 13-3,Election Day,MARTY SELKER(CON),****
Abington 13-3,Election Day,UnresolvedWrite-In,****
Abington 13-3,Mail-in,JOHN C THOMAS(LIB),****
Abington 13-3,Mail-in,LEILA HAZOU(GRE),****
Abington 13-3,Mail-in,MARTY SELKER(CON),****
Abington 13-3,Mail-in,UnresolvedWrite-In,****
Abington 13-3,Provisional,JOHN C THOMAS(LIB),****
Abington 13-3,Provisional,LEILA HAZOU(GRE),****
Abington 13-3,Provisional,MARTY SELKER(CON),****
Abington 13-3,Provisional,UnresolvedWrite-In,****
Abington 13-3,Total,JOHN C THOMAS(LIB),2
Abington 13-3,Total,LEILA HAZOU(GRE),6
Abington 13-3,Total,MARTY SELKER(CON),0
Abington 13-3,Total,UnresolvedWrite-In,1
Abington 14-1,Election Day,JOHN C THOMAS(LIB),****
Abington 14-1,Election Day,LEILA HAZOU(GRE),****
Abington 14-1,Election Day,MARTY SELKER(CON),****
Abington 14-1,Election Day,UnresolvedWrite-In,****
Abington 14-1,Mail-in,JOHN C THOMAS(LIB),****
Abington 14-1,Mail-in,LEILA HAZOU(GRE),****
Abington 14-1,Mail-in,MARTY SELKER(CON),****
Abington 14-1,Mail-in,UnresolvedWrite-In,****
Abington 14-1,Provisional,JOHN C THOMAS(LIB),****
Abington 14-1,Provisional,LEILA HAZOU(GRE),****
Abington 14-1,Provisional,MARTY SELKER(CON),****
Abington 14-1,Provisional,UnresolvedWrite-In,****
Abington 14-1,Total,JOHN C THOMAS(LIB),13
Abington 14-1,Total,LEILA HAZOU(GRE),8
Abington 14-1,Total,MARTY SELKER(CON),3
Abington 14-1,Total,UnresolvedWrite-In,3
Abington 14-2,Election Day,JOHN C THOMAS(LIB),****
Abington 14-2,Election Day,LEILA HAZOU(GRE),****
Abington 14-2,Election Day,MARTY SELKER(CON),****
Abington 14-2,Election Day,UnresolvedWrite-In,****
Abington 14-2,Mail-in,JOHN C THOMAS(LIB),****
Abington 14-2,Mail-in,LEILA HAZOU(GRE),****
Abington 14-2,Mail-in,MARTY SELKER(CON),****
Abington 14-2,Mail-in,UnresolvedWrite-In,****
Abington 14-2,Provisional,JOHN C THOMAS(LIB),****
Abington 14-2,Provisional,LEILA HAZOU(GRE),****
Abington 14-2,Provisional,MARTY SELKER(CON),****
Abington 14-2,Provisional,UnresolvedWrite-In,****
Abington 14-2,Total,JOHN C THOMAS(LIB),26
Abington 14-2,Total,LEILA HAZOU(GRE),18
Abington 14-2,Total,MARTY SELKER(CON),4
Abington 14-2,Total,UnresolvedWrite-In,3
