precinct,method,candidate,votes
Horsham 1-3,Election Day,ROBERT P CASEY JR(DEM),****
Horsham 1-3,Election Day,DAVE MCCORMICK(REP),****
Horsham 1-3,Mail-in,ROBERT P CASEY JR(DEM),****
Horsham 1-3,Mail-in,DAVE MCCORMICK(REP),****
Horsham 1-3,Provisional,ROBERT P CASEY JR(DEM),****
Horsham 1-3,Provisional,DAVE MCCORMICK(REP),****
Horsham 1-3,Total,ROBERT P CASEY JR(DEM),428
Horsham 1-3,Total,DAVE MCCORMICK(REP),376
Horsham 1-4,Election Day,ROBERT P CASEY JR(DEM),****
Horsham 1-4,Election Day,DAVE MCCORMICK(REP),****
Horsham 1-4,Mail-in,ROBERT P CASEY JR(DEM),****
Horsham 1-4,Mail-in,DAVE MCCORMICK(REP),****
Horsham 1-4,Provisional,ROBERT P CASEY JR(DEM),****
Horsham 1-4,Provisional,DAVE MCCORMICK(REP),****
Horsham 1-4,Total,ROBERT P CASEY JR(DEM),427
Horsham 1-4,Total,DAVE MCCORMICK(REP),414
Horsham 1-5,Election Day,ROBERT P CASEY JR(DEM),403
Horsham 1-5,Election Day,DAVE MCCORMICK(REP),431
Horsham 1-5,Mail-in,ROBERT P CASEY JR(DEM),218
Horsham 1-5,Mail-in,DAVE MCCORMICK(REP),75
Horsham 1-5,Provisional,ROBERT P CASEY JR(DEM),11
Horsham 1-5,Provisional,DAVE MCCORMICK(REP),3
Horsham 1-5,Total,ROBERT P CASEY JR(DEM),632
Horsham 1-5,Total,DAVE MCCORMICK(REP),509
Horsham 2-1,Election Day,ROBERT P CASEY JR(DEM),370
Horsham 2-1,Election Day,DAVE MCCORMICK(REP),495
Horsham 2-1,Mail-in,ROBERT P CASEY JR(DEM),364
Horsham 2-1,Mail-in,DAVE MCCORMICK(REP),161
Horsham 2-1,Provisional,ROBERT P CASEY JR(DEM),4
Horsham 2-1,Provisional,DAVE MCCORMICK(REP),8
Horsham 2-1,Total,ROBERT P CASEY JR(DEM),738
Horsham 2-1,Total,DAVE MCCORMICK(REP),664
Horsham 2-2,Election Day,ROBERT P CASEY JR(DEM),536
Horsham 2-2,Election Day,DAVE MCCORMICK(REP),465
Horsham 2-2,Mail-in,ROBERT P CASEY JR(DEM),250
Horsham 2-2,Mail-in,DAVE MCCORMICK(REP),84
Horsham 2-2,Provisional,ROBERT P CASEY JR(DEM),7
Horsham 2-2,Provisional,DAVE MCCORMICK(REP),5
Horsham 2-2,Total,ROBERT P CASEY JR(DEM),793
Horsham 2-2,Total,DAVE MCCORMICK(REP),554
Horsham 2-3,Election Day,ROBERT P CASEY JR(DEM),****
Horsham 2-3,Election Day,DAVE MCCORMICK(REP),****
Horsham 2-3,Mail-in,ROBERT P CASEY JR(DEM),****
Horsham 2-3,Mail-in,DAVE MCCORMICK(REP),****
Horsham 2-3,Provisional,ROBERT P CASEY JR(DEM),****
Horsham 2-3,Provisional,DAVE MCCORMICK(REP),****
Horsham 2-3,Total,ROBERT P CASEY JR(DEM),408
Horsham 2-3,Total,DAVE MCCORMICK(REP),375
