precinct,method,candidate,votes
Cheltenham 6-3,Election Day,ROBERT P CASEY JR(DEM),418
Cheltenham 6-3,Election Day,DAVE MCCORMICK(REP),132
Cheltenham 6-3,Mail-in,ROBERT P CASEY JR(DEM),239
Cheltenham 6-3,Mail-in,DAVE MCCORMICK(REP),41
Cheltenham 6-3,Provisional,ROBERT P CASEY JR(DEM),8
Cheltenham 6-3,Provisional,DAVE MCCORMICK(REP),3
Cheltenham 6-3,Total,ROBERT P CASEY JR(DEM),665
Cheltenham 6-3,Total,DAVE MCCORMICK(REP),176
Cheltenham 7-1,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 7-1,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 7-1,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 7-1,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 7-1,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 7-1,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 7-1,Total,ROBERT P CASEY JR(DEM),827
Cheltenham 7-1,Total,DAVE MCCORMICK(REP),326
Cheltenham 7-2,Election Day,ROBERT P CASEY JR(DEM),****
Cheltenham 7-2,Election Day,DAVE MCCORMICK(REP),****
Cheltenham 7-2,Mail-in,ROBERT P CASEY JR(DEM),****
Cheltenham 7-2,Mail-in,DAVE MCCORMICK(REP),****
Cheltenham 7-2,Provisional,ROBERT P CASEY JR(DEM),****
Cheltenham 7-2,Provisional,DAVE MCCORMICK(REP),****
Cheltenham 7-2,Total,ROBERT P CASEY JR(DEM),728
Cheltenham 7-2,Total,DAVE MCCORMICK(REP),157
Cheltenham 7-3,Election Day,ROBERT P CASEY JR(DEM),687
Cheltenham 7-3,Election Day,DAVE MCCORMICK(REP),117
Cheltenham 7-3,Mail-in,ROBERT P CASEY JR(DEM),364
Cheltenham 7-3,Mail-in,DAVE MCCORMICK(REP),36
Cheltenham 7-3,Provisional,ROBERT P CASEY JR(DEM),17
Cheltenham 7-3,Provisional,DAVE MCCORMICK(REP),4
Cheltenham 7-3,Total,ROBERT P CASEY JR(DEM),"1,068"
Cheltenham 7-3,Total,DAVE MCCORMICK(REP),157
Douglass 1,Election Day,ROBERT P CASEY JR(DEM),300
Douglass 1,Election Day,DAVE MCCORMICK(REP),801
Douglass 1,Mail-in,ROBERT P CASEY JR(DEM),175
Douglass 1,Mail-in,DAVE MCCORMICK(REP),115
Douglass 1,Provisional,ROBERT P CASEY JR(DEM),6
Douglass 1,Provisional,DAVE MCCORMICK(REP),8
Douglass 1,Total,ROBERT P CASEY JR(DEM),481
Douglass 1,Total,DAVE MCCORMICK(REP),924
Douglass 2,Election Day,ROBERT P CASEY JR(DEM),413
Douglass 2,Election Day,DAVE MCCORMICK(REP),708
Douglass 2,Mail-in,ROBERT P CASEY JR(DEM),208
Douglass 2,Mail-in,DAVE MCCORMICK(REP),104
Douglass 2,Provisional,ROBERT P CASEY JR(DEM),7
Douglass 2,Provisional,DAVE MCCORMICK(REP),9
Douglass 2,Total,ROBERT P CASEY JR(DEM),628
Douglass 2,Total,DAVE MCCORMICK(REP),821
