precinct,method,candidate,votes
Upper Merion King 2,Election Day,JOHN C THOMAS(LIB),15
Upper Merion King 2,Election Day,LEILA HAZOU(GRE),19
Upper Merion King 2,Election Day,MARTY SELKER(CON),4
Upper Merion King 2,Election Day,UnresolvedWrite-In,0
Upper Merion King 2,Mail-in,JOHN C THOMAS(LIB),3
Upper Merion King 2,Mail-in,LEILA HAZOU(GRE),6
Upper Merion King 2,Mail-in,MARTY SELKER(CON),1
Upper Merion King 2,Mail-in,UnresolvedWrite-In,0
Upper Merion King 2,Provisional,JOHN C THOMAS(LIB),0
Upper Merion King 2,Provisional,LEILA HAZOU(GRE),0
Upper Merion King 2,Provisional,MARTY SELKER(CON),0
Upper Merion King 2,Provisional,UnresolvedWrite-In,0
Upper Merion King 2,Total,JOHN C THOMAS(LIB),18
Upper Merion King 2,Total,LEILA HAZOU(GRE),25
Upper Merion King 2,Total,MARTY SELKER(CON),5
Upper Merion King 2,Total,UnresolvedWrite-In,0
Upper Merion Roberts,Election Day,JOHN C THOMAS(LIB),12
Upper Merion Roberts,Election Day,LEILA HAZOU(GRE),9
Upper Merion Roberts,Election Day,MARTY SELKER(CON),0
Upper Merion Roberts,Election Day,UnresolvedWrite-In,1
Upper Merion Roberts,Mail-in,JOHN C THOMAS(LIB),3
Upper Merion Roberts,Mail-in,LEILA HAZOU(GRE),4
Upper Merion Roberts,Mail-in,MARTY SELKER(CON),0
Upper Merion Roberts,Mail-in,UnresolvedWrite-In,0
Upper Merion Roberts,Provisional,JOHN C THOMAS(LIB),1
Upper Merion Roberts,Provisional,LEILA HAZOU(GRE),0
Upper Merion Roberts,Provisional,MARTY SELKER(CON),0
Upper Merion Roberts,Provisional,UnresolvedWrite-In,0
Upper Merion Roberts,Total,JOHN C THOMAS(LIB),16
Upper Merion Roberts,Total,LEILA HAZOU(GRE),13
Upper Merion Roberts,Total,MARTY SELKER(CON),0
Upper Merion Roberts,Total,UnresolvedWrite-In,1
Upper Merion Swedeland,Election Day,JOHN C THOMAS(LIB),****
Upper Merion Swedeland,Election Day,LEILA HAZOU(GRE),****
Upper Merion Swedeland,Election Day,MARTY SELKER(CON),****
Upper Merion Swedeland,Election Day,UnresolvedWrite-In,****
Upper Merion Swedeland,Mail-in,JOHN C THOMAS(LIB),****
Upper Merion Swedeland,Mail-in,LEILA HAZOU(GRE),****
Upper Merion Swedeland,Mail-in,MARTY SELKER(CON),****
Upper Merion Swedeland,Mail-in,UnresolvedWrite-In,****
Upper Merion Swedeland,Provisional,JOHN C THOMAS(LIB),****
Upper Merion Swedeland,Provisional,LEILA HAZOU(GRE),****
Upper Merion Swedeland,Provisional,MARTY SELKER(CON),****
Upper Merion Swedeland,Provisional,UnresolvedWrite-In,****
Upper Merion Swedeland,Total,JOHN C THOMAS(LIB),8
Upper Merion Swedeland,Total,LEILA HAZOU(GRE),6
Upper Merion Swedeland,Total,MARTY SELKER(CON),1
Upper Merion Swedeland,Total,UnresolvedWrite-In,0
Upper Merion Swedesburg,Election Day,JOHN C THOMAS(LIB),****
Upper Merion Swedesburg,Election Day,LEILA HAZOU(GRE),****
Upper Merion Swedesburg,Election Day,MARTY SELKER(CON),****
Upper Merion Swedesburg,Election Day,UnresolvedWrite-In,****
Upper Merion Swedesburg,Mail-in,JOHN C THOMAS(LIB),****
Upper Merion Swedesburg,Mail-in,LEILA HAZOU(GRE),****
Upper Merion Swedesburg,Mail-in,MARTY SELKER(CON),****
Upper Merion Swedesburg,Mail-in,UnresolvedWrite-In,****
Upper Merion Swedesburg,Provisional,JOHN C THOMAS(LIB),****
Upper Merion Swedesburg,Provisional,LEILA HAZOU(GRE),****
Upper Merion Swedesburg,Provisional,MARTY SELKER(CON),****
Upper Merion Swedesburg,Provisional,UnresolvedWrite-In,****
Upper Merion Swedesburg,Total,JOHN C THOMAS(LIB),8
Upper Merion Swedesburg,Total,LEILA HAZOU(GRE),8
Upper Merion Swedesburg,Total,MARTY SELKER(CON),3
Upper Merion Swedesburg,Total,UnresolvedWrite-In,1
Upper Merion Town Center,Election Day,JOHN C THOMAS(LIB),12
Upper Merion Town Center,Election Day,LEILA HAZOU(GRE),12
Upper Merion Town Center,Election Day,MARTY SELKER(CON),2
Upper Merion Town Center,Election Day,UnresolvedWrite-In,4
Upper Merion Town Center,Mail-in,JOHN C THOMAS(LIB),4
Upper Merion Town Center,Mail-in,LEILA HAZOU(GRE),7
Upper Merion Town Center,Mail-in,MARTY SELKER(CON),2
Upper Merion Town Center,Mail-in,UnresolvedWrite-In,0
Upper Merion Town Center,Provisional,JOHN C THOMAS(LIB),0
Upper Merion Town Center,Provisional,LEILA HAZOU(GRE),0
Upper Merion Town Center,Provisional,MARTY SELKER(CON),0
Upper Merion Town Center,Provisional,UnresolvedWrite-In,0
Upper Merion Town Center,Total,JOHN C THOMAS(LIB),16
Upper Merion Town Center,Total,LEILA HAZOU(GRE),19
Upper Merion Town Center,Total,MARTY SELKER(CON),4
Upper Merion Town Center,Total,UnresolvedWrite-In,4
Upper Moreland 1-1,Election Day,JOHN C THOMAS(LIB),****
Upper Moreland 1-1,Election Day,LEILA HAZOU(GRE),****
Upper Moreland 1-1,Election Day,MARTY SELKER(CON),****
Upper Moreland 1-1,Election Day,UnresolvedWrite-In,****
Upper Moreland 1-1,Mail-in,JOHN C THOMAS(LIB),****
Upper Moreland 1-1,Mail-in,LEILA HAZOU(GRE),****
Upper Moreland 1-1,Mail-in,MARTY SELKER(CON),****
Upper Moreland 1-1,Mail-in,UnresolvedWrite-In,****
Upper Moreland 1-1,Provisional,JOHN C THOMAS(LIB),****
Upper Moreland 1-1,Provisional,LEILA HAZOU(GRE),****
Upper Moreland 1-1,Provisional,MARTY SELKER(CON),****
Upper Moreland 1-1,Provisional,UnresolvedWrite-In,****
Upper Moreland 1-1,Total,JOHN C THOMAS(LIB),19
Upper Moreland 1-1,Total,LEILA HAZOU(GRE),9
Upper Moreland 1-1,Total,MARTY SELKER(CON),3
Upper Moreland 1-1,Total,UnresolvedWrite-In,3
