precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,ROBERT P CASEY JR(DEM),526
Upper Moreland 4-2,Election Day,DAVE MCCORMICK(REP),318
Upper Moreland 4-2,Mail-in,ROBERT P CASEY JR(DEM),279
Upper Moreland 4-2,Mail-in,DAVE MCCORMICK(REP),83
Upper Moreland 4-2,Provisional,ROBERT P CASEY JR(DEM),12
Upper Moreland 4-2,Provisional,DAVE MCCORMICK(REP),2
Upper Moreland 4-2,Total,ROBERT P CASEY JR(DEM),817
Upper Moreland 4-2,Total,DAVE MCCORMICK(REP),403
Upper Moreland 5-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-1,Election Day,DAVE MCCORMICK(REP),****
Upper Moreland 5-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Moreland 5-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-1,Provisional,DAVE MCCORMICK(REP),****
Upper Moreland 5-1,Total,ROBERT P CASEY JR(DEM),416
Upper Moreland 5-1,Total,DAVE MCCORMICK(REP),378
Upper Moreland 5-2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-2,Election Day,DAVE MCCORMICK(REP),****
Upper Moreland 5-2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-2,Mail-in,DAVE MCCORMICK(REP),****
Upper Moreland 5-2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Moreland 5-2,Provisional,DAVE MCCORMICK(REP),****
Upper Moreland 5-2,Total,ROBERT P CASEY JR(DEM),677
Upper Moreland 5-2,Total,DAVE MCCORMICK(REP),666
Upper Moreland 6-1,Election Day,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-1,Election Day,DAVE MCCORMICK(REP),****
Upper Moreland 6-1,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-1,Mail-in,DAVE MCCORMICK(REP),****
Upper Moreland 6-1,Provisional,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-1,Provisional,DAVE MCCORMICK(REP),****
Upper Moreland 6-1,Total,ROBERT P CASEY JR(DEM),629
Upper Moreland 6-1,Total,DAVE MCCORMICK(REP),425
Upper Moreland 6-2,Election Day,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-2,Election Day,DAVE MCCORMICK(REP),****
Upper Moreland 6-2,Mail-in,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-2,Mail-in,DAVE MCCORMICK(REP),****
Upper Moreland 6-2,Provisional,ROBERT P CASEY JR(DEM),****
Upper Moreland 6-2,Provisional,DAVE MCCORMICK(REP),****
Upper Moreland 6-2,Total,ROBERT P CASEY JR(DEM),586
Upper Moreland 6-2,Total,DAVE MCCORMICK(REP),544
Upper Moreland 7-1,Election Day,ROBERT P CASEY JR(DEM),391
Upper Moreland 7-1,Election Day,DAVE MCCORMICK(REP),497
Upper Moreland 7-1,Mail-in,ROBERT P CASEY JR(DEM),171
Upper Moreland 7-1,Mail-in,DAVE MCCORMICK(REP),67
Upper Moreland 7-1,Provisional,ROBERT P CASEY JR(DEM),9
Upper Moreland 7-1,Provisional,DAVE MCCORMICK(REP),3
Upper Moreland 7-1,Total,ROBERT P CASEY JR(DEM),571
Upper Moreland 7-1,Total,DAVE MCCORMICK(REP),567
