precinct,method,candidate,votes
Lower Merion 14-3,Election Day,EUGENE DEPASQUALE(DEM),507
Lower Merion 14-3,Election Day,DAVE SUNDAY(REP),125
Lower Merion 14-3,Mail-in,EUGENE DEPASQUALE(DEM),315
Lower Merion 14-3,Mail-in,DAVE SUNDAY(REP),54
Lower Merion 14-3,Provisional,EUGENE DEPASQUALE(DEM),8
Lower Merion 14-3,Provisional,DAVE SUNDAY(REP),5
Lower Merion 14-3,Total,EUGENE DEPASQUALE(DEM),830
Lower Merion 14-3,Total,DAVE SUNDAY(REP),184
Lower Moreland 1,Election Day,EUGENE DEPASQUALE(DEM),345
Lower Moreland 1,Election Day,DAVE SUNDAY(REP),488
Lower Moreland 1,Mail-in,EUGENE DEPASQUALE(DEM),304
Lower Moreland 1,Mail-in,DAVE SUNDAY(REP),196
Lower Moreland 1,Provisional,EUGENE DEPASQUALE(DEM),5
Lower Moreland 1,Provisional,DAVE SUNDAY(REP),4
Lower Moreland 1,Total,EUGENE DEPASQUALE(DEM),654
Lower Moreland 1,Total,DAVE SUNDAY(REP),688
Lower Moreland 2,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Moreland 2,Election Day,DAVE SUNDAY(REP),****
Lower Moreland 2,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Moreland 2,Mail-in,DAVE SUNDAY(REP),****
Lower Moreland 2,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Moreland 2,Provisional,DAVE SUNDAY(REP),****
Lower Moreland 2,Total,EUGENE DEPASQUALE(DEM),520
Lower Moreland 2,Total,DAVE SUNDAY(REP),667
Lower Moreland 3,Election Day,EUGENE DEPASQUALE(DEM),422
Lower Moreland 3,Election Day,DAVE SUNDAY(REP),715
Lower Moreland 3,Mail-in,EUGENE DEPASQUALE(DEM),316
Lower Moreland 3,Mail-in,DAVE SUNDAY(REP),176
Lower Moreland 3,Provisional,EUGENE DEPASQUALE(DEM),10
Lower Moreland 3,Provisional,DAVE SUNDAY(REP),13
Lower Moreland 3,Total,EUGENE DEPASQUALE(DEM),748
Lower Moreland 3,Total,DAVE SUNDAY(REP),904
Lower Moreland 4-1,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-1,Election Day,DAVE SUNDAY(REP),****
Lower Moreland 4-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-1,Mail-in,DAVE SUNDAY(REP),****
Lower Moreland 4-1,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-1,Provisional,DAVE SUNDAY(REP),****
Lower Moreland 4-1,Total,EUGENE DEPASQUALE(DEM),281
Lower Moreland 4-1,Total,DAVE SUNDAY(REP),449
Lower Moreland 4-2,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-2,Election Day,DAVE SUNDAY(REP),****
Lower Moreland 4-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-2,Mail-in,DAVE SUNDAY(REP),****
Lower Moreland 4-2,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Moreland 4-2,Provisional,DAVE SUNDAY(REP),****
Lower Moreland 4-2,Total,EUGENE DEPASQUALE(DEM),359
Lower Moreland 4-2,Total,DAVE SUNDAY(REP),499
