precinct,method,candidate,votes
Lower Merion 10-3,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 10-3,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 10-3,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 10-3,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 10-3,Election Day,UnresolvedWrite-In,****
Lower Merion 10-3,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 10-3,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 10-3,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 10-3,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 10-3,Mail-in,UnresolvedWrite-In,****
Lower Merion 10-3,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 10-3,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 10-3,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 10-3,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 10-3,Provisional,UnresolvedWrite-In,****
Lower Merion 10-3,Total,ROBERT COWBURN(LIB),10
Lower Merion 10-3,Total,RICHARD L WEISS(GRE),7
Lower Merion 10-3,Total,JUSTIN L MAGILL(CON),3
Lower Merion 10-3,Total,ERIC L SETTLE(FOR),6
Lower Merion 10-3,Total,UnresolvedWrite-In,4
Lower Merion 11-1,Election Day,ROBERT COWBURN(LIB),2
Lower Merion 11-1,Election Day,RICHARD L WEISS(GRE),1
Lower Merion 11-1,Election Day,JUSTIN L MAGILL(CON),0
Lower Merion 11-1,Election Day,ERIC L SETTLE(FOR),3
Lower Merion 11-1,Election Day,UnresolvedWrite-In,0
Lower Merion 11-1,Mail-in,ROBERT COWBURN(LIB),0
Lower Merion 11-1,Mail-in,RICHARD L WEISS(GRE),0
Lower Merion 11-1,Mail-in,JUSTIN L MAGILL(CON),0
Lower Merion 11-1,Mail-in,ERIC L SETTLE(FOR),0
Lower Merion 11-1,Mail-in,UnresolvedWrite-In,0
Lower Merion 11-1,Provisional,ROBERT COWBURN(LIB),1
Lower Merion 11-1,Provisional,RICHARD L WEISS(GRE),0
Lower Merion 11-1,Provisional,JUSTIN L MAGILL(CON),0
Lower Merion 11-1,Provisional,ERIC L SETTLE(FOR),0
Lower Merion 11-1,Provisional,UnresolvedWrite-In,0
Lower Merion 11-1,Total,ROBERT COWBURN(LIB),3
Lower Merion 11-1,Total,RICHARD L WEISS(GRE),1
Lower Merion 11-1,Total,JUSTIN L MAGILL(CON),0
Lower Merion 11-1,Total,ERIC L SETTLE(FOR),3
Lower Merion 11-1,Total,UnresolvedWrite-In,0
Lower Merion 11-2,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 11-2,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 11-2,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 11-2,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 11-2,Election Day,UnresolvedWrite-In,****
Lower Merion 11-2,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 11-2,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 11-2,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 11-2,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 11-2,Mail-in,UnresolvedWrite-In,****
Lower Merion 11-2,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 11-2,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 11-2,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 11-2,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 11-2,Provisional,UnresolvedWrite-In,****
Lower Merion 11-2,Total,ROBERT COWBURN(LIB),1
Lower Merion 11-2,Total,RICHARD L WEISS(GRE),1
Lower Merion 11-2,Total,JUSTIN L MAGILL(CON),0
Lower Merion 11-2,Total,ERIC L SETTLE(FOR),3
Lower Merion 11-2,Total,UnresolvedWrite-In,1
Lower Merion 11-3,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 11-3,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 11-3,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 11-3,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 11-3,Election Day,UnresolvedWrite-In,****
Lower Merion 11-3,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 11-3,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 11-3,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 11-3,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 11-3,Mail-in,UnresolvedWrite-In,****
Lower Merion 11-3,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 11-3,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 11-3,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 11-3,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 11-3,Provisional,UnresolvedWrite-In,****
Lower Merion 11-3,Total,ROBERT COWBURN(LIB),9
Lower Merion 11-3,Total,RICHARD L WEISS(GRE),5
Lower Merion 11-3,Total,JUSTIN L MAGILL(CON),1
Lower Merion 11-3,Total,ERIC L SETTLE(FOR),19
Lower Merion 11-3,Total,UnresolvedWrite-In,1
Lower Merion 12-1,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 12-1,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 12-1,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 12-1,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 12-1,Election Day,UnresolvedWrite-In,****
Lower Merion 12-1,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 12-1,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 12-1,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 12-1,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 12-1,Mail-in,UnresolvedWrite-In,****
Lower Merion 12-1,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 12-1,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 12-1,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 12-1,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 12-1,Provisional,UnresolvedWrite-In,****
Lower Merion 12-1,Total,ROBERT COWBURN(LIB),4
Lower Merion 12-1,Total,RICHARD L WEISS(GRE),5
Lower Merion 12-1,Total,JUSTIN L MAGILL(CON),2
Lower Merion 12-1,Total,ERIC L SETTLE(FOR),7
Lower Merion 12-1,Total,UnresolvedWrite-In,1
Lower Merion 12-2,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 12-2,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 12-2,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 12-2,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 12-2,Election Day,UnresolvedWrite-In,****
Lower Merion 12-2,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 12-2,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 12-2,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 12-2,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 12-2,Mail-in,UnresolvedWrite-In,****
Lower Merion 12-2,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 12-2,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 12-2,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 12-2,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 12-2,Provisional,UnresolvedWrite-In,****
Lower Merion 12-2,Total,ROBERT COWBURN(LIB),4
Lower Merion 12-2,Total,RICHARD L WEISS(GRE),5
Lower Merion 12-2,Total,JUSTIN L MAGILL(CON),0
Lower Merion 12-2,Total,ERIC L SETTLE(FOR),0
Lower Merion 12-2,Total,UnresolvedWrite-In,1
