precinct,method,candidate,votes
Upper Dublin 7-1,Election Day,ROBERT COWBURN(LIB),****
Upper Dublin 7-1,Election Day,RICHARD L WEISS(GRE),****
Upper Dublin 7-1,Election Day,JUSTIN L MAGILL(CON),****
Upper Dublin 7-1,Election Day,ERIC L SETTLE(FOR),****
Upper Dublin 7-1,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-1,Mail-in,ROBERT COWBURN(LIB),****
Upper Dublin 7-1,Mail-in,RICHARD L WEISS(GRE),****
Upper Dublin 7-1,Mail-in,JUSTIN L MAGILL(CON),****
Upper Dublin 7-1,Mail-in,ERIC L SETTLE(FOR),****
Upper Dublin 7-1,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-1,Provisional,ROBERT COWBURN(LIB),****
Upper Dublin 7-1,Provisional,RICHARD L WEISS(GRE),****
Upper Dublin 7-1,Provisional,JUSTIN L MAGILL(CON),****
Upper Dublin 7-1,Provisional,ERIC L SETTLE(FOR),****
Upper Dublin 7-1,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-1,Total,ROBERT COWBURN(LIB),8
Upper Dublin 7-1,Total,RICHARD L WEISS(GRE),3
Upper Dublin 7-1,Total,JUSTIN L MAGILL(CON),1
Upper Dublin 7-1,Total,ERIC L SETTLE(FOR),2
Upper Dublin 7-1,Total,UnresolvedWrite-In,0
Upper Dublin 7-2,Election Day,ROBERT COWBURN(LIB),****
Upper Dublin 7-2,Election Day,RICHARD L WEISS(GRE),****
Upper Dublin 7-2,Election Day,JUSTIN L MAGILL(CON),****
Upper Dublin 7-2,Election Day,ERIC L SETTLE(FOR),****
Upper Dublin 7-2,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-2,Mail-in,ROBERT COWBURN(LIB),****
Upper Dublin 7-2,Mail-in,RICHARD L WEISS(GRE),****
Upper Dublin 7-2,Mail-in,JUSTIN L MAGILL(CON),****
Upper Dublin 7-2,Mail-in,ERIC L SETTLE(FOR),****
Upper Dublin 7-2,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-2,Provisional,ROBERT COWBURN(LIB),****
Upper Dublin 7-2,Provisional,RICHARD L WEISS(GRE),****
Upper Dublin 7-2,Provisional,JUSTIN L MAGILL(CON),****
Upper Dublin 7-2,Provisional,ERIC L SETTLE(FOR),****
Upper Dublin 7-2,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-2,Total,ROBERT COWBURN(LIB),7
Upper Dublin 7-2,Total,RICHARD L WEISS(GRE),4
Upper Dublin 7-2,Total,JUSTIN L MAGILL(CON),3
Upper Dublin 7-2,Total,ERIC L SETTLE(FOR),2
Upper Dublin 7-2,Total,UnresolvedWrite-In,0
Upper Dublin 7-3,Election Day,ROBERT COWBURN(LIB),****
Upper Dublin 7-3,Election Day,RICHARD L WEISS(GRE),****
Upper Dublin 7-3,Election Day,JUSTIN L MAGILL(CON),****
Upper Dublin 7-3,Election Day,ERIC L SETTLE(FOR),****
Upper Dublin 7-3,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-3,Mail-in,ROBERT COWBURN(LIB),****
Upper Dublin 7-3,Mail-in,RICHARD L WEISS(GRE),****
Upper Dublin 7-3,Mail-in,JUSTIN L MAGILL(CON),****
Upper Dublin 7-3,Mail-in,ERIC L SETTLE(FOR),****
Upper Dublin 7-3,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-3,Provisional,ROBERT COWBURN(LIB),****
Upper Dublin 7-3,Provisional,RICHARD L WEISS(GRE),****
Upper Dublin 7-3,Provisional,JUSTIN L MAGILL(CON),****
Upper Dublin 7-3,Provisional,ERIC L SETTLE(FOR),****
Upper Dublin 7-3,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-3,Total,ROBERT COWBURN(LIB),6
Upper Dublin 7-3,Total,RICHARD L WEISS(GRE),3
Upper Dublin 7-3,Total,JUSTIN L MAGILL(CON),1
Upper Dublin 7-3,Total,ERIC L SETTLE(FOR),1
Upper Dublin 7-3,Total,UnresolvedWrite-In,2
Upper Frederick,Election Day,ROBERT COWBURN(LIB),33
Upper Frederick,Election Day,RICHARD L WEISS(GRE),10
Upper Frederick,Election Day,JUSTIN L MAGILL(CON),4
Upper Frederick,Election Day,ERIC L SETTLE(FOR),2
Upper Frederick,Election Day,UnresolvedWrite-In,1
Upper Frederick,Mail-in,ROBERT COWBURN(LIB),5
Upper Frederick,Mail-in,RICHARD L WEISS(GRE),5
Upper Frederick,Mail-in,JUSTIN L MAGILL(CON),4
Upper Frederick,Mail-in,ERIC L SETTLE(FOR),0
Upper Frederick,Mail-in,UnresolvedWrite-In,1
Upper Frederick,Provisional,ROBERT COWBURN(LIB),0
Upper Frederick,Provisional,RICHARD L WEISS(GRE),1
Upper Frederick,Provisional,JUSTIN L MAGILL(CON),0
Upper Frederick,Provisional,ERIC L SETTLE(FOR),0
Upper Frederick,Provisional,UnresolvedWrite-In,0
Upper Frederick,Total,ROBERT COWBURN(LIB),38
Upper Frederick,Total,RICHARD L WEISS(GRE),16
Upper Frederick,Total,JUSTIN L MAGILL(CON),8
Upper Frederick,Total,ERIC L SETTLE(FOR),2
Upper Frederick,Total,UnresolvedWrite-In,2
Upper Gwynedd 1,Election Day,ROBERT COWBURN(LIB),****
Upper Gwynedd 1,Election Day,RICHARD L WEISS(GRE),****
Upper Gwynedd 1,Election Day,JUSTIN L MAGILL(CON),****
Upper Gwynedd 1,Election Day,ERIC L SETTLE(FOR),****
Upper Gwynedd 1,Election Day,UnresolvedWrite-In,****
Upper Gwynedd 1,Mail-in,ROBERT COWBURN(LIB),****
Upper Gwynedd 1,Mail-in,RICHARD L WEISS(GRE),****
Upper Gwynedd 1,Mail-in,JUSTIN L MAGILL(CON),****
Upper Gwynedd 1,Mail-in,ERIC L SETTLE(FOR),****
Upper Gwynedd 1,Mail-in,UnresolvedWrite-In,****
Upper Gwynedd 1,Provisional,ROBERT COWBURN(LIB),****
Upper Gwynedd 1,Provisional,RICHARD L WEISS(GRE),****
Upper Gwynedd 1,Provisional,JUSTIN L MAGILL(CON),****
Upper Gwynedd 1,Provisional,ERIC L SETTLE(FOR),****
Upper Gwynedd 1,Provisional,UnresolvedWrite-In,****
Upper Gwynedd 1,Total,ROBERT COWBURN(LIB),6
Upper Gwynedd 1,Total,RICHARD L WEISS(GRE),0
Upper Gwynedd 1,Total,JUSTIN L MAGILL(CON),1
Upper Gwynedd 1,Total,ERIC L SETTLE(FOR),3
Upper Gwynedd 1,Total,UnresolvedWrite-In,0
Upper Gwynedd 2,Election Day,ROBERT COWBURN(LIB),****
Upper Gwynedd 2,Election Day,RICHARD L WEISS(GRE),****
Upper Gwynedd 2,Election Day,JUSTIN L MAGILL(CON),****
Upper Gwynedd 2,Election Day,ERIC L SETTLE(FOR),****
Upper Gwynedd 2,Election Day,UnresolvedWrite-In,****
Upper Gwynedd 2,Mail-in,ROBERT COWBURN(LIB),****
Upper Gwynedd 2,Mail-in,RICHARD L WEISS(GRE),****
Upper Gwynedd 2,Mail-in,JUSTIN L MAGILL(CON),****
Upper Gwynedd 2,Mail-in,ERIC L SETTLE(FOR),****
Upper Gwynedd 2,Mail-in,UnresolvedWrite-In,****
Upper Gwynedd 2,Provisional,ROBERT COWBURN(LIB),****
Upper Gwynedd 2,Provisional,RICHARD L WEISS(GRE),****
Upper Gwynedd 2,Provisional,JUSTIN L MAGILL(CON),****
Upper Gwynedd 2,Provisional,ERIC L SETTLE(FOR),****
Upper Gwynedd 2,Provisional,UnresolvedWrite-In,****
Upper Gwynedd 2,Total,ROBERT COWBURN(LIB),12
Upper Gwynedd 2,Total,RICHARD L WEISS(GRE),11
Upper Gwynedd 2,Total,JUSTIN L MAGILL(CON),2
Upper Gwynedd 2,Total,ERIC L SETTLE(FOR),1
Upper Gwynedd 2,Total,UnresolvedWrite-In,0
