precinct,method,candidate,votes
Lower Merion 3-1,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-1,Election Day,DAVE SUNDAY(REP),****
Lower Merion 3-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-1,Mail-in,DAVE SUNDAY(REP),****
Lower Merion 3-1,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-1,Provisional,DAVE SUNDAY(REP),****
Lower Merion 3-1,Total,EUGENE DEPASQUALE(DEM),557
Lower Merion 3-1,Total,DAVE SUNDAY(REP),109
Lower Merion 3-2,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-2,Election Day,DAVE SUNDAY(REP),****
Lower Merion 3-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-2,Mail-in,DAVE SUNDAY(REP),****
Lower Merion 3-2,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-2,Provisional,DAVE SUNDAY(REP),****
Lower Merion 3-2,Total,EUGENE DEPASQUALE(DEM),889
Lower Merion 3-2,Total,DAVE SUNDAY(REP),314
Lower Merion 3-3,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-3,Election Day,DAVE SUNDAY(REP),****
Lower Merion 3-3,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-3,Mail-in,DAVE SUNDAY(REP),****
Lower Merion 3-3,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Merion 3-3,Provisional,DAVE SUNDAY(REP),****
Lower Merion 3-3,Total,EUGENE DEPASQUALE(DEM),507
Lower Merion 3-3,Total,DAVE SUNDAY(REP),332
Lower Merion 4-1,Election Day,EUGENE DEPASQUALE(DEM),389
Lower Merion 4-1,Election Day,DAVE SUNDAY(REP),70
Lower Merion 4-1,Mail-in,EUGENE DEPASQUALE(DEM),200
Lower Merion 4-1,Mail-in,DAVE SUNDAY(REP),30
Lower Merion 4-1,Provisional,EUGENE DEPASQUALE(DEM),0
Lower Merion 4-1,Provisional,DAVE SUNDAY(REP),0
Lower Merion 4-1,Total,EUGENE DEPASQUALE(DEM),589
Lower Merion 4-1,Total,DAVE SUNDAY(REP),100
Lower Merion 4-2,Election Day,EUGENE DEPASQUALE(DEM),581
Lower Merion 4-2,Election Day,DAVE SUNDAY(REP),177
Lower Merion 4-2,Mail-in,EUGENE DEPASQUALE(DEM),364
Lower Merion 4-2,Mail-in,DAVE SUNDAY(REP),64
Lower Merion 4-2,Provisional,EUGENE DEPASQUALE(DEM),8
Lower Merion 4-2,Provisional,DAVE SUNDAY(REP),3
Lower Merion 4-2,Total,EUGENE DEPASQUALE(DEM),953
Lower Merion 4-2,Total,DAVE SUNDAY(REP),244
Lower Merion 4-3,Election Day,EUGENE DEPASQUALE(DEM),371
Lower Merion 4-3,Election Day,DAVE SUNDAY(REP),157
Lower Merion 4-3,Mail-in,EUGENE DEPASQUALE(DEM),300
Lower Merion 4-3,Mail-in,DAVE SUNDAY(REP),75
Lower Merion 4-3,Provisional,EUGENE DEPASQUALE(DEM),0
Lower Merion 4-3,Provisional,DAVE SUNDAY(REP),0
Lower Merion 4-3,Total,EUGENE DEPASQUALE(DEM),671
Lower Merion 4-3,Total,DAVE SUNDAY(REP),232
