precinct,method,candidate,votes
Abington 15-1,Election Day,ROBERT COWBURN(LIB),9
Abington 15-1,Election Day,RICHARD L WEISS(GRE),13
Abington 15-1,Election Day,JUSTIN L MAGILL(CON),4
Abington 15-1,Election Day,ERIC L SETTLE(FOR),2
Abington 15-1,Election Day,UnresolvedWrite-In,1
Abington 15-1,Mail-in,ROBERT COWBURN(LIB),1
Abington 15-1,Mail-in,RICHARD L WEISS(GRE),2
Abington 15-1,Mail-in,JUSTIN L MAGILL(CON),1
Abington 15-1,Mail-in,ERIC L SETTLE(FOR),2
Abington 15-1,Mail-in,UnresolvedWrite-In,0
Abington 15-1,Provisional,ROBERT COWBURN(LIB),0
Abington 15-1,Provisional,RICHARD L WEISS(GRE),0
Abington 15-1,Provisional,JUSTIN L MAGILL(CON),0
Abington 15-1,Provisional,ERIC L SETTLE(FOR),0
Abington 15-1,Provisional,UnresolvedWrite-In,0
Abington 15-1,Total,ROBERT COWBURN(LIB),10
Abington 15-1,Total,RICHARD L WEISS(GRE),15
Abington 15-1,Total,JUSTIN L MAGILL(CON),5
Abington 15-1,Total,ERIC L SETTLE(FOR),4
Abington 15-1,Total,UnresolvedWrite-In,1
Abington 15-2,Election Day,ROBERT COWBURN(LIB),10
Abington 15-2,Election Day,RICHARD L WEISS(GRE),10
Abington 15-2,Election Day,JUSTIN L MAGILL(CON),1
Abington 15-2,Election Day,ERIC L SETTLE(FOR),2
Abington 15-2,Election Day,UnresolvedWrite-In,3
Abington 15-2,Mail-in,ROBERT COWBURN(LIB),6
Abington 15-2,Mail-in,RICHARD L WEISS(GRE),6
Abington 15-2,Mail-in,JUSTIN L MAGILL(CON),0
Abington 15-2,Mail-in,ERIC L SETTLE(FOR),0
Abington 15-2,Mail-in,UnresolvedWrite-In,0
Abington 15-2,Provisional,ROBERT COWBURN(LIB),0
Abington 15-2,Provisional,RICHARD L WEISS(GRE),0
Abington 15-2,Provisional,JUSTIN L MAGILL(CON),0
Abington 15-2,Provisional,ERIC L SETTLE(FOR),0
Abington 15-2,Provisional,UnresolvedWrite-In,0
Abington 15-2,Total,ROBERT COWBURN(LIB),16
Abington 15-2,Total,RICHARD L WEISS(GRE),16
Abington 15-2,Total,JUSTIN L MAGILL(CON),1
Abington 15-2,Total,ERIC L SETTLE(FOR),2
Abington 15-2,Total,UnresolvedWrite-In,3
Cheltenham 1-1,Election Day,ROBERT COWBURN(LIB),14
Cheltenham 1-1,Election Day,RICHARD L WEISS(GRE),7
Cheltenham 1-1,Election Day,JUSTIN L MAGILL(CON),2
Cheltenham 1-1,Election Day,ERIC L SETTLE(FOR),5
Cheltenham 1-1,Election Day,UnresolvedWrite-In,0
Cheltenham 1-1,Mail-in,ROBERT COWBURN(LIB),2
Cheltenham 1-1,Mail-in,RICHARD L WEISS(GRE),4
Cheltenham 1-1,Mail-in,JUSTIN L MAGILL(CON),1
Cheltenham 1-1,Mail-in,ERIC L SETTLE(FOR),0
Cheltenham 1-1,Mail-in,UnresolvedWrite-In,0
Cheltenham 1-1,Provisional,ROBERT COWBURN(LIB),1
Cheltenham 1-1,Provisional,RICHARD L WEISS(GRE),0
Cheltenham 1-1,Provisional,JUSTIN L MAGILL(CON),0
Cheltenham 1-1,Provisional,ERIC L SETTLE(FOR),1
Cheltenham 1-1,Provisional,UnresolvedWrite-In,0
Cheltenham 1-1,Total,ROBERT COWBURN(LIB),17
Cheltenham 1-1,Total,RICHARD L WEISS(GRE),11
Cheltenham 1-1,Total,JUSTIN L MAGILL(CON),3
Cheltenham 1-1,Total,ERIC L SETTLE(FOR),6
Cheltenham 1-1,Total,UnresolvedWrite-In,0
Cheltenham 1-2,Election Day,ROBERT COWBURN(LIB),8
Cheltenham 1-2,Election Day,RICHARD L WEISS(GRE),5
Cheltenham 1-2,Election Day,JUSTIN L MAGILL(CON),2
Cheltenham 1-2,Election Day,ERIC L SETTLE(FOR),4
Cheltenham 1-2,Election Day,UnresolvedWrite-In,0
Cheltenham 1-2,Mail-in,ROBERT COWBURN(LIB),2
Cheltenham 1-2,Mail-in,RICHARD L WEISS(GRE),1
Cheltenham 1-2,Mail-in,JUSTIN L MAGILL(CON),0
Cheltenham 1-2,Mail-in,ERIC L SETTLE(FOR),1
Cheltenham 1-2,Mail-in,UnresolvedWrite-In,1
Cheltenham 1-2,Provisional,ROBERT COWBURN(LIB),1
Cheltenham 1-2,Provisional,RICHARD L WEISS(GRE),0
Cheltenham 1-2,Provisional,JUSTIN L MAGILL(CON),0
Cheltenham 1-2,Provisional,ERIC L SETTLE(FOR),0
Cheltenham 1-2,Provisional,UnresolvedWrite-In,0
Cheltenham 1-2,Total,ROBERT COWBURN(LIB),11
Cheltenham 1-2,Total,RICHARD L WEISS(GRE),6
Cheltenham 1-2,Total,JUSTIN L MAGILL(CON),2
Cheltenham 1-2,Total,ERIC L SETTLE(FOR),5
Cheltenham 1-2,Total,UnresolvedWrite-In,1
Cheltenham 1-3,Election Day,ROBERT COWBURN(LIB),****
Cheltenham 1-3,Election Day,RICHARD L WEISS(GRE),****
Cheltenham 1-3,Election Day,JUSTIN L MAGILL(CON),****
Cheltenham 1-3,Election Day,ERIC L SETTLE(FOR),****
Cheltenham 1-3,Election Day,UnresolvedWrite-In,****
Cheltenham 1-3,Mail-in,ROBERT COWBURN(LIB),****
Cheltenham 1-3,Mail-in,RICHARD L WEISS(GRE),****
Cheltenham 1-3,Mail-in,JUSTIN L MAGILL(CON),****
Cheltenham 1-3,Mail-in,ERIC L SETTLE(FOR),****
Cheltenham 1-3,Mail-in,UnresolvedWrite-In,****
Cheltenham 1-3,Provisional,ROBERT COWBURN(LIB),****
Cheltenham 1-3,Provisional,RICHARD L WEISS(GRE),****
Cheltenham 1-3,Provisional,JUSTIN L MAGILL(CON),****
Cheltenham 1-3,Provisional,ERIC L SETTLE(FOR),****
Cheltenham 1-3,Provisional,UnresolvedWrite-In,****
Cheltenham 1-3,Total,ROBERT COWBURN(LIB),5
Cheltenham 1-3,Total,RICHARD L WEISS(GRE),0
Cheltenham 1-3,Total,JUSTIN L MAGILL(CON),2
Cheltenham 1-3,Total,ERIC L SETTLE(FOR),0
Cheltenham 1-3,Total,UnresolvedWrite-In,1
Cheltenham 1-4,Election Day,ROBERT COWBURN(LIB),****
Cheltenham 1-4,Election Day,RICHARD L WEISS(GRE),****
Cheltenham 1-4,Election Day,JUSTIN L MAGILL(CON),****
Cheltenham 1-4,Election Day,ERIC L SETTLE(FOR),****
