precinct,method,candidate,votes
Upper Merion Belmont 5,Election Day,EUGENE DEPASQUALE(DEM),473
Upper Merion Belmont 5,Election Day,DAVE SUNDAY(REP),290
Upper Merion Belmont 5,Mail-in,EUGENE DEPASQUALE(DEM),346
Upper Merion Belmont 5,Mail-in,DAVE SUNDAY(REP),100
Upper Merion Belmont 5,Provisional,EUGENE DEPASQUALE(DEM),0
Upper Merion Belmont 5,Provisional,DAVE SUNDAY(REP),0
Upper Merion Belmont 5,Total,EUGENE DEPASQUALE(DEM),819
Upper Merion Belmont 5,Total,DAVE SUNDAY(REP),390
Upper Merion Candle 1,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Merion Candle 1,Election Day,DAVE SUNDAY(REP),****
Upper Merion Candle 1,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Merion Candle 1,Mail-in,DAVE SUNDAY(REP),****
Upper Merion Candle 1,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Merion Candle 1,Provisional,DAVE SUNDAY(REP),****
Upper Merion Candle 1,Total,EUGENE DEPASQUALE(DEM),620
Upper Merion Candle 1,Total,DAVE SUNDAY(REP),353
Upper Merion Candle 2,Election Day,EUGENE DEPASQUALE(DEM),513
Upper Merion Candle 2,Election Day,DAVE SUNDAY(REP),467
Upper Merion Candle 2,Mail-in,EUGENE DEPASQUALE(DEM),376
Upper Merion Candle 2,Mail-in,DAVE SUNDAY(REP),124
Upper Merion Candle 2,Provisional,EUGENE DEPASQUALE(DEM),7
Upper Merion Candle 2,Provisional,DAVE SUNDAY(REP),8
Upper Merion Candle 2,Total,EUGENE DEPASQUALE(DEM),896
Upper Merion Candle 2,Total,DAVE SUNDAY(REP),599
Upper Merion Gulph 1,Election Day,EUGENE DEPASQUALE(DEM),666
Upper Merion Gulph 1,Election Day,DAVE SUNDAY(REP),552
Upper Merion Gulph 1,Mail-in,EUGENE DEPASQUALE(DEM),417
Upper Merion Gulph 1,Mail-in,DAVE SUNDAY(REP),167
Upper Merion Gulph 1,Provisional,EUGENE DEPASQUALE(DEM),9
Upper Merion Gulph 1,Provisional,DAVE SUNDAY(REP),6
Upper Merion Gulph 1,Total,EUGENE DEPASQUALE(DEM),"1,092"
Upper Merion Gulph 1,Total,DAVE SUNDAY(REP),725
Upper Merion Gulph 2,Election Day,EUGENE DEPASQUALE(DEM),472
Upper Merion Gulph 2,Election Day,DAVE SUNDAY(REP),407
Upper Merion Gulph 2,Mail-in,EUGENE DEPASQUALE(DEM),522
Upper Merion Gulph 2,Mail-in,DAVE SUNDAY(REP),205
Upper Merion Gulph 2,Provisional,EUGENE DEPASQUALE(DEM),0
Upper Merion Gulph 2,Provisional,DAVE SUNDAY(REP),0
Upper Merion Gulph 2,Total,EUGENE DEPASQUALE(DEM),994
Upper Merion Gulph 2,Total,DAVE SUNDAY(REP),612
Upper Merion King 1,Election Day,EUGENE DEPASQUALE(DEM),231
Upper Merion King 1,Election Day,DAVE SUNDAY(REP),195
Upper Merion King 1,Mail-in,EUGENE DEPASQUALE(DEM),127
Upper Merion King 1,Mail-in,DAVE SUNDAY(REP),58
Upper Merion King 1,Provisional,EUGENE DEPASQUALE(DEM),8
Upper Merion King 1,Provisional,DAVE SUNDAY(REP),3
Upper Merion King 1,Total,EUGENE DEPASQUALE(DEM),366
Upper Merion King 1,Total,DAVE SUNDAY(REP),256
