precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,ROBERT COWBURN(LIB),12
Upper Moreland 4-2,Election Day,RICHARD L WEISS(GRE),9
Upper Moreland 4-2,Election Day,JUSTIN L MAGILL(CON),5
Upper Moreland 4-2,Election Day,ERIC L SETTLE(FOR),6
Upper Moreland 4-2,Election Day,UnresolvedWrite-In,1
Upper Moreland 4-2,Mail-in,ROBERT COWBURN(LIB),4
Upper Moreland 4-2,Mail-in,RICHARD L WEISS(GRE),1
Upper Moreland 4-2,Mail-in,JUSTIN L MAGILL(CON),2
Upper Moreland 4-2,Mail-in,ERIC L SETTLE(FOR),0
Upper Moreland 4-2,Mail-in,UnresolvedWrite-In,0
Upper Moreland 4-2,Provisional,ROBERT COWBURN(LIB),0
Upper Moreland 4-2,Provisional,RICHARD L WEISS(GRE),0
Upper Moreland 4-2,Provisional,JUSTIN L MAGILL(CON),0
Upper Moreland 4-2,Provisional,ERIC L SETTLE(FOR),0
Upper Moreland 4-2,Provisional,UnresolvedWrite-In,0
Upper Moreland 4-2,Total,ROBERT COWBURN(LIB),16
Upper Moreland 4-2,Total,RICHARD L WEISS(GRE),10
Upper Moreland 4-2,Total,JUSTIN L MAGILL(CON),7
Upper Moreland 4-2,Total,ERIC L SETTLE(FOR),6
Upper Moreland 4-2,Total,UnresolvedWrite-In,1
Upper Moreland 5-1,Election Day,ROBERT COWBURN(LIB),****
Upper Moreland 5-1,Election Day,RICHARD L WEISS(GRE),****
Upper Moreland 5-1,Election Day,JUSTIN L MAGILL(CON),****
Upper Moreland 5-1,Election Day,ERIC L SETTLE(FOR),****
Upper Moreland 5-1,Election Day,UnresolvedWrite-In,****
Upper Moreland 5-1,Mail-in,ROBERT COWBURN(LIB),****
Upper Moreland 5-1,Mail-in,RICHARD L WEISS(GRE),****
Upper Moreland 5-1,Mail-in,JUSTIN L MAGILL(CON),****
Upper Moreland 5-1,Mail-in,ERIC L SETTLE(FOR),****
Upper Moreland 5-1,Mail-in,UnresolvedWrite-In,****
Upper Moreland 5-1,Provisional,ROBERT COWBURN(LIB),****
Upper Moreland 5-1,Provisional,RICHARD L WEISS(GRE),****
Upper Moreland 5-1,Provisional,JUSTIN L MAGILL(CON),****
Upper Moreland 5-1,Provisional,ERIC L SETTLE(FOR),****
Upper Moreland 5-1,Provisional,UnresolvedWrite-In,****
Upper Moreland 5-1,Total,ROBERT COWBURN(LIB),21
Upper Moreland 5-1,Total,RICHARD L WEISS(GRE),5
Upper Moreland 5-1,Total,JUSTIN L MAGILL(CON),2
Upper Moreland 5-1,Total,ERIC L SETTLE(FOR),6
Upper Moreland 5-1,Total,UnresolvedWrite-In,1
Upper Moreland 5-2,Election Day,ROBERT COWBURN(LIB),****
