precinct,method,candidate,votes
Horsham 2-4,Election Day,ROBERT COWBURN(LIB),****
Horsham 2-4,Election Day,RICHARD L WEISS(GRE),****
Horsham 2-4,Election Day,JUSTIN L MAGILL(CON),****
Horsham 2-4,Election Day,ERIC L SETTLE(FOR),****
Horsham 2-4,Election Day,UnresolvedWrite-In,****
Horsham 2-4,Mail-in,ROBERT COWBURN(LIB),****
Horsham 2-4,Mail-in,RICHARD L WEISS(GRE),****
Horsham 2-4,Mail-in,JUSTIN L MAGILL(CON),****
Horsham 2-4,Mail-in,ERIC L SETTLE(FOR),****
Horsham 2-4,Mail-in,UnresolvedWrite-In,****
Horsham 2-4,Provisional,ROBERT COWBURN(LIB),****
Horsham 2-4,Provisional,RICHARD L WEISS(GRE),****
Horsham 2-4,Provisional,JUSTIN L MAGILL(CON),****
Horsham 2-4,Provisional,ERIC L SETTLE(FOR),****
Horsham 2-4,Provisional,UnresolvedWrite-In,****
Horsham 2-4,Total,ROBERT COWBURN(LIB),10
Horsham 2-4,Total,RICHARD L WEISS(GRE),4
Horsham 2-4,Total,JUSTIN L MAGILL(CON),4
Horsham 2-4,Total,ERIC L SETTLE(FOR),2
Horsham 2-4,Total,UnresolvedWrite-In,1
Horsham 3-1,Election Day,ROBERT COWBURN(LIB),****
Horsham 3-1,Election Day,RICHARD L WEISS(GRE),****
Horsham 3-1,Election Day,JUSTIN L MAGILL(CON),****
Horsham 3-1,Election Day,ERIC L SETTLE(FOR),****
Horsham 3-1,Election Day,UnresolvedWrite-In,****
Horsham 3-1,Mail-in,ROBERT COWBURN(LIB),****
Horsham 3-1,Mail-in,RICHARD L WEISS(GRE),****
Horsham 3-1,Mail-in,JUSTIN L MAGILL(CON),****
Horsham 3-1,Mail-in,ERIC L SETTLE(FOR),****
Horsham 3-1,Mail-in,UnresolvedWrite-In,****
Horsham 3-1,Provisional,ROBERT COWBURN(LIB),****
Horsham 3-1,Provisional,RICHARD L WEISS(GRE),****
Horsham 3-1,Provisional,JUSTIN L MAGILL(CON),****
Horsham 3-1,Provisional,ERIC L SETTLE(FOR),****
Horsham 3-1,Provisional,UnresolvedWrite-In,****
Horsham 3-1,Total,ROBERT COWBURN(LIB),19
Horsham 3-1,Total,RICHARD L WEISS(GRE),14
Horsham 3-1,Total,JUSTIN L MAGILL(CON),5
Horsham 3-1,Total,ERIC L SETTLE(FOR),5
Horsham 3-1,Total,UnresolvedWrite-In,0
Horsham 3-2,Election Day,ROBERT COWBURN(LIB),****
Horsham 3-2,Election Day,RICHARD L WEISS(GRE),****
Horsham 3-2,Election Day,JUSTIN L MAGILL(CON),****
Horsham 3-2,Election Day,ERIC L SETTLE(FOR),****
Horsham 3-2,Election Day,UnresolvedWrite-In,****
Horsham 3-2,Mail-in,ROBERT COWBURN(LIB),****
Horsham 3-2,Mail-in,RICHARD L WEISS(GRE),****
