precinct,method,candidate,votes
Hatfield 1-1,Election Day,ROBERT COWBURN(LIB),6
Hatfield 1-1,Election Day,RICHARD L WEISS(GRE),7
Hatfield 1-1,Election Day,JUSTIN L MAGILL(CON),4
Hatfield 1-1,Election Day,ERIC L SETTLE(FOR),1
Hatfield 1-1,Election Day,UnresolvedWrite-In,1
Hatfield 1-1,Mail-in,ROBERT COWBURN(LIB),5
Hatfield 1-1,Mail-in,RICHARD L WEISS(GRE),1
Hatfield 1-1,Mail-in,JUSTIN L MAGILL(CON),1
Hatfield 1-1,Mail-in,ERIC L SETTLE(FOR),1
Hatfield 1-1,Mail-in,UnresolvedWrite-In,0
Hatfield 1-1,Provisional,ROBERT COWBURN(LIB),0
Hatfield 1-1,Provisional,RICHARD L WEISS(GRE),0
Hatfield 1-1,Provisional,JUSTIN L MAGILL(CON),0
Hatfield 1-1,Provisional,ERIC L SETTLE(FOR),0
Hatfield 1-1,Provisional,UnresolvedWrite-In,0
Hatfield 1-1,Total,ROBERT COWBURN(LIB),11
Hatfield 1-1,Total,RICHARD L WEISS(GRE),8
Hatfield 1-1,Total,JUSTIN L MAGILL(CON),5
Hatfield 1-1,Total,ERIC L SETTLE(FOR),2
Hatfield 1-1,Total,UnresolvedWrite-In,1
Hatfield 1-2,Election Day,ROBERT COWBURN(LIB),13
Hatfield 1-2,Election Day,RICHARD L WEISS(GRE),11
Hatfield 1-2,Election Day,JUSTIN L MAGILL(CON),6
Hatfield 1-2,Election Day,ERIC L SETTLE(FOR),8
Hatfield 1-2,Election Day,UnresolvedWrite-In,0
Hatfield 1-2,Mail-in,ROBERT COWBURN(LIB),3
Hatfield 1-2,Mail-in,RICHARD L WEISS(GRE),1
Hatfield 1-2,Mail-in,JUSTIN L MAGILL(CON),0
Hatfield 1-2,Mail-in,ERIC L SETTLE(FOR),0
Hatfield 1-2,Mail-in,UnresolvedWrite-In,0
Hatfield 1-2,Provisional,ROBERT COWBURN(LIB),0
Hatfield 1-2,Provisional,RICHARD L WEISS(GRE),0
Hatfield 1-2,Provisional,JUSTIN L MAGILL(CON),0
Hatfield 1-2,Provisional,ERIC L SETTLE(FOR),0
Hatfield 1-2,Provisional,UnresolvedWrite-In,0
Hatfield 1-2,Total,ROBERT COWBURN(LIB),16
Hatfield 1-2,Total,RICHARD L WEISS(GRE),12
Hatfield 1-2,Total,JUSTIN L MAGILL(CON),6
Hatfield 1-2,Total,ERIC L SETTLE(FOR),8
Hatfield 1-2,Total,UnresolvedWrite-In,0
Hatfield 2-1,Election Day,ROBERT COWBURN(LIB),11
Hatfield 2-1,Election Day,RICHARD L WEISS(GRE),4
Hatfield 2-1,Election Day,JUSTIN L MAGILL(CON),3
Hatfield 2-1,Election Day,ERIC L SETTLE(FOR),0
Hatfield 2-1,Election Day,UnresolvedWrite-In,0
Hatfield 2-1,Mail-in,ROBERT COWBURN(LIB),0
Hatfield 2-1,Mail-in,RICHARD L WEISS(GRE),0
Hatfield 2-1,Mail-in,JUSTIN L MAGILL(CON),0
Hatfield 2-1,Mail-in,ERIC L SETTLE(FOR),1
Hatfield 2-1,Mail-in,UnresolvedWrite-In,0
Hatfield 2-1,Provisional,ROBERT COWBURN(LIB),0
Hatfield 2-1,Provisional,RICHARD L WEISS(GRE),1
Hatfield 2-1,Provisional,JUSTIN L MAGILL(CON),0
Hatfield 2-1,Provisional,ERIC L SETTLE(FOR),0
Hatfield 2-1,Provisional,UnresolvedWrite-In,0
Hatfield 2-1,Total,ROBERT COWBURN(LIB),11
Hatfield 2-1,Total,RICHARD L WEISS(GRE),5
Hatfield 2-1,Total,JUSTIN L MAGILL(CON),3
Hatfield 2-1,Total,ERIC L SETTLE(FOR),1
Hatfield 2-1,Total,UnresolvedWrite-In,0
Hatfield 2-2,Election Day,ROBERT COWBURN(LIB),****
Hatfield 2-2,Election Day,RICHARD L WEISS(GRE),****
Hatfield 2-2,Election Day,JUSTIN L MAGILL(CON),****
Hatfield 2-2,Election Day,ERIC L SETTLE(FOR),****
Hatfield 2-2,Election Day,UnresolvedWrite-In,****
Hatfield 2-2,Mail-in,ROBERT COWBURN(LIB),****
Hatfield 2-2,Mail-in,RICHARD L WEISS(GRE),****
Hatfield 2-2,Mail-in,JUSTIN L MAGILL(CON),****
Hatfield 2-2,Mail-in,ERIC L SETTLE(FOR),****
Hatfield 2-2,Mail-in,UnresolvedWrite-In,****
Hatfield 2-2,Provisional,ROBERT COWBURN(LIB),****
Hatfield 2-2,Provisional,RICHARD L WEISS(GRE),****
Hatfield 2-2,Provisional,JUSTIN L MAGILL(CON),****
Hatfield 2-2,Provisional,ERIC L SETTLE(FOR),****
Hatfield 2-2,Provisional,UnresolvedWrite-In,****
Hatfield 2-2,Total,ROBERT COWBURN(LIB),6
Hatfield 2-2,Total,RICHARD L WEISS(GRE),4
Hatfield 2-2,Total,JUSTIN L MAGILL(CON),2
Hatfield 2-2,Total,ERIC L SETTLE(FOR),1
Hatfield 2-2,Total,UnresolvedWrite-In,0
Hatfield 3-1,Election Day,ROBERT COWBURN(LIB),13
Hatfield 3-1,Election Day,RICHARD L WEISS(GRE),14
Hatfield 3-1,Election Day,JUSTIN L MAGILL(CON),4
Hatfield 3-1,Election Day,ERIC L SETTLE(FOR),0
Hatfield 3-1,Election Day,UnresolvedWrite-In,3
Hatfield 3-1,Mail-in,ROBERT COWBURN(LIB),3
Hatfield 3-1,Mail-in,RICHARD L WEISS(GRE),4
Hatfield 3-1,Mail-in,JUSTIN L MAGILL(CON),0
Hatfield 3-1,Mail-in,ERIC L SETTLE(FOR),2
Hatfield 3-1,Mail-in,UnresolvedWrite-In,0
Hatfield 3-1,Provisional,ROBERT COWBURN(LIB),0
Hatfield 3-1,Provisional,RICHARD L WEISS(GRE),0
Hatfield 3-1,Provisional,JUSTIN L MAGILL(CON),0
Hatfield 3-1,Provisional,ERIC L SETTLE(FOR),0
Hatfield 3-1,Provisional,UnresolvedWrite-In,0
Hatfield 3-1,Total,ROBERT COWBURN(LIB),16
Hatfield 3-1,Total,RICHARD L WEISS(GRE),18
Hatfield 3-1,Total,JUSTIN L MAGILL(CON),4
Hatfield 3-1,Total,ERIC L SETTLE(FOR),2
Hatfield 3-1,Total,UnresolvedWrite-In,3
Hatfield 3-2,Election Day,ROBERT COWBURN(LIB),7
Hatfield 3-2,Election Day,RICHARD L WEISS(GRE),9
Hatfield 3-2,Election Day,JUSTIN L MAGILL(CON),5
Hatfield 3-2,Election Day,ERIC L SETTLE(FOR),1
Hatfield 3-2,Election Day,UnresolvedWrite-In,2
Hatfield 3-2,Mail-in,ROBERT COWBURN(LIB),4
Hatfield 3-2,Mail-in,RICHARD L WEISS(GRE),0
Hatfield 3-2,Mail-in,JUSTIN L MAGILL(CON),2
Hatfield 3-2,Mail-in,ERIC L SETTLE(FOR),2
Hatfield 3-2,Mail-in,UnresolvedWrite-In,2
Hatfield 3-2,Provisional,ROBERT COWBURN(LIB),0
Hatfield 3-2,Provisional,RICHARD L WEISS(GRE),0
Hatfield 3-2,Provisional,JUSTIN L MAGILL(CON),0
Hatfield 3-2,Provisional,ERIC L SETTLE(FOR),1
Hatfield 3-2,Provisional,UnresolvedWrite-In,0
Hatfield 3-2,Total,ROBERT COWBURN(LIB),11
Hatfield 3-2,Total,RICHARD L WEISS(GRE),9
Hatfield 3-2,Total,JUSTIN L MAGILL(CON),7
Hatfield 3-2,Total,ERIC L SETTLE(FOR),4
Hatfield 3-2,Total,UnresolvedWrite-In,4
