precinct,method,candidate,votes
Upper Merion King 2,Election Day,EUGENE DEPASQUALE(DEM),449
Upper Merion King 2,Election Day,DAVE SUNDAY(REP),271
Upper Merion King 2,Mail-in,EUGENE DEPASQUALE(DEM),222
Upper Merion King 2,Mail-in,DAVE SUNDAY(REP),54
Upper Merion King 2,Provisional,EUGENE DEPASQUALE(DEM),13
Upper Merion King 2,Provisional,DAVE SUNDAY(REP),4
Upper Merion King 2,Total,EUGENE DEPASQUALE(DEM),684
Upper Merion King 2,Total,DAVE SUNDAY(REP),329
Upper Merion Roberts,Election Day,EUGENE DEPASQUALE(DEM),463
Upper Merion Roberts,Election Day,DAVE SUNDAY(REP),508
Upper Merion Roberts,Mail-in,EUGENE DEPASQUALE(DEM),526
Upper Merion Roberts,Mail-in,DAVE SUNDAY(REP),246
Upper Merion Roberts,Provisional,EUGENE DEPASQUALE(DEM),5
Upper Merion Roberts,Provisional,DAVE SUNDAY(REP),4
Upper Merion Roberts,Total,EUGENE DEPASQUALE(DEM),994
Upper Merion Roberts,Total,DAVE SUNDAY(REP),758
Upper Merion Swedeland,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedeland,Election Day,DAVE SUNDAY(REP),****
Upper Merion Swedeland,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedeland,Mail-in,DAVE SUNDAY(REP),****
Upper Merion Swedeland,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedeland,Provisional,DAVE SUNDAY(REP),****
Upper Merion Swedeland,Total,EUGENE DEPASQUALE(DEM),248
Upper Merion Swedeland,Total,DAVE SUNDAY(REP),193
Upper Merion Swedesburg,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedesburg,Election Day,DAVE SUNDAY(REP),****
Upper Merion Swedesburg,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedesburg,Mail-in,DAVE SUNDAY(REP),****
Upper Merion Swedesburg,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Merion Swedesburg,Provisional,DAVE SUNDAY(REP),****
Upper Merion Swedesburg,Total,EUGENE DEPASQUALE(DEM),204
Upper Merion Swedesburg,Total,DAVE SUNDAY(REP),242
Upper Merion Town Center,Election Day,EUGENE DEPASQUALE(DEM),622
Upper Merion Town Center,Election Day,DAVE SUNDAY(REP),489
Upper Merion Town Center,Mail-in,EUGENE DEPASQUALE(DEM),584
Upper Merion Town Center,Mail-in,DAVE SUNDAY(REP),212
Upper Merion Town Center,Provisional,EUGENE DEPASQUALE(DEM),16
Upper Merion Town Center,Provisional,DAVE SUNDAY(REP),12
Upper Merion Town Center,Total,EUGENE DEPASQUALE(DEM),"1,222"
Upper Merion Town Center,Total,DAVE SUNDAY(REP),713
Upper Moreland 1-1,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Moreland 1-1,Election Day,DAVE SUNDAY(REP),****
Upper Moreland 1-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Moreland 1-1,Mail-in,DAVE SUNDAY(REP),****
Upper Moreland 1-1,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Moreland 1-1,Provisional,DAVE SUNDAY(REP),****
Upper Moreland 1-1,Total,EUGENE DEPASQUALE(DEM),740
Upper Moreland 1-1,Total,DAVE SUNDAY(REP),512
