precinct,method,candidate,votes
Norristown 1-2,Election Day,ROBERT COWBURN(LIB),14
Norristown 1-2,Election Day,RICHARD L WEISS(GRE),4
Norristown 1-2,Election Day,JUSTIN L MAGILL(CON),3
Norristown 1-2,Election Day,ERIC L SETTLE(FOR),3
Norristown 1-2,Election Day,UnresolvedWrite-In,0
Norristown 1-2,Mail-in,ROBERT COWBURN(LIB),2
Norristown 1-2,Mail-in,RICHARD L WEISS(GRE),1
Norristown 1-2,Mail-in,JUSTIN L MAGILL(CON),0
Norristown 1-2,Mail-in,ERIC L SETTLE(FOR),1
Norristown 1-2,Mail-in,UnresolvedWrite-In,0
Norristown 1-2,Provisional,ROBERT COWBURN(LIB),0
Norristown 1-2,Provisional,RICHARD L WEISS(GRE),1
Norristown 1-2,Provisional,JUSTIN L MAGILL(CON),0
Norristown 1-2,Provisional,ERIC L SETTLE(FOR),0
Norristown 1-2,Provisional,UnresolvedWrite-In,0
Norristown 1-2,Total,ROBERT COWBURN(LIB),16
Norristown 1-2,Total,RICHARD L WEISS(GRE),6
Norristown 1-2,Total,JUSTIN L MAGILL(CON),3
Norristown 1-2,Total,ERIC L SETTLE(FOR),4
Norristown 1-2,Total,UnresolvedWrite-In,0
Norristown 1-3,Election Day,ROBERT COWBURN(LIB),16
Norristown 1-3,Election Day,RICHARD L WEISS(GRE),8
Norristown 1-3,Election Day,JUSTIN L MAGILL(CON),2
Norristown 1-3,Election Day,ERIC L SETTLE(FOR),1
Norristown 1-3,Election Day,UnresolvedWrite-In,4
Norristown 1-3,Mail-in,ROBERT COWBURN(LIB),3
Norristown 1-3,Mail-in,RICHARD L WEISS(GRE),4
Norristown 1-3,Mail-in,JUSTIN L MAGILL(CON),1
Norristown 1-3,Mail-in,ERIC L SETTLE(FOR),1
Norristown 1-3,Mail-in,UnresolvedWrite-In,1
Norristown 1-3,Provisional,ROBERT COWBURN(LIB),0
Norristown 1-3,Provisional,RICHARD L WEISS(GRE),0
Norristown 1-3,Provisional,JUSTIN L MAGILL(CON),1
Norristown 1-3,Provisional,ERIC L SETTLE(FOR),0
Norristown 1-3,Provisional,UnresolvedWrite-In,0
Norristown 1-3,Total,ROBERT COWBURN(LIB),19
Norristown 1-3,Total,RICHARD L WEISS(GRE),12
Norristown 1-3,Total,JUSTIN L MAGILL(CON),4
Norristown 1-3,Total,ERIC L SETTLE(FOR),2
Norristown 1-3,Total,UnresolvedWrite-In,5
Norristown 2-1,Election Day,ROBERT COWBURN(LIB),****
Norristown 2-1,Election Day,RICHARD L WEISS(GRE),****
Norristown 2-1,Election Day,JUSTIN L MAGILL(CON),****
Norristown 2-1,Election Day,ERIC L SETTLE(FOR),****
Norristown 2-1,Election Day,UnresolvedWrite-In,****
Norristown 2-1,Mail-in,ROBERT COWBURN(LIB),****
Norristown 2-1,Mail-in,RICHARD L WEISS(GRE),****
Norristown 2-1,Mail-in,JUSTIN L MAGILL(CON),****
Norristown 2-1,Mail-in,ERIC L SETTLE(FOR),****
Norristown 2-1,Mail-in,UnresolvedWrite-In,****
Norristown 2-1,Provisional,ROBERT COWBURN(LIB),****
Norristown 2-1,Provisional,RICHARD L WEISS(GRE),****
Norristown 2-1,Provisional,JUSTIN L MAGILL(CON),****
Norristown 2-1,Provisional,ERIC L SETTLE(FOR),****
Norristown 2-1,Provisional,UnresolvedWrite-In,****
Norristown 2-1,Total,ROBERT COWBURN(LIB),12
Norristown 2-1,Total,RICHARD L WEISS(GRE),10
Norristown 2-1,Total,JUSTIN L MAGILL(CON),3
Norristown 2-1,Total,ERIC L SETTLE(FOR),6
Norristown 2-1,Total,UnresolvedWrite-In,2
Norristown 2-2,Election Day,ROBERT COWBURN(LIB),****
Norristown 2-2,Election Day,RICHARD L WEISS(GRE),****
Norristown 2-2,Election Day,JUSTIN L MAGILL(CON),****
Norristown 2-2,Election Day,ERIC L SETTLE(FOR),****
Norristown 2-2,Election Day,UnresolvedWrite-In,****
Norristown 2-2,Mail-in,ROBERT COWBURN(LIB),****
Norristown 2-2,Mail-in,RICHARD L WEISS(GRE),****
Norristown 2-2,Mail-in,JUSTIN L MAGILL(CON),****
Norristown 2-2,Mail-in,ERIC L SETTLE(FOR),****
Norristown 2-2,Mail-in,UnresolvedWrite-In,****
Norristown 2-2,Provisional,ROBERT COWBURN(LIB),****
Norristown 2-2,Provisional,RICHARD L WEISS(GRE),****
Norristown 2-2,Provisional,JUSTIN L MAGILL(CON),****
Norristown 2-2,Provisional,ERIC L SETTLE(FOR),****
Norristown 2-2,Provisional,UnresolvedWrite-In,****
Norristown 2-2,Total,ROBERT COWBURN(LIB),10
Norristown 2-2,Total,RICHARD L WEISS(GRE),8
