precinct,method,candidate,votes
Lower Merion 8-4,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Merion 8-4,Election Day,DAVE SUNDAY(REP),****
Lower Merion 8-4,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Merion 8-4,Mail-in,DAVE SUNDAY(REP),****
Lower Merion 8-4,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Merion 8-4,Provisional,DAVE SUNDAY(REP),****
Lower Merion 8-4,Total,EUGENE DEPASQUALE(DEM),646
Lower Merion 8-4,Total,DAVE SUNDAY(REP),172
Lower Merion 9-1,Election Day,EUGENE DEPASQUALE(DEM),323
Lower Merion 9-1,Election Day,DAVE SUNDAY(REP),202
Lower Merion 9-1,Mail-in,EUGENE DEPASQUALE(DEM),264
Lower Merion 9-1,Mail-in,DAVE SUNDAY(REP),94
Lower Merion 9-1,Provisional,EUGENE DEPASQUALE(DEM),8
Lower Merion 9-1,Provisional,DAVE SUNDAY(REP),7
Lower Merion 9-1,Total,EUGENE DEPASQUALE(DEM),595
Lower Merion 9-1,Total,DAVE SUNDAY(REP),303
Lower Merion 9-2,Election Day,EUGENE DEPASQUALE(DEM),449
Lower Merion 9-2,Election Day,DAVE SUNDAY(REP),162
Lower Merion 9-2,Mail-in,EUGENE DEPASQUALE(DEM),442
Lower Merion 9-2,Mail-in,DAVE SUNDAY(REP),91
Lower Merion 9-2,Provisional,EUGENE DEPASQUALE(DEM),12
Lower Merion 9-2,Provisional,DAVE SUNDAY(REP),3
Lower Merion 9-2,Total,EUGENE DEPASQUALE(DEM),903
Lower Merion 9-2,Total,DAVE SUNDAY(REP),256
Lower Merion 9-3,Election Day,EUGENE DEPASQUALE(DEM),501
Lower Merion 9-3,Election Day,DAVE SUNDAY(REP),204
Lower Merion 9-3,Mail-in,EUGENE DEPASQUALE(DEM),610
Lower Merion 9-3,Mail-in,DAVE SUNDAY(REP),119
Lower Merion 9-3,Provisional,EUGENE DEPASQUALE(DEM),13
Lower Merion 9-3,Provisional,DAVE SUNDAY(REP),6
Lower Merion 9-3,Total,EUGENE DEPASQUALE(DEM),"1,124"
Lower Merion 9-3,Total,DAVE SUNDAY(REP),329
Lower Merion 10-1,Election Day,EUGENE DEPASQUALE(DEM),****
Lower Merion 10-1,Election Day,DAVE SUNDAY(REP),****
Lower Merion 10-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Lower Merion 10-1,Mail-in,DAVE SUNDAY(REP),****
Lower Merion 10-1,Provisional,EUGENE DEPASQUALE(DEM),****
Lower Merion 10-1,Provisional,DAVE SUNDAY(REP),****
Lower Merion 10-1,Total,EUGENE DEPASQUALE(DEM),484
Lower Merion 10-1,Total,DAVE SUNDAY(REP),282
Lower Merion 10-2,Election Day,EUGENE DEPASQUALE(DEM),852
Lower Merion 10-2,Election Day,DAVE SUNDAY(REP),231
Lower Merion 10-2,Mail-in,EUGENE DEPASQUALE(DEM),377
Lower Merion 10-2,Mail-in,DAVE SUNDAY(REP),99
Lower Merion 10-2,Provisional,EUGENE DEPASQUALE(DEM),14
Lower Merion 10-2,Provisional,DAVE SUNDAY(REP),3
Lower Merion 10-2,Total,EUGENE DEPASQUALE(DEM),"1,243"
Lower Merion 10-2,Total,DAVE SUNDAY(REP),333
