precinct,method,candidate,votes
Upper Dublin 4-3,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Dublin 4-3,Election Day,DAVE SUNDAY(REP),****
Upper Dublin 4-3,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Dublin 4-3,Mail-in,DAVE SUNDAY(REP),****
Upper Dublin 4-3,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Dublin 4-3,Provisional,DAVE SUNDAY(REP),****
Upper Dublin 4-3,Total,EUGENE DEPASQUALE(DEM),544
Upper Dublin 4-3,Total,DAVE SUNDAY(REP),320
Upper Dublin 5-1,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-1,Election Day,DAVE SUNDAY(REP),****
Upper Dublin 5-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-1,Mail-in,DAVE SUNDAY(REP),****
Upper Dublin 5-1,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-1,Provisional,DAVE SUNDAY(REP),****
Upper Dublin 5-1,Total,EUGENE DEPASQUALE(DEM),526
Upper Dublin 5-1,Total,DAVE SUNDAY(REP),293
Upper Dublin 5-2,Election Day,EUGENE DEPASQUALE(DEM),382
Upper Dublin 5-2,Election Day,DAVE SUNDAY(REP),260
Upper Dublin 5-2,Mail-in,EUGENE DEPASQUALE(DEM),269
Upper Dublin 5-2,Mail-in,DAVE SUNDAY(REP),77
Upper Dublin 5-2,Provisional,EUGENE DEPASQUALE(DEM),9
Upper Dublin 5-2,Provisional,DAVE SUNDAY(REP),4
Upper Dublin 5-2,Total,EUGENE DEPASQUALE(DEM),660
Upper Dublin 5-2,Total,DAVE SUNDAY(REP),341
Upper Dublin 5-3,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-3,Election Day,DAVE SUNDAY(REP),****
Upper Dublin 5-3,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-3,Mail-in,DAVE SUNDAY(REP),****
Upper Dublin 5-3,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Dublin 5-3,Provisional,DAVE SUNDAY(REP),****
Upper Dublin 5-3,Total,EUGENE DEPASQUALE(DEM),674
Upper Dublin 5-3,Total,DAVE SUNDAY(REP),311
Upper Dublin 6-1,Election Day,EUGENE DEPASQUALE(DEM),534
Upper Dublin 6-1,Election Day,DAVE SUNDAY(REP),379
Upper Dublin 6-1,Mail-in,EUGENE DEPASQUALE(DEM),394
Upper Dublin 6-1,Mail-in,DAVE SUNDAY(REP),99
Upper Dublin 6-1,Provisional,EUGENE DEPASQUALE(DEM),12
Upper Dublin 6-1,Provisional,DAVE SUNDAY(REP),0
Upper Dublin 6-1,Total,EUGENE DEPASQUALE(DEM),940
Upper Dublin 6-1,Total,DAVE SUNDAY(REP),478
Upper Dublin 6-2,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Dublin 6-2,Election Day,DAVE SUNDAY(REP),****
Upper Dublin 6-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Dublin 6-2,Mail-in,DAVE SUNDAY(REP),****
Upper Dublin 6-2,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Dublin 6-2,Provisional,DAVE SUNDAY(REP),****
Upper Dublin 6-2,Total,EUGENE DEPASQUALE(DEM),556
Upper Dublin 6-2,Total,DAVE SUNDAY(REP),400
