precinct,method,candidate,votes
Lower Merion 12-3,Election Day,ROBERT COWBURN(LIB),1
Lower Merion 12-3,Election Day,RICHARD L WEISS(GRE),13
Lower Merion 12-3,Election Day,JUSTIN L MAGILL(CON),0
Lower Merion 12-3,Election Day,ERIC L SETTLE(FOR),2
Lower Merion 12-3,Election Day,UnresolvedWrite-In,1
Lower Merion 12-3,Mail-in,ROBERT COWBURN(LIB),1
Lower Merion 12-3,Mail-in,RICHARD L WEISS(GRE),0
Lower Merion 12-3,Mail-in,JUSTIN L MAGILL(CON),0
Lower Merion 12-3,Mail-in,ERIC L SETTLE(FOR),3
Lower Merion 12-3,Mail-in,UnresolvedWrite-In,0
Lower Merion 12-3,Provisional,ROBERT COWBURN(LIB),0
Lower Merion 12-3,Provisional,RICHARD L WEISS(GRE),0
Lower Merion 12-3,Provisional,JUSTIN L MAGILL(CON),0
Lower Merion 12-3,Provisional,ERIC L SETTLE(FOR),0
Lower Merion 12-3,Provisional,UnresolvedWrite-In,0
Lower Merion 12-3,Total,ROBERT COWBURN(LIB),2
Lower Merion 12-3,Total,RICHARD L WEISS(GRE),13
Lower Merion 12-3,Total,JUSTIN L MAGILL(CON),0
Lower Merion 12-3,Total,ERIC L SETTLE(FOR),5
Lower Merion 12-3,Total,UnresolvedWrite-In,1
Lower Merion 13-1,Election Day,ROBERT COWBURN(LIB),****
Lower Merion 13-1,Election Day,RICHARD L WEISS(GRE),****
Lower Merion 13-1,Election Day,JUSTIN L MAGILL(CON),****
Lower Merion 13-1,Election Day,ERIC L SETTLE(FOR),****
Lower Merion 13-1,Election Day,UnresolvedWrite-In,****
Lower Merion 13-1,Mail-in,ROBERT COWBURN(LIB),****
Lower Merion 13-1,Mail-in,RICHARD L WEISS(GRE),****
Lower Merion 13-1,Mail-in,JUSTIN L MAGILL(CON),****
Lower Merion 13-1,Mail-in,ERIC L SETTLE(FOR),****
Lower Merion 13-1,Mail-in,UnresolvedWrite-In,****
Lower Merion 13-1,Provisional,ROBERT COWBURN(LIB),****
Lower Merion 13-1,Provisional,RICHARD L WEISS(GRE),****
Lower Merion 13-1,Provisional,JUSTIN L MAGILL(CON),****
Lower Merion 13-1,Provisional,ERIC L SETTLE(FOR),****
Lower Merion 13-1,Provisional,UnresolvedWrite-In,****
