precinct,method,candidate,votes
Lansdale 1-2,Election Day,EUGENE DEPASQUALE(DEM),525
Lansdale 1-2,Election Day,DAVE SUNDAY(REP),361
Lansdale 1-2,Mail-in,EUGENE DEPASQUALE(DEM),286
Lansdale 1-2,Mail-in,DAVE SUNDAY(REP),95
Lansdale 1-2,Provisional,EUGENE DEPASQUALE(DEM),8
Lansdale 1-2,Provisional,DAVE SUNDAY(REP),8
Lansdale 1-2,Total,EUGENE DEPASQUALE(DEM),819
Lansdale 1-2,Total,DAVE SUNDAY(REP),464
Lansdale 1-3,Election Day,EUGENE DEPASQUALE(DEM),****
Lansdale 1-3,Election Day,DAVE SUNDAY(REP),****
Lansdale 1-3,Mail-in,EUGENE DEPASQUALE(DEM),****
Lansdale 1-3,Mail-in,DAVE SUNDAY(REP),****
Lansdale 1-3,Provisional,EUGENE DEPASQUALE(DEM),****
Lansdale 1-3,Provisional,DAVE SUNDAY(REP),****
Lansdale 1-3,Total,EUGENE DEPASQUALE(DEM),387
Lansdale 1-3,Total,DAVE SUNDAY(REP),251
Lansdale 2-1,Election Day,EUGENE DEPASQUALE(DEM),****
Lansdale 2-1,Election Day,DAVE SUNDAY(REP),****
Lansdale 2-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Lansdale 2-1,Mail-in,DAVE SUNDAY(REP),****
Lansdale 2-1,Provisional,EUGENE DEPASQUALE(DEM),****
Lansdale 2-1,Provisional,DAVE SUNDAY(REP),****
Lansdale 2-1,Total,EUGENE DEPASQUALE(DEM),488
Lansdale 2-1,Total,DAVE SUNDAY(REP),297
Lansdale 2-2,Election Day,EUGENE DEPASQUALE(DEM),****
Lansdale 2-2,Election Day,DAVE SUNDAY(REP),****
Lansdale 2-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Lansdale 2-2,Mail-in,DAVE SUNDAY(REP),****
Lansdale 2-2,Provisional,EUGENE DEPASQUALE(DEM),****
Lansdale 2-2,Provisional,DAVE SUNDAY(REP),****
Lansdale 2-2,Total,EUGENE DEPASQUALE(DEM),577
Lansdale 2-2,Total,DAVE SUNDAY(REP),505
Lansdale 2-3,Election Day,EUGENE DEPASQUALE(DEM),****
Lansdale 2-3,Election Day,DAVE SUNDAY(REP),****
Lansdale 2-3,Mail-in,EUGENE DEPASQUALE(DEM),****
Lansdale 2-3,Mail-in,DAVE SUNDAY(REP),****
Lansdale 2-3,Provisional,EUGENE DEPASQUALE(DEM),****
Lansdale 2-3,Provisional,DAVE SUNDAY(REP),****
Lansdale 2-3,Total,EUGENE DEPASQUALE(DEM),563
Lansdale 2-3,Total,DAVE SUNDAY(REP),421
Lansdale 3-1,Election Day,EUGENE DEPASQUALE(DEM),315
Lansdale 3-1,Election Day,DAVE SUNDAY(REP),191
Lansdale 3-1,Mail-in,EUGENE DEPASQUALE(DEM),99
Lansdale 3-1,Mail-in,DAVE SUNDAY(REP),47
Lansdale 3-1,Provisional,EUGENE DEPASQUALE(DEM),13
Lansdale 3-1,Provisional,DAVE SUNDAY(REP),8
Lansdale 3-1,Total,EUGENE DEPASQUALE(DEM),427
Lansdale 3-1,Total,DAVE SUNDAY(REP),246
