precinct,method,candidate,votes
Hatfield 1-1,Election Day,EUGENE DEPASQUALE(DEM),296
Hatfield 1-1,Election Day,DAVE SUNDAY(REP),290
Hatfield 1-1,Mail-in,EUGENE DEPASQUALE(DEM),203
Hatfield 1-1,Mail-in,DAVE SUNDAY(REP),82
Hatfield 1-1,Provisional,EUGENE DEPASQUALE(DEM),5
Hatfield 1-1,Provisional,DAVE SUNDAY(REP),9
Hatfield 1-1,Total,EUGENE DEPASQUALE(DEM),504
Hatfield 1-1,Total,DAVE SUNDAY(REP),381
Hatfield 1-2,Election Day,EUGENE DEPASQUALE(DEM),357
Hatfield 1-2,Election Day,DAVE SUNDAY(REP),556
Hatfield 1-2,Mail-in,EUGENE DEPASQUALE(DEM),235
Hatfield 1-2,Mail-in,DAVE SUNDAY(REP),128
Hatfield 1-2,Provisional,EUGENE DEPASQUALE(DEM),8
Hatfield 1-2,Provisional,DAVE SUNDAY(REP),5
Hatfield 1-2,Total,EUGENE DEPASQUALE(DEM),600
Hatfield 1-2,Total,DAVE SUNDAY(REP),689
Hatfield 2-1,Election Day,EUGENE DEPASQUALE(DEM),215
Hatfield 2-1,Election Day,DAVE SUNDAY(REP),279
Hatfield 2-1,Mail-in,EUGENE DEPASQUALE(DEM),122
Hatfield 2-1,Mail-in,DAVE SUNDAY(REP),57
Hatfield 2-1,Provisional,EUGENE DEPASQUALE(DEM),8
Hatfield 2-1,Provisional,DAVE SUNDAY(REP),3
Hatfield 2-1,Total,EUGENE DEPASQUALE(DEM),345
Hatfield 2-1,Total,DAVE SUNDAY(REP),339
Hatfield 2-2,Election Day,EUGENE DEPASQUALE(DEM),****
Hatfield 2-2,Election Day,DAVE SUNDAY(REP),****
Hatfield 2-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Hatfield 2-2,Mail-in,DAVE SUNDAY(REP),****
Hatfield 2-2,Provisional,EUGENE DEPASQUALE(DEM),****
Hatfield 2-2,Provisional,DAVE SUNDAY(REP),****
Hatfield 2-2,Total,EUGENE DEPASQUALE(DEM),253
Hatfield 2-2,Total,DAVE SUNDAY(REP),255
Hatfield 3-1,Election Day,EUGENE DEPASQUALE(DEM),428
Hatfield 3-1,Election Day,DAVE SUNDAY(REP),522
Hatfield 3-1,Mail-in,EUGENE DEPASQUALE(DEM),245
Hatfield 3-1,Mail-in,DAVE SUNDAY(REP),139
Hatfield 3-1,Provisional,EUGENE DEPASQUALE(DEM),19
Hatfield 3-1,Provisional,DAVE SUNDAY(REP),10
Hatfield 3-1,Total,EUGENE DEPASQUALE(DEM),692
Hatfield 3-1,Total,DAVE SUNDAY(REP),671
Hatfield 3-2,Election Day,EUGENE DEPASQUALE(DEM),378
Hatfield 3-2,Election Day,DAVE SUNDAY(REP),589
Hatfield 3-2,Mail-in,EUGENE DEPASQUALE(DEM),318
Hatfield 3-2,Mail-in,DAVE SUNDAY(REP),211
Hatfield 3-2,Provisional,EUGENE DEPASQUALE(DEM),6
Hatfield 3-2,Provisional,DAVE SUNDAY(REP),5
Hatfield 3-2,Total,EUGENE DEPASQUALE(DEM),702
Hatfield 3-2,Total,DAVE SUNDAY(REP),805
