precinct,method,candidate,votes
Montgomery 7,Election Day,ROBERT COWBURN(LIB),19
Montgomery 7,Election Day,RICHARD L WEISS(GRE),11
Montgomery 7,Election Day,JUSTIN L MAGILL(CON),3
Montgomery 7,Election Day,ERIC L SETTLE(FOR),2
Montgomery 7,Election Day,UnresolvedWrite-In,0
Montgomery 7,Mail-in,ROBERT COWBURN(LIB),13
Montgomery 7,Mail-in,RICHARD L WEISS(GRE),8
Montgomery 7,Mail-in,JUSTIN L MAGILL(CON),3
Montgomery 7,Mail-in,ERIC L SETTLE(FOR),8
Montgomery 7,Mail-in,UnresolvedWrite-In,2
Montgomery 7,Provisional,ROBERT COWBURN(LIB),1
Montgomery 7,Provisional,RICHARD L WEISS(GRE),0
Montgomery 7,Provisional,JUSTIN L MAGILL(CON),0
Montgomery 7,Provisional,ERIC L SETTLE(FOR),0
Montgomery 7,Provisional,UnresolvedWrite-In,0
Montgomery 7,Total,ROBERT COWBURN(LIB),33
Montgomery 7,Total,RICHARD L WEISS(GRE),19
Montgomery 7,Total,JUSTIN L MAGILL(CON),6
Montgomery 7,Total,ERIC L SETTLE(FOR),10
Montgomery 7,Total,UnresolvedWrite-In,2
Montgomery 8,Election Day,ROBERT COWBURN(LIB),13
Montgomery 8,Election Day,RICHARD L WEISS(GRE),14
Montgomery 8,Election Day,JUSTIN L MAGILL(CON),10
Montgomery 8,Election Day,ERIC L SETTLE(FOR),4
Montgomery 8,Election Day,UnresolvedWrite-In,2
Montgomery 8,Mail-in,ROBERT COWBURN(LIB),6
Montgomery 8,Mail-in,RICHARD L WEISS(GRE),9
Montgomery 8,Mail-in,JUSTIN L MAGILL(CON),0
Montgomery 8,Mail-in,ERIC L SETTLE(FOR),2
Montgomery 8,Mail-in,UnresolvedWrite-In,1
Montgomery 8,Provisional,ROBERT COWBURN(LIB),0
Montgomery 8,Provisional,RICHARD L WEISS(GRE),2
Montgomery 8,Provisional,JUSTIN L MAGILL(CON),0
Montgomery 8,Provisional,ERIC L SETTLE(FOR),0
Montgomery 8,Provisional,UnresolvedWrite-In,0
Montgomery 8,Total,ROBERT COWBURN(LIB),19
Montgomery 8,Total,RICHARD L WEISS(GRE),25
Montgomery 8,Total,JUSTIN L MAGILL(CON),10
Montgomery 8,Total,ERIC L SETTLE(FOR),6
Montgomery 8,Total,UnresolvedWrite-In,3
New Hanover 1,Election Day,ROBERT COWBURN(LIB),28
New Hanover 1,Election Day,RICHARD L WEISS(GRE),17
New Hanover 1,Election Day,JUSTIN L MAGILL(CON),10
New Hanover 1,Election Day,ERIC L SETTLE(FOR),3
New Hanover 1,Election Day,UnresolvedWrite-In,1
New Hanover 1,Mail-in,ROBERT COWBURN(LIB),8
New Hanover 1,Mail-in,RICHARD L WEISS(GRE),9
New Hanover 1,Mail-in,JUSTIN L MAGILL(CON),2
New Hanover 1,Mail-in,ERIC L SETTLE(FOR),0
New Hanover 1,Mail-in,UnresolvedWrite-In,1
New Hanover 1,Provisional,ROBERT COWBURN(LIB),0
New Hanover 1,Provisional,RICHARD L WEISS(GRE),1
New Hanover 1,Provisional,JUSTIN L MAGILL(CON),0
New Hanover 1,Provisional,ERIC L SETTLE(FOR),0
New Hanover 1,Provisional,UnresolvedWrite-In,0
New Hanover 1,Total,ROBERT COWBURN(LIB),36
New Hanover 1,Total,RICHARD L WEISS(GRE),27
New Hanover 1,Total,JUSTIN L MAGILL(CON),12
New Hanover 1,Total,ERIC L SETTLE(FOR),3
New Hanover 1,Total,UnresolvedWrite-In,2
New Hanover 2,Election Day,ROBERT COWBURN(LIB),21
New Hanover 2,Election Day,RICHARD L WEISS(GRE),12
New Hanover 2,Election Day,JUSTIN L MAGILL(CON),6
New Hanover 2,Election Day,ERIC L SETTLE(FOR),2
New Hanover 2,Election Day,UnresolvedWrite-In,0
New Hanover 2,Mail-in,ROBERT COWBURN(LIB),10
New Hanover 2,Mail-in,RICHARD L WEISS(GRE),9
New Hanover 2,Mail-in,JUSTIN L MAGILL(CON),2
New Hanover 2,Mail-in,ERIC L SETTLE(FOR),5
New Hanover 2,Mail-in,UnresolvedWrite-In,1
New Hanover 2,Provisional,ROBERT COWBURN(LIB),1
New Hanover 2,Provisional,RICHARD L WEISS(GRE),0
New Hanover 2,Provisional,JUSTIN L MAGILL(CON),0
New Hanover 2,Provisional,ERIC L SETTLE(FOR),0
New Hanover 2,Provisional,UnresolvedWrite-In,0
New Hanover 2,Total,ROBERT COWBURN(LIB),32
New Hanover 2,Total,RICHARD L WEISS(GRE),21
New Hanover 2,Total,JUSTIN L MAGILL(CON),8
New Hanover 2,Total,ERIC L SETTLE(FOR),7
New Hanover 2,Total,UnresolvedWrite-In,1
New Hanover 3,Election Day,ROBERT COWBURN(LIB),22
New Hanover 3,Election Day,RICHARD L WEISS(GRE),17
New Hanover 3,Election Day,JUSTIN L MAGILL(CON),15
New Hanover 3,Election Day,ERIC L SETTLE(FOR),0
New Hanover 3,Election Day,UnresolvedWrite-In,2
New Hanover 3,Mail-in,ROBERT COWBURN(LIB),13
New Hanover 3,Mail-in,RICHARD L WEISS(GRE),14
