precinct,method,candidate,votes
Pottstown 2-2,Election Day,ROBERT COWBURN(LIB),****
Pottstown 2-2,Election Day,RICHARD L WEISS(GRE),****
Pottstown 2-2,Election Day,JUSTIN L MAGILL(CON),****
Pottstown 2-2,Election Day,ERIC L SETTLE(FOR),****
Pottstown 2-2,Election Day,UnresolvedWrite-In,****
Pottstown 2-2,Mail-in,ROBERT COWBURN(LIB),****
Pottstown 2-2,Mail-in,RICHARD L WEISS(GRE),****
Pottstown 2-2,Mail-in,JUSTIN L MAGILL(CON),****
Pottstown 2-2,Mail-in,ERIC L SETTLE(FOR),****
Pottstown 2-2,Mail-in,UnresolvedWrite-In,****
Pottstown 2-2,Provisional,ROBERT COWBURN(LIB),****
Pottstown 2-2,Provisional,RICHARD L WEISS(GRE),****
Pottstown 2-2,Provisional,JUSTIN L MAGILL(CON),****
Pottstown 2-2,Provisional,ERIC L SETTLE(FOR),****
Pottstown 2-2,Provisional,UnresolvedWrite-In,****
Pottstown 2-2,Total,ROBERT COWBURN(LIB),15
Pottstown 2-2,Total,RICHARD L WEISS(GRE),9
Pottstown 2-2,Total,JUSTIN L MAGILL(CON),9
Pottstown 2-2,Total,ERIC L SETTLE(FOR),0
Pottstown 2-2,Total,UnresolvedWrite-In,1
Pottstown 3,Election Day,ROBERT COWBURN(LIB),17
Pottstown 3,Election Day,RICHARD L WEISS(GRE),9
Pottstown 3,Election Day,JUSTIN L MAGILL(CON),12
Pottstown 3,Election Day,ERIC L SETTLE(FOR),4
Pottstown 3,Election Day,UnresolvedWrite-In,1
Pottstown 3,Mail-in,ROBERT COWBURN(LIB),2
Pottstown 3,Mail-in,RICHARD L WEISS(GRE),7
Pottstown 3,Mail-in,JUSTIN L MAGILL(CON),3
Pottstown 3,Mail-in,ERIC L SETTLE(FOR),0
Pottstown 3,Mail-in,UnresolvedWrite-In,1
Pottstown 3,Provisional,ROBERT COWBURN(LIB),0
Pottstown 3,Provisional,RICHARD L WEISS(GRE),0
Pottstown 3,Provisional,JUSTIN L MAGILL(CON),0
Pottstown 3,Provisional,ERIC L SETTLE(FOR),0
Pottstown 3,Provisional,UnresolvedWrite-In,0
Pottstown 3,Total,ROBERT COWBURN(LIB),19
Pottstown 3,Total,RICHARD L WEISS(GRE),16
Pottstown 3,Total,JUSTIN L MAGILL(CON),15
Pottstown 3,Total,ERIC L SETTLE(FOR),4
Pottstown 3,Total,UnresolvedWrite-In,2
Pottstown 4,Election Day,ROBERT COWBURN(LIB),29
Pottstown 4,Election Day,RICHARD L WEISS(GRE),18
Pottstown 4,Election Day,JUSTIN L MAGILL(CON),2
Pottstown 4,Election Day,ERIC L SETTLE(FOR),7
Pottstown 4,Election Day,UnresolvedWrite-In,1
Pottstown 4,Mail-in,ROBERT COWBURN(LIB),5
Pottstown 4,Mail-in,RICHARD L WEISS(GRE),5
Pottstown 4,Mail-in,JUSTIN L MAGILL(CON),2
Pottstown 4,Mail-in,ERIC L SETTLE(FOR),2
Pottstown 4,Mail-in,UnresolvedWrite-In,0
Pottstown 4,Provisional,ROBERT COWBURN(LIB),1
Pottstown 4,Provisional,RICHARD L WEISS(GRE),0
Pottstown 4,Provisional,JUSTIN L MAGILL(CON),1
Pottstown 4,Provisional,ERIC L SETTLE(FOR),0
Pottstown 4,Provisional,UnresolvedWrite-In,0
Pottstown 4,Total,ROBERT COWBURN(LIB),35
Pottstown 4,Total,RICHARD L WEISS(GRE),23
Pottstown 4,Total,JUSTIN L MAGILL(CON),5
Pottstown 4,Total,ERIC L SETTLE(FOR),9
Pottstown 4,Total,UnresolvedWrite-In,1
Pottstown 5,Election Day,ROBERT COWBURN(LIB),21
Pottstown 5,Election Day,RICHARD L WEISS(GRE),11
Pottstown 5,Election Day,JUSTIN L MAGILL(CON),2
Pottstown 5,Election Day,ERIC L SETTLE(FOR),5
Pottstown 5,Election Day,UnresolvedWrite-In,1
Pottstown 5,Mail-in,ROBERT COWBURN(LIB),5
Pottstown 5,Mail-in,RICHARD L WEISS(GRE),4
Pottstown 5,Mail-in,JUSTIN L MAGILL(CON),2
Pottstown 5,Mail-in,ERIC L SETTLE(FOR),0
Pottstown 5,Mail-in,UnresolvedWrite-In,0
Pottstown 5,Provisional,ROBERT COWBURN(LIB),0
Pottstown 5,Provisional,RICHARD L WEISS(GRE),0
Pottstown 5,Provisional,JUSTIN L MAGILL(CON),1
Pottstown 5,Provisional,ERIC L SETTLE(FOR),0
Pottstown 5,Provisional,UnresolvedWrite-In,0
Pottstown 5,Total,ROBERT COWBURN(LIB),26
Pottstown 5,Total,RICHARD L WEISS(GRE),15
Pottstown 5,Total,JUSTIN L MAGILL(CON),5
Pottstown 5,Total,ERIC L SETTLE(FOR),5
Pottstown 5,Total,UnresolvedWrite-In,1
Pottstown 6,Election Day,ROBERT COWBURN(LIB),19
Pottstown 6,Election Day,RICHARD L WEISS(GRE),18
Pottstown 6,Election Day,JUSTIN L MAGILL(CON),3
Pottstown 6,Election Day,ERIC L SETTLE(FOR),2
Pottstown 6,Election Day,UnresolvedWrite-In,1
Pottstown 6,Mail-in,ROBERT COWBURN(LIB),6
Pottstown 6,Mail-in,RICHARD L WEISS(GRE),6
Pottstown 6,Mail-in,JUSTIN L MAGILL(CON),2
Pottstown 6,Mail-in,ERIC L SETTLE(FOR),2
Pottstown 6,Mail-in,UnresolvedWrite-In,0
Pottstown 6,Provisional,ROBERT COWBURN(LIB),0
Pottstown 6,Provisional,RICHARD L WEISS(GRE),0
Pottstown 6,Provisional,JUSTIN L MAGILL(CON),0
Pottstown 6,Provisional,ERIC L SETTLE(FOR),0
Pottstown 6,Provisional,UnresolvedWrite-In,0
Pottstown 6,Total,ROBERT COWBURN(LIB),25
Pottstown 6,Total,RICHARD L WEISS(GRE),24
Pottstown 6,Total,JUSTIN L MAGILL(CON),5
Pottstown 6,Total,ERIC L SETTLE(FOR),4
Pottstown 6,Total,UnresolvedWrite-In,1
Pottstown 7-1,Election Day,ROBERT COWBURN(LIB),13
Pottstown 7-1,Election Day,RICHARD L WEISS(GRE),18
Pottstown 7-1,Election Day,JUSTIN L MAGILL(CON),6
Pottstown 7-1,Election Day,ERIC L SETTLE(FOR),5
Pottstown 7-1,Election Day,UnresolvedWrite-In,2
Pottstown 7-1,Mail-in,ROBERT COWBURN(LIB),1
Pottstown 7-1,Mail-in,RICHARD L WEISS(GRE),2
Pottstown 7-1,Mail-in,JUSTIN L MAGILL(CON),0
Pottstown 7-1,Mail-in,ERIC L SETTLE(FOR),1
