precinct,method,candidate,votes
Upper Moreland 4-2,Election Day,EUGENE DEPASQUALE(DEM),489
Upper Moreland 4-2,Election Day,DAVE SUNDAY(REP),343
Upper Moreland 4-2,Mail-in,EUGENE DEPASQUALE(DEM),249
Upper Moreland 4-2,Mail-in,DAVE SUNDAY(REP),102
Upper Moreland 4-2,Provisional,EUGENE DEPASQUALE(DEM),12
Upper Moreland 4-2,Provisional,DAVE SUNDAY(REP),3
Upper Moreland 4-2,Total,EUGENE DEPASQUALE(DEM),750
Upper Moreland 4-2,Total,DAVE SUNDAY(REP),448
Upper Moreland 5-1,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-1,Election Day,DAVE SUNDAY(REP),****
Upper Moreland 5-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-1,Mail-in,DAVE SUNDAY(REP),****
Upper Moreland 5-1,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-1,Provisional,DAVE SUNDAY(REP),****
Upper Moreland 5-1,Total,EUGENE DEPASQUALE(DEM),373
Upper Moreland 5-1,Total,DAVE SUNDAY(REP),403
Upper Moreland 5-2,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-2,Election Day,DAVE SUNDAY(REP),****
Upper Moreland 5-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-2,Mail-in,DAVE SUNDAY(REP),****
Upper Moreland 5-2,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Moreland 5-2,Provisional,DAVE SUNDAY(REP),****
Upper Moreland 5-2,Total,EUGENE DEPASQUALE(DEM),576
Upper Moreland 5-2,Total,DAVE SUNDAY(REP),751
Upper Moreland 6-1,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-1,Election Day,DAVE SUNDAY(REP),****
Upper Moreland 6-1,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-1,Mail-in,DAVE SUNDAY(REP),****
Upper Moreland 6-1,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-1,Provisional,DAVE SUNDAY(REP),****
Upper Moreland 6-1,Total,EUGENE DEPASQUALE(DEM),577
Upper Moreland 6-1,Total,DAVE SUNDAY(REP),456
Upper Moreland 6-2,Election Day,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-2,Election Day,DAVE SUNDAY(REP),****
Upper Moreland 6-2,Mail-in,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-2,Mail-in,DAVE SUNDAY(REP),****
Upper Moreland 6-2,Provisional,EUGENE DEPASQUALE(DEM),****
Upper Moreland 6-2,Provisional,DAVE SUNDAY(REP),****
Upper Moreland 6-2,Total,EUGENE DEPASQUALE(DEM),516
Upper Moreland 6-2,Total,DAVE SUNDAY(REP),590
Upper Moreland 7-1,Election Day,EUGENE DEPASQUALE(DEM),364
Upper Moreland 7-1,Election Day,DAVE SUNDAY(REP),512
Upper Moreland 7-1,Mail-in,EUGENE DEPASQUALE(DEM),159
Upper Moreland 7-1,Mail-in,DAVE SUNDAY(REP),80
Upper Moreland 7-1,Provisional,EUGENE DEPASQUALE(DEM),6
Upper Moreland 7-1,Provisional,DAVE SUNDAY(REP),6
Upper Moreland 7-1,Total,EUGENE DEPASQUALE(DEM),529
Upper Moreland 7-1,Total,DAVE SUNDAY(REP),598
