precinct,method,candidate,votes
Upper Moreland 6-1,Election Day,MADELEINE DEAN(DEM),****
Upper Moreland 6-1,Election Day,DAVID WINKLER(REP),****
Upper Moreland 6-1,Mail-in,MADELEINE DEAN(DEM),****
Upper Moreland 6-1,Mail-in,DAVID WINKLER(REP),****
Upper Moreland 6-1,Provisional,MADELEINE DEAN(DEM),****
Upper Moreland 6-1,Provisional,DAVID WINKLER(REP),****
Upper Moreland 6-1,Total,MADELEINE DEAN(DEM),656
Upper Moreland 6-1,Total,DAVID WINKLER(REP),409
Upper Moreland 6-2,Election Day,MADELEINE DEAN(DEM),****
Upper Moreland 6-2,Election Day,DAVID WINKLER(REP),****
Upper Moreland 6-2,Mail-in,MADELEINE DEAN(DEM),****
Upper Moreland 6-2,Mail-in,DAVID WINKLER(REP),****
Upper Moreland 6-2,Provisional,MADELEINE DEAN(DEM),****
Upper Moreland 6-2,Provisional,DAVID WINKLER(REP),****
Upper Moreland 6-2,Total,MADELEINE DEAN(DEM),594
Upper Moreland 6-2,Total,DAVID WINKLER(REP),529
Upper Moreland 7-1,Election Day,MADELEINE DEAN(DEM),416
Upper Moreland 7-1,Election Day,DAVID WINKLER(REP),452
Upper Moreland 7-1,Mail-in,MADELEINE DEAN(DEM),173
Upper Moreland 7-1,Mail-in,DAVID WINKLER(REP),71
Upper Moreland 7-1,Provisional,MADELEINE DEAN(DEM),8
Upper Moreland 7-1,Provisional,DAVID WINKLER(REP),3
Upper Moreland 7-1,Total,MADELEINE DEAN(DEM),597
Upper Moreland 7-1,Total,DAVID WINKLER(REP),526
Upper Moreland 7-2,Election Day,MADELEINE DEAN(DEM),****
Upper Moreland 7-2,Election Day,DAVID WINKLER(REP),****
Upper Moreland 7-2,Mail-in,MADELEINE DEAN(DEM),****
Upper Moreland 7-2,Mail-in,DAVID WINKLER(REP),****
Upper Moreland 7-2,Provisional,MADELEINE DEAN(DEM),****
Upper Moreland 7-2,Provisional,DAVID WINKLER(REP),****
Upper Moreland 7-2,Total,MADELEINE DEAN(DEM),589
Upper Moreland 7-2,Total,DAVID WINKLER(REP),544
Upper Pottsgrove,Election Day,MADELEINE DEAN(DEM),"1,066"
Upper Pottsgrove,Election Day,DAVID WINKLER(REP),"1,273"
Upper Pottsgrove,Mail-in,MADELEINE DEAN(DEM),742
Upper Pottsgrove,Mail-in,DAVID WINKLER(REP),397
Upper Pottsgrove,Provisional,MADELEINE DEAN(DEM),20
Upper Pottsgrove,Provisional,DAVID WINKLER(REP),7
Upper Pottsgrove,Total,MADELEINE DEAN(DEM),"1,828"
Upper Pottsgrove,Total,DAVID WINKLER(REP),"1,677"
Upper Providence Mingo 1,Election Day,MADELEINE DEAN(DEM),569
Upper Providence Mingo 1,Election Day,DAVID WINKLER(REP),575
Upper Providence Mingo 1,Mail-in,MADELEINE DEAN(DEM),489
Upper Providence Mingo 1,Mail-in,DAVID WINKLER(REP),174
Upper Providence Mingo 1,Provisional,MADELEINE DEAN(DEM),6
Upper Providence Mingo 1,Provisional,DAVID WINKLER(REP),5
Upper Providence Mingo 1,Total,MADELEINE DEAN(DEM),"1,064"
Upper Providence Mingo 1,Total,DAVID WINKLER(REP),754
