precinct,method,candidate,votes
Upper Providence Mingo 2,Election Day,UnresolvedWrite-In,3
Upper Providence Mingo 2,Mail-in,UnresolvedWrite-In,1
Upper Providence Mingo 2,Provisional,UnresolvedWrite-In,0
Upper Providence Mingo 2,Total,UnresolvedWrite-In,4
"Upper Providence Mont 
Clare",Election Day,UnresolvedWrite-In,4
"Upper Providence Mont 
Clare",Mail-in,UnresolvedWrite-In,3
"Upper Providence Mont 
Clare",Provisional,UnresolvedWrite-In,2
"Upper Providence Mont 
Clare",Total,UnresolvedWrite-In,9
Upper Providence Oaks,Election Day,UnresolvedWrite-In,8
Upper Providence Oaks,Mail-in,UnresolvedWrite-In,3
Upper Providence Oaks,Provisional,UnresolvedWrite-In,1
Upper Providence Oaks,Total,UnresolvedWrite-In,12
Upper Providence Trappe,Election Day,UnresolvedWrite-In,4
Upper Providence Trappe,Mail-in,UnresolvedWrite-In,7
Upper Providence Trappe,Provisional,UnresolvedWrite-In,0
Upper Providence Trappe,Total,UnresolvedWrite-In,11
Upper Salford,Election Day,UnresolvedWrite-In,2
Upper Salford,Mail-in,UnresolvedWrite-In,2
Upper Salford,Provisional,UnresolvedWrite-In,0
Upper Salford,Total,UnresolvedWrite-In,4
West Norriton 1-1,Election Day,UnresolvedWrite-In,2
West Norriton 1-1,Mail-in,UnresolvedWrite-In,0
West Norriton 1-1,Provisional,UnresolvedWrite-In,0
West Norriton 1-1,Total,UnresolvedWrite-In,2
