precinct,method,candidate,votes
Upper Dublin 6-1,Election Day,UnresolvedWrite-In,0
Upper Dublin 6-1,Mail-in,UnresolvedWrite-In,1
Upper Dublin 6-1,Provisional,UnresolvedWrite-In,0
Upper Dublin 6-1,Total,UnresolvedWrite-In,1
Upper Dublin 6-2,Election Day,UnresolvedWrite-In,****
Upper Dublin 6-2,Mail-in,UnresolvedWrite-In,****
Upper Dublin 6-2,Provisional,UnresolvedWrite-In,****
Upper Dublin 6-2,Total,UnresolvedWrite-In,1
Upper Dublin 7-1,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-1,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-1,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-1,Total,UnresolvedWrite-In,3
Upper Dublin 7-2,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-2,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-2,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-2,Total,UnresolvedWrite-In,1
Upper Dublin 7-3,Election Day,UnresolvedWrite-In,****
Upper Dublin 7-3,Mail-in,UnresolvedWrite-In,****
Upper Dublin 7-3,Provisional,UnresolvedWrite-In,****
Upper Dublin 7-3,Total,UnresolvedWrite-In,3
Upper Frederick,Election Day,UnresolvedWrite-In,2
Upper Frederick,Mail-in,UnresolvedWrite-In,1
Upper Frederick,Provisional,UnresolvedWrite-In,0
Upper Frederick,Total,UnresolvedWrite-In,3
