precinct,method,candidate,votes
Springfield 4-2,Election Day,MADELEINE DEAN(DEM),****
Springfield 4-2,Election Day,DAVID WINKLER(REP),****
Springfield 4-2,Mail-in,MADELEINE DEAN(DEM),****
Springfield 4-2,Mail-in,DAVID WINKLER(REP),****
Springfield 4-2,Provisional,MADELEINE DEAN(DEM),****
Springfield 4-2,Provisional,DAVID WINKLER(REP),****
Springfield 4-2,Total,MADELEINE DEAN(DEM),800
Springfield 4-2,Total,DAVID WINKLER(REP),306
Springfield 5-1,Election Day,MADELEINE DEAN(DEM),****
Springfield 5-1,Election Day,DAVID WINKLER(REP),****
Springfield 5-1,Mail-in,MADELEINE DEAN(DEM),****
Springfield 5-1,Mail-in,DAVID WINKLER(REP),****
Springfield 5-1,Provisional,MADELEINE DEAN(DEM),****
Springfield 5-1,Provisional,DAVID WINKLER(REP),****
Springfield 5-1,Total,MADELEINE DEAN(DEM),959
Springfield 5-1,Total,DAVID WINKLER(REP),232
Springfield 5-2,Election Day,MADELEINE DEAN(DEM),****
Springfield 5-2,Election Day,DAVID WINKLER(REP),****
Springfield 5-2,Mail-in,MADELEINE DEAN(DEM),****
Springfield 5-2,Mail-in,DAVID WINKLER(REP),****
Springfield 5-2,Provisional,MADELEINE DEAN(DEM),****
Springfield 5-2,Provisional,DAVID WINKLER(REP),****
Springfield 5-2,Total,MADELEINE DEAN(DEM),429
Springfield 5-2,Total,DAVID WINKLER(REP),132
Springfield 6-1,Election Day,MADELEINE DEAN(DEM),****
Springfield 6-1,Election Day,DAVID WINKLER(REP),****
Springfield 6-1,Mail-in,MADELEINE DEAN(DEM),****
Springfield 6-1,Mail-in,DAVID WINKLER(REP),****
Springfield 6-1,Provisional,MADELEINE DEAN(DEM),****
Springfield 6-1,Provisional,DAVID WINKLER(REP),****
Springfield 6-1,Total,MADELEINE DEAN(DEM),474
Springfield 6-1,Total,DAVID WINKLER(REP),291
Springfield 6-2,Election Day,MADELEINE DEAN(DEM),****
Springfield 6-2,Election Day,DAVID WINKLER(REP),****
Springfield 6-2,Mail-in,MADELEINE DEAN(DEM),****
Springfield 6-2,Mail-in,DAVID WINKLER(REP),****
Springfield 6-2,Provisional,MADELEINE DEAN(DEM),****
Springfield 6-2,Provisional,DAVID WINKLER(REP),****
Springfield 6-2,Total,MADELEINE DEAN(DEM),563
Springfield 6-2,Total,DAVID WINKLER(REP),341
Springfield 7-1,Election Day,MADELEINE DEAN(DEM),****
Springfield 7-1,Election Day,DAVID WINKLER(REP),****
Springfield 7-1,Mail-in,MADELEINE DEAN(DEM),****
Springfield 7-1,Mail-in,DAVID WINKLER(REP),****
Springfield 7-1,Provisional,MADELEINE DEAN(DEM),****
Springfield 7-1,Provisional,DAVID WINKLER(REP),****
Springfield 7-1,Total,MADELEINE DEAN(DEM),599
Springfield 7-1,Total,DAVID WINKLER(REP),120
