precinct,method,candidate,votes
Plymouth 2-2,Election Day,MADELEINE DEAN(DEM),****
Plymouth 2-2,Election Day,DAVID WINKLER(REP),****
Plymouth 2-2,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 2-2,Mail-in,DAVID WINKLER(REP),****
Plymouth 2-2,Provisional,MADELEINE DEAN(DEM),****
Plymouth 2-2,Provisional,DAVID WINKLER(REP),****
Plymouth 2-2,Total,MADELEINE DEAN(DEM),467
Plymouth 2-2,Total,DAVID WINKLER(REP),400
Plymouth 2-3,Election Day,MADELEINE DEAN(DEM),****
Plymouth 2-3,Election Day,DAVID WINKLER(REP),****
Plymouth 2-3,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 2-3,Mail-in,DAVID WINKLER(REP),****
Plymouth 2-3,Provisional,MADELEINE DEAN(DEM),****
Plymouth 2-3,Provisional,DAVID WINKLER(REP),****
Plymouth 2-3,Total,MADELEINE DEAN(DEM),642
Plymouth 2-3,Total,DAVID WINKLER(REP),413
Plymouth 3-1,Election Day,MADELEINE DEAN(DEM),****
Plymouth 3-1,Election Day,DAVID WINKLER(REP),****
Plymouth 3-1,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 3-1,Mail-in,DAVID WINKLER(REP),****
Plymouth 3-1,Provisional,MADELEINE DEAN(DEM),****
Plymouth 3-1,Provisional,DAVID WINKLER(REP),****
Plymouth 3-1,Total,MADELEINE DEAN(DEM),774
Plymouth 3-1,Total,DAVID WINKLER(REP),513
Plymouth 3-2,Election Day,MADELEINE DEAN(DEM),****
Plymouth 3-2,Election Day,DAVID WINKLER(REP),****
Plymouth 3-2,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 3-2,Mail-in,DAVID WINKLER(REP),****
Plymouth 3-2,Provisional,MADELEINE DEAN(DEM),****
Plymouth 3-2,Provisional,DAVID WINKLER(REP),****
Plymouth 3-2,Total,MADELEINE DEAN(DEM),830
Plymouth 3-2,Total,DAVID WINKLER(REP),333
Plymouth 3-3,Election Day,MADELEINE DEAN(DEM),****
Plymouth 3-3,Election Day,DAVID WINKLER(REP),****
Plymouth 3-3,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 3-3,Mail-in,DAVID WINKLER(REP),****
Plymouth 3-3,Provisional,MADELEINE DEAN(DEM),****
Plymouth 3-3,Provisional,DAVID WINKLER(REP),****
Plymouth 3-3,Total,MADELEINE DEAN(DEM),691
Plymouth 3-3,Total,DAVID WINKLER(REP),240
Plymouth 4-1,Election Day,MADELEINE DEAN(DEM),****
Plymouth 4-1,Election Day,DAVID WINKLER(REP),****
Plymouth 4-1,Mail-in,MADELEINE DEAN(DEM),****
Plymouth 4-1,Mail-in,DAVID WINKLER(REP),****
Plymouth 4-1,Provisional,MADELEINE DEAN(DEM),****
Plymouth 4-1,Provisional,DAVID WINKLER(REP),****
Plymouth 4-1,Total,MADELEINE DEAN(DEM),459
Plymouth 4-1,Total,DAVID WINKLER(REP),323
