precinct,method,candidate,votes
Whitemarsh Middle 3,Election Day,UnresolvedWrite-In,****
Whitemarsh Middle 3,Mail-in,UnresolvedWrite-In,****
Whitemarsh Middle 3,Provisional,UnresolvedWrite-In,****
Whitemarsh Middle 3,Total,UnresolvedWrite-In,2
Whitemarsh Middle 4,Election Day,UnresolvedWrite-In,****
Whitemarsh Middle 4,Mail-in,UnresolvedWrite-In,****
Whitemarsh Middle 4,Provisional,UnresolvedWrite-In,****
Whitemarsh Middle 4,Total,UnresolvedWrite-In,3
Whitemarsh Middle 5,Election Day,UnresolvedWrite-In,****
Whitemarsh Middle 5,Mail-in,UnresolvedWrite-In,****
Whitemarsh Middle 5,Provisional,UnresolvedWrite-In,****
Whitemarsh Middle 5,Total,UnresolvedWrite-In,3
Whitemarsh West 1,Election Day,UnresolvedWrite-In,1
Whitemarsh West 1,Mail-in,UnresolvedWrite-In,1
Whitemarsh West 1,Provisional,UnresolvedWrite-In,0
Whitemarsh West 1,Total,UnresolvedWrite-In,2
Whitemarsh West 2,Election Day,UnresolvedWrite-In,2
Whitemarsh West 2,Mail-in,UnresolvedWrite-In,1
Whitemarsh West 2,Provisional,UnresolvedWrite-In,1
Whitemarsh West 2,Total,UnresolvedWrite-In,4
Whitemarsh West 3,Election Day,UnresolvedWrite-In,0
Whitemarsh West 3,Mail-in,UnresolvedWrite-In,0
Whitemarsh West 3,Provisional,UnresolvedWrite-In,0
Whitemarsh West 3,Total,UnresolvedWrite-In,0
