precinct,method,candidate,votes
Springfield 2-1,Election Day,MADELEINE DEAN(DEM),429
Springfield 2-1,Election Day,DAVID WINKLER(REP),141
Springfield 2-1,Mail-in,MADELEINE DEAN(DEM),250
Springfield 2-1,Mail-in,DAVID WINKLER(REP),28
Springfield 2-1,Provisional,MADELEINE DEAN(DEM),10
Springfield 2-1,Provisional,DAVID WINKLER(REP),4
Springfield 2-1,Total,MADELEINE DEAN(DEM),689
Springfield 2-1,Total,DAVID WINKLER(REP),173
Springfield 2-2,Election Day,MADELEINE DEAN(DEM),****
Springfield 2-2,Election Day,DAVID WINKLER(REP),****
Springfield 2-2,Mail-in,MADELEINE DEAN(DEM),****
Springfield 2-2,Mail-in,DAVID WINKLER(REP),****
Springfield 2-2,Provisional,MADELEINE DEAN(DEM),****
Springfield 2-2,Provisional,DAVID WINKLER(REP),****
Springfield 2-2,Total,MADELEINE DEAN(DEM),638
Springfield 2-2,Total,DAVID WINKLER(REP),151
Springfield 2-3,Election Day,MADELEINE DEAN(DEM),****
Springfield 2-3,Election Day,DAVID WINKLER(REP),****
Springfield 2-3,Mail-in,MADELEINE DEAN(DEM),****
Springfield 2-3,Mail-in,DAVID WINKLER(REP),****
Springfield 2-3,Provisional,MADELEINE DEAN(DEM),****
Springfield 2-3,Provisional,DAVID WINKLER(REP),****
Springfield 2-3,Total,MADELEINE DEAN(DEM),371
Springfield 2-3,Total,DAVID WINKLER(REP),103
Springfield 3-1,Election Day,MADELEINE DEAN(DEM),****
Springfield 3-1,Election Day,DAVID WINKLER(REP),****
Springfield 3-1,Mail-in,MADELEINE DEAN(DEM),****
Springfield 3-1,Mail-in,DAVID WINKLER(REP),****
Springfield 3-1,Provisional,MADELEINE DEAN(DEM),****
Springfield 3-1,Provisional,DAVID WINKLER(REP),****
Springfield 3-1,Total,MADELEINE DEAN(DEM),708
Springfield 3-1,Total,DAVID WINKLER(REP),362
Springfield 3-2,Election Day,MADELEINE DEAN(DEM),534
Springfield 3-2,Election Day,DAVID WINKLER(REP),309
Springfield 3-2,Mail-in,MADELEINE DEAN(DEM),244
Springfield 3-2,Mail-in,DAVID WINKLER(REP),60
Springfield 3-2,Provisional,MADELEINE DEAN(DEM),9
Springfield 3-2,Provisional,DAVID WINKLER(REP),4
Springfield 3-2,Total,MADELEINE DEAN(DEM),787
Springfield 3-2,Total,DAVID WINKLER(REP),373
Springfield 4-1,Election Day,MADELEINE DEAN(DEM),****
Springfield 4-1,Election Day,DAVID WINKLER(REP),****
Springfield 4-1,Mail-in,MADELEINE DEAN(DEM),****
Springfield 4-1,Mail-in,DAVID WINKLER(REP),****
Springfield 4-1,Provisional,MADELEINE DEAN(DEM),****
Springfield 4-1,Provisional,DAVID WINKLER(REP),****
Springfield 4-1,Total,MADELEINE DEAN(DEM),511
Springfield 4-1,Total,DAVID WINKLER(REP),201
