precinct,method,candidate,votes
Royersford 2,Election Day,UnresolvedWrite-In,****
Royersford 2,Mail-in,UnresolvedWrite-In,****
Royersford 2,Provisional,UnresolvedWrite-In,****
Royersford 2,Total,UnresolvedWrite-In,2
Schwenksville,Election Day,UnresolvedWrite-In,****
Schwenksville,Mail-in,UnresolvedWrite-In,****
Schwenksville,Provisional,UnresolvedWrite-In,****
Schwenksville,Total,UnresolvedWrite-In,2
Trappe Boro,Election Day,UnresolvedWrite-In,2
Trappe Boro,Mail-in,UnresolvedWrite-In,2
Trappe Boro,Provisional,UnresolvedWrite-In,0
Trappe Boro,Total,UnresolvedWrite-In,4
West Conshohocken,Election Day,UnresolvedWrite-In,****
West Conshohocken,Mail-in,UnresolvedWrite-In,****
West Conshohocken,Provisional,UnresolvedWrite-In,****
West Conshohocken,Total,UnresolvedWrite-In,2
Abington 1-1,Election Day,UnresolvedWrite-In,****
Abington 1-1,Mail-in,UnresolvedWrite-In,****
Abington 1-1,Provisional,UnresolvedWrite-In,****
Abington 1-1,Total,UnresolvedWrite-In,3
Abington 1-2,Election Day,UnresolvedWrite-In,0
Abington 1-2,Mail-in,UnresolvedWrite-In,1
Abington 1-2,Provisional,UnresolvedWrite-In,0
Abington 1-2,Total,UnresolvedWrite-In,1
