precinct,method,candidate,votes
East Norriton 1-1,Election Day,UnresolvedWrite-In,0
East Norriton 1-1,Mail-in,UnresolvedWrite-In,1
East Norriton 1-1,Provisional,UnresolvedWrite-In,0
East Norriton 1-1,Total,UnresolvedWrite-In,1
East Norriton 1-2,Election Day,UnresolvedWrite-In,****
East Norriton 1-2,Mail-in,UnresolvedWrite-In,****
East Norriton 1-2,Provisional,UnresolvedWrite-In,****
East Norriton 1-2,Total,UnresolvedWrite-In,0
East Norriton 1-3,Election Day,UnresolvedWrite-In,3
East Norriton 1-3,Mail-in,UnresolvedWrite-In,1
East Norriton 1-3,Provisional,UnresolvedWrite-In,0
East Norriton 1-3,Total,UnresolvedWrite-In,4
East Norriton 1-4,Election Day,UnresolvedWrite-In,****
East Norriton 1-4,Mail-in,UnresolvedWrite-In,****
East Norriton 1-4,Provisional,UnresolvedWrite-In,****
East Norriton 1-4,Total,UnresolvedWrite-In,1
East Norriton 2-1,Election Day,UnresolvedWrite-In,****
East Norriton 2-1,Mail-in,UnresolvedWrite-In,****
East Norriton 2-1,Provisional,UnresolvedWrite-In,****
East Norriton 2-1,Total,UnresolvedWrite-In,1
East Norriton 2-2,Election Day,UnresolvedWrite-In,0
East Norriton 2-2,Mail-in,UnresolvedWrite-In,0
East Norriton 2-2,Provisional,UnresolvedWrite-In,0
East Norriton 2-2,Total,UnresolvedWrite-In,0
