precinct,method,candidate,votes
Cheltenham 7-2,Election Day,UnresolvedWrite-In,****
Cheltenham 7-2,Mail-in,UnresolvedWrite-In,****
Cheltenham 7-2,Provisional,UnresolvedWrite-In,****
Cheltenham 7-2,Total,UnresolvedWrite-In,2
Cheltenham 7-3,Election Day,UnresolvedWrite-In,1
Cheltenham 7-3,Mail-in,UnresolvedWrite-In,0
Cheltenham 7-3,Provisional,UnresolvedWrite-In,0
Cheltenham 7-3,Total,UnresolvedWrite-In,1
Douglass 1,Election Day,UnresolvedWrite-In,1
Douglass 1,Mail-in,UnresolvedWrite-In,0
Douglass 1,Provisional,UnresolvedWrite-In,0
Douglass 1,Total,UnresolvedWrite-In,1
Douglass 2,Election Day,UnresolvedWrite-In,4
Douglass 2,Mail-in,UnresolvedWrite-In,1
Douglass 2,Provisional,UnresolvedWrite-In,0
Douglass 2,Total,UnresolvedWrite-In,5
Douglass 3,Election Day,UnresolvedWrite-In,0
Douglass 3,Mail-in,UnresolvedWrite-In,0
Douglass 3,Provisional,UnresolvedWrite-In,0
Douglass 3,Total,UnresolvedWrite-In,0
Douglass 4,Election Day,UnresolvedWrite-In,0
Douglass 4,Mail-in,UnresolvedWrite-In,2
Douglass 4,Provisional,UnresolvedWrite-In,0
Douglass 4,Total,UnresolvedWrite-In,2
