precinct,method,candidate,votes
Souderton 1,Election Day,Christin PowersQualified Write In,****
Souderton 1,Election Day,Richard RootQualified Write In,****
Souderton 1,Election Day,Suzie ScottQualified Write In,****
Souderton 1,Election Day,Edward ShlikasQualified Write In,****
Souderton 1,Election Day,Christopher StriedQualified Write In,****
Souderton 1,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Souderton 1,Election Day,UnresolvedWrite-In,****
Souderton 1,Mail-in,Christin PowersQualified Write In,****
Souderton 1,Mail-in,Richard RootQualified Write In,****
Souderton 1,Mail-in,Suzie ScottQualified Write In,****
Souderton 1,Mail-in,Edward ShlikasQualified Write In,****
Souderton 1,Mail-in,Christopher StriedQualified Write In,****
Souderton 1,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Souderton 1,Mail-in,UnresolvedWrite-In,****
Souderton 1,Provisional,Christin PowersQualified Write In,****
Souderton 1,Provisional,Richard RootQualified Write In,****
Souderton 1,Provisional,Suzie ScottQualified Write In,****
Souderton 1,Provisional,Edward ShlikasQualified Write In,****
Souderton 1,Provisional,Christopher StriedQualified Write In,****
Souderton 1,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Souderton 1,Provisional,UnresolvedWrite-In,****
Souderton 1,Total,Christin PowersQualified Write In,0
Souderton 1,Total,Richard RootQualified Write In,0
Souderton 1,Total,Suzie ScottQualified Write In,0
Souderton 1,Total,Edward ShlikasQualified Write In,0
Souderton 1,Total,Christopher StriedQualified Write In,0
Souderton 1,Total,Alix C. Toulme Jr.Qualified Write In,0
Souderton 1,Total,UnresolvedWrite-In,6
Souderton 2,Election Day,Christin PowersQualified Write In,0
Souderton 2,Election Day,Richard RootQualified Write In,0
Souderton 2,Election Day,Suzie ScottQualified Write In,0
Souderton 2,Election Day,Edward ShlikasQualified Write In,0
Souderton 2,Election Day,Christopher StriedQualified Write In,0
Souderton 2,Election Day,Alix C. Toulme Jr.Qualified Write In,0
Souderton 2,Election Day,UnresolvedWrite-In,4
Souderton 2,Mail-in,Christin PowersQualified Write In,0
Souderton 2,Mail-in,Richard RootQualified Write In,0
Souderton 2,Mail-in,Suzie ScottQualified Write In,0
Souderton 2,Mail-in,Edward ShlikasQualified Write In,0
