precinct,method,candidate,votes
Whitemarsh West 1,Election Day,CHASE OLIVER(LIB),1
Whitemarsh West 1,Election Day,JILL STEIN (GRE),2
Whitemarsh West 1,Election Day,Carol AshwerQualified Write In,0
Whitemarsh West 1,Election Day,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 1,Election Day,Doug BellQualified Write In,0
Whitemarsh West 1,Election Day,Jay J. BowmanQualified Write In,0
Whitemarsh West 1,Mail-in,CHASE OLIVER(LIB),2
Whitemarsh West 1,Mail-in,JILL STEIN (GRE),2
Whitemarsh West 1,Mail-in,Carol AshwerQualified Write In,0
Whitemarsh West 1,Mail-in,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 1,Mail-in,Doug BellQualified Write In,0
Whitemarsh West 1,Mail-in,Jay J. BowmanQualified Write In,0
Whitemarsh West 1,Provisional,CHASE OLIVER(LIB),0
Whitemarsh West 1,Provisional,JILL STEIN (GRE),0
Whitemarsh West 1,Provisional,Carol AshwerQualified Write In,0
Whitemarsh West 1,Provisional,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 1,Provisional,Doug BellQualified Write In,0
Whitemarsh West 1,Provisional,Jay J. BowmanQualified Write In,0
Whitemarsh West 1,Total,CHASE OLIVER(LIB),3
Whitemarsh West 1,Total,JILL STEIN (GRE),4
Whitemarsh West 1,Total,Carol AshwerQualified Write In,0
Whitemarsh West 1,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 1,Total,Doug BellQualified Write In,0
Whitemarsh West 1,Total,Jay J. BowmanQualified Write In,0
Whitemarsh West 2,Election Day,CHASE OLIVER(LIB),8
Whitemarsh West 2,Election Day,JILL STEIN (GRE),12
Whitemarsh West 2,Election Day,Carol AshwerQualified Write In,0
Whitemarsh West 2,Election Day,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 2,Election Day,Doug BellQualified Write In,0
Whitemarsh West 2,Election Day,Jay J. BowmanQualified Write In,0
Whitemarsh West 2,Mail-in,CHASE OLIVER(LIB),1
Whitemarsh West 2,Mail-in,JILL STEIN (GRE),2
Whitemarsh West 2,Mail-in,Carol AshwerQualified Write In,0
Whitemarsh West 2,Mail-in,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 2,Mail-in,Doug BellQualified Write In,0
Whitemarsh West 2,Mail-in,Jay J. BowmanQualified Write In,0
Whitemarsh West 2,Provisional,CHASE OLIVER(LIB),1
Whitemarsh West 2,Provisional,JILL STEIN (GRE),0
Whitemarsh West 2,Provisional,Carol AshwerQualified Write In,0
Whitemarsh West 2,Provisional,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 2,Provisional,Doug BellQualified Write In,0
Whitemarsh West 2,Provisional,Jay J. BowmanQualified Write In,0
Whitemarsh West 2,Total,CHASE OLIVER(LIB),10
Whitemarsh West 2,Total,JILL STEIN (GRE),14
Whitemarsh West 2,Total,Carol AshwerQualified Write In,0
Whitemarsh West 2,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 2,Total,Doug BellQualified Write In,0
Whitemarsh West 2,Total,Jay J. BowmanQualified Write In,0
Whitemarsh West 3,Election Day,CHASE OLIVER(LIB),3
Whitemarsh West 3,Election Day,JILL STEIN (GRE),1
Whitemarsh West 3,Election Day,Carol AshwerQualified Write In,0
Whitemarsh West 3,Election Day,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 3,Election Day,Doug BellQualified Write In,0
Whitemarsh West 3,Election Day,Jay J. BowmanQualified Write In,0
Whitemarsh West 3,Mail-in,CHASE OLIVER(LIB),3
Whitemarsh West 3,Mail-in,JILL STEIN (GRE),0
Whitemarsh West 3,Mail-in,Carol AshwerQualified Write In,0
Whitemarsh West 3,Mail-in,Shiva AyyaduraiQualified Write In,0
Whitemarsh West 3,Mail-in,Doug BellQualified Write In,0
