precinct,method,candidate,votes
Souderton 1,Election Day,Shondra IrvingQualified Write In,****
Souderton 1,Election Day,Perry JonesQualified Write In,****
Souderton 1,Election Day,Rich MarinQualified Write In,****
Souderton 1,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 1,Election Day,William Cody NalbachQualified Write In,****
Souderton 1,Election Day,Sethatina NewmanQualified Write In,****
Souderton 1,Election Day,William PetersonQualified Write In,****
Souderton 1,Mail-in,Shondra IrvingQualified Write In,****
Souderton 1,Mail-in,Perry JonesQualified Write In,****
Souderton 1,Mail-in,Rich MarinQualified Write In,****
Souderton 1,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 1,Mail-in,William Cody NalbachQualified Write In,****
Souderton 1,Mail-in,Sethatina NewmanQualified Write In,****
Souderton 1,Mail-in,William PetersonQualified Write In,****
Souderton 1,Provisional,Shondra IrvingQualified Write In,****
Souderton 1,Provisional,Perry JonesQualified Write In,****
Souderton 1,Provisional,Rich MarinQualified Write In,****
Souderton 1,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 1,Provisional,William Cody NalbachQualified Write In,****
Souderton 1,Provisional,Sethatina NewmanQualified Write In,****
Souderton 1,Provisional,William PetersonQualified Write In,****
Souderton 1,Total,Shondra IrvingQualified Write In,0
Souderton 1,Total,Perry JonesQualified Write In,0
Souderton 1,Total,Rich MarinQualified Write In,0
Souderton 1,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 1,Total,William Cody NalbachQualified Write In,0
Souderton 1,Total,Sethatina NewmanQualified Write In,0
Souderton 1,Total,William PetersonQualified Write In,0
Souderton 2,Election Day,Shondra IrvingQualified Write In,0
Souderton 2,Election Day,Perry JonesQualified Write In,0
Souderton 2,Election Day,Rich MarinQualified Write In,0
Souderton 2,Election Day,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 2,Election Day,William Cody NalbachQualified Write In,0
Souderton 2,Election Day,Sethatina NewmanQualified Write In,0
Souderton 2,Election Day,William PetersonQualified Write In,0
Souderton 2,Mail-in,Shondra IrvingQualified Write In,0
Souderton 2,Mail-in,Perry JonesQualified Write In,0
Souderton 2,Mail-in,Rich MarinQualified Write In,0
Souderton 2,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 2,Mail-in,William Cody NalbachQualified Write In,0
Souderton 2,Mail-in,Sethatina NewmanQualified Write In,0
Souderton 2,Mail-in,William PetersonQualified Write In,0
Souderton 2,Provisional,Shondra IrvingQualified Write In,0
Souderton 2,Provisional,Perry JonesQualified Write In,0
Souderton 2,Provisional,Rich MarinQualified Write In,0
Souderton 2,Provisional,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 2,Provisional,William Cody NalbachQualified Write In,0
Souderton 2,Provisional,Sethatina NewmanQualified Write In,0
Souderton 2,Provisional,William PetersonQualified Write In,0
Souderton 2,Total,Shondra IrvingQualified Write In,0
Souderton 2,Total,Perry JonesQualified Write In,0
Souderton 2,Total,Rich MarinQualified Write In,0
Souderton 2,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 2,Total,William Cody NalbachQualified Write In,0
Souderton 2,Total,Sethatina NewmanQualified Write In,0
Souderton 2,Total,William PetersonQualified Write In,0
Souderton 3,Election Day,Shondra IrvingQualified Write In,****
Souderton 3,Election Day,Perry JonesQualified Write In,****
Souderton 3,Election Day,Rich MarinQualified Write In,****
Souderton 3,Election Day,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 3,Election Day,William Cody NalbachQualified Write In,****
Souderton 3,Election Day,Sethatina NewmanQualified Write In,****
Souderton 3,Election Day,William PetersonQualified Write In,****
Souderton 3,Mail-in,Shondra IrvingQualified Write In,****
Souderton 3,Mail-in,Perry JonesQualified Write In,****
Souderton 3,Mail-in,Rich MarinQualified Write In,****
Souderton 3,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 3,Mail-in,William Cody NalbachQualified Write In,****
Souderton 3,Mail-in,Sethatina NewmanQualified Write In,****
Souderton 3,Mail-in,William PetersonQualified Write In,****
Souderton 3,Provisional,Shondra IrvingQualified Write In,****
Souderton 3,Provisional,Perry JonesQualified Write In,****
Souderton 3,Provisional,Rich MarinQualified Write In,****
Souderton 3,Provisional,Andre Ramon McNeil Sr.Qualified Write In,****
Souderton 3,Provisional,William Cody NalbachQualified Write In,****
Souderton 3,Provisional,Sethatina NewmanQualified Write In,****
Souderton 3,Provisional,William PetersonQualified Write In,****
Souderton 3,Total,Shondra IrvingQualified Write In,0
Souderton 3,Total,Perry JonesQualified Write In,0
Souderton 3,Total,Rich MarinQualified Write In,0
Souderton 3,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Souderton 3,Total,William Cody NalbachQualified Write In,0
Souderton 3,Total,Sethatina NewmanQualified Write In,0
Souderton 3,Total,William PetersonQualified Write In,0
Telford,Election Day,Shondra IrvingQualified Write In,0
Telford,Election Day,Perry JonesQualified Write In,0
Telford,Election Day,Rich MarinQualified Write In,0
Telford,Election Day,Andre Ramon McNeil Sr.Qualified Write In,0
Telford,Election Day,William Cody NalbachQualified Write In,0
Telford,Election Day,Sethatina NewmanQualified Write In,0
Telford,Election Day,William PetersonQualified Write In,0
Telford,Mail-in,Shondra IrvingQualified Write In,0
Telford,Mail-in,Perry JonesQualified Write In,0
Telford,Mail-in,Rich MarinQualified Write In,0
Telford,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,0
Telford,Mail-in,William Cody NalbachQualified Write In,0
Telford,Mail-in,Sethatina NewmanQualified Write In,0
Telford,Mail-in,William PetersonQualified Write In,0
Telford,Provisional,Shondra IrvingQualified Write In,0
Telford,Provisional,Perry JonesQualified Write In,0
Telford,Provisional,Rich MarinQualified Write In,0
Telford,Provisional,Andre Ramon McNeil Sr.Qualified Write In,0
Telford,Provisional,William Cody NalbachQualified Write In,0
Telford,Provisional,Sethatina NewmanQualified Write In,0
Telford,Provisional,William PetersonQualified Write In,0
Telford,Total,Shondra IrvingQualified Write In,0
Telford,Total,Perry JonesQualified Write In,0
Telford,Total,Rich MarinQualified Write In,0
Telford,Total,Andre Ramon McNeil Sr.Qualified Write In,0
Telford,Total,William Cody NalbachQualified Write In,0
Telford,Total,Sethatina NewmanQualified Write In,0
Telford,Total,William PetersonQualified Write In,0
Trappe Boro,Election Day,Shondra IrvingQualified Write In,0
Trappe Boro,Election Day,Perry JonesQualified Write In,0
Trappe Boro,Election Day,Rich MarinQualified Write In,0
Trappe Boro,Election Day,Andre Ramon McNeil Sr.Qualified Write In,0
Trappe Boro,Election Day,William Cody NalbachQualified Write In,0
Trappe Boro,Election Day,Sethatina NewmanQualified Write In,0
Trappe Boro,Election Day,William PetersonQualified Write In,0
Trappe Boro,Mail-in,Shondra IrvingQualified Write In,0
Trappe Boro,Mail-in,Perry JonesQualified Write In,0
Trappe Boro,Mail-in,Rich MarinQualified Write In,0
Trappe Boro,Mail-in,Andre Ramon McNeil Sr.Qualified Write In,0
Trappe Boro,Mail-in,William Cody NalbachQualified Write In,0
Trappe Boro,Mail-in,Sethatina NewmanQualified Write In,0
Trappe Boro,Mail-in,William PetersonQualified Write In,0
Trappe Boro,Provisional,Shondra IrvingQualified Write In,0
Trappe Boro,Provisional,Perry JonesQualified Write In,0
