precinct,method,candidate,votes
Springfield 2-3,Election Day,KAMALA D HARRIS(DEM),****
Springfield 2-3,Election Day,DONALD J TRUMP(REP),****
Springfield 2-3,Mail-in,KAMALA D HARRIS(DEM),****
Springfield 2-3,Mail-in,DONALD J TRUMP(REP),****
Springfield 2-3,Provisional,KAMALA D HARRIS(DEM),****
Springfield 2-3,Provisional,DONALD J TRUMP(REP),****
Springfield 2-3,Total,KAMALA D HARRIS(DEM),373
Springfield 2-3,Total,DONALD J TRUMP(REP),98
Springfield 3-1,Election Day,KAMALA D HARRIS(DEM),****
Springfield 3-1,Election Day,DONALD J TRUMP(REP),****
Springfield 3-1,Mail-in,KAMALA D HARRIS(DEM),****
Springfield 3-1,Mail-in,DONALD J TRUMP(REP),****
Springfield 3-1,Provisional,KAMALA D HARRIS(DEM),****
Springfield 3-1,Provisional,DONALD J TRUMP(REP),****
Springfield 3-1,Total,KAMALA D HARRIS(DEM),698
Springfield 3-1,Total,DONALD J TRUMP(REP),381
Springfield 3-2,Election Day,KAMALA D HARRIS(DEM),528
Springfield 3-2,Election Day,DONALD J TRUMP(REP),332
Springfield 3-2,Mail-in,KAMALA D HARRIS(DEM),247
Springfield 3-2,Mail-in,DONALD J TRUMP(REP),61
Springfield 3-2,Provisional,KAMALA D HARRIS(DEM),9
Springfield 3-2,Provisional,DONALD J TRUMP(REP),4
Springfield 3-2,Total,KAMALA D HARRIS(DEM),784
Springfield 3-2,Total,DONALD J TRUMP(REP),397
Springfield 4-1,Election Day,KAMALA D HARRIS(DEM),****
Springfield 4-1,Election Day,DONALD J TRUMP(REP),****
Springfield 4-1,Mail-in,KAMALA D HARRIS(DEM),****
Springfield 4-1,Mail-in,DONALD J TRUMP(REP),****
Springfield 4-1,Provisional,KAMALA D HARRIS(DEM),****
Springfield 4-1,Provisional,DONALD J TRUMP(REP),****
Springfield 4-1,Total,KAMALA D HARRIS(DEM),515
Springfield 4-1,Total,DONALD J TRUMP(REP),200
Springfield 4-2,Election Day,KAMALA D HARRIS(DEM),****
Springfield 4-2,Election Day,DONALD J TRUMP(REP),****
Springfield 4-2,Mail-in,KAMALA D HARRIS(DEM),****
Springfield 4-2,Mail-in,DONALD J TRUMP(REP),****
Springfield 4-2,Provisional,KAMALA D HARRIS(DEM),****
Springfield 4-2,Provisional,DONALD J TRUMP(REP),****
Springfield 4-2,Total,KAMALA D HARRIS(DEM),805
Springfield 4-2,Total,DONALD J TRUMP(REP),305
Springfield 5-1,Election Day,KAMALA D HARRIS(DEM),****
Springfield 5-1,Election Day,DONALD J TRUMP(REP),****
Springfield 5-1,Mail-in,KAMALA D HARRIS(DEM),****
Springfield 5-1,Mail-in,DONALD J TRUMP(REP),****
Springfield 5-1,Provisional,KAMALA D HARRIS(DEM),****
Springfield 5-1,Provisional,DONALD J TRUMP(REP),****
Springfield 5-1,Total,KAMALA D HARRIS(DEM),973
Springfield 5-1,Total,DONALD J TRUMP(REP),235
