precinct,method,candidate,votes
Whitemarsh East 2,Election Day,CHASE OLIVER(LIB),****
Whitemarsh East 2,Election Day,JILL STEIN (GRE),****
Whitemarsh East 2,Election Day,Carol AshwerQualified Write In,****
Whitemarsh East 2,Election Day,Shiva AyyaduraiQualified Write In,****
Whitemarsh East 2,Election Day,Doug BellQualified Write In,****
Whitemarsh East 2,Election Day,Jay J. BowmanQualified Write In,****
Whitemarsh East 2,Mail-in,CHASE OLIVER(LIB),****
Whitemarsh East 2,Mail-in,JILL STEIN (GRE),****
Whitemarsh East 2,Mail-in,Carol AshwerQualified Write In,****
Whitemarsh East 2,Mail-in,Shiva AyyaduraiQualified Write In,****
Whitemarsh East 2,Mail-in,Doug BellQualified Write In,****
Whitemarsh East 2,Mail-in,Jay J. BowmanQualified Write In,****
Whitemarsh East 2,Provisional,CHASE OLIVER(LIB),****
Whitemarsh East 2,Provisional,JILL STEIN (GRE),****
Whitemarsh East 2,Provisional,Carol AshwerQualified Write In,****
Whitemarsh East 2,Provisional,Shiva AyyaduraiQualified Write In,****
Whitemarsh East 2,Provisional,Doug BellQualified Write In,****
Whitemarsh East 2,Provisional,Jay J. BowmanQualified Write In,****
Whitemarsh East 2,Total,CHASE OLIVER(LIB),8
Whitemarsh East 2,Total,JILL STEIN (GRE),2
Whitemarsh East 2,Total,Carol AshwerQualified Write In,0
Whitemarsh East 2,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh East 2,Total,Doug BellQualified Write In,0
Whitemarsh East 2,Total,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 1,Election Day,CHASE OLIVER(LIB),2
Whitemarsh Middle 1,Election Day,JILL STEIN (GRE),2
Whitemarsh Middle 1,Election Day,Carol AshwerQualified Write In,0
Whitemarsh Middle 1,Election Day,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 1,Election Day,Doug BellQualified Write In,0
Whitemarsh Middle 1,Election Day,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 1,Mail-in,CHASE OLIVER(LIB),4
Whitemarsh Middle 1,Mail-in,JILL STEIN (GRE),1
Whitemarsh Middle 1,Mail-in,Carol AshwerQualified Write In,0
Whitemarsh Middle 1,Mail-in,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 1,Mail-in,Doug BellQualified Write In,0
Whitemarsh Middle 1,Mail-in,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 1,Provisional,CHASE OLIVER(LIB),0
Whitemarsh Middle 1,Provisional,JILL STEIN (GRE),0
Whitemarsh Middle 1,Provisional,Carol AshwerQualified Write In,0
Whitemarsh Middle 1,Provisional,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 1,Provisional,Doug BellQualified Write In,0
Whitemarsh Middle 1,Provisional,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 1,Total,CHASE OLIVER(LIB),6
Whitemarsh Middle 1,Total,JILL STEIN (GRE),3
Whitemarsh Middle 1,Total,Carol AshwerQualified Write In,0
Whitemarsh Middle 1,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 1,Total,Doug BellQualified Write In,0
Whitemarsh Middle 1,Total,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 2,Election Day,CHASE OLIVER(LIB),0
Whitemarsh Middle 2,Election Day,JILL STEIN (GRE),0
Whitemarsh Middle 2,Election Day,Carol AshwerQualified Write In,0
Whitemarsh Middle 2,Election Day,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 2,Election Day,Doug BellQualified Write In,0
Whitemarsh Middle 2,Election Day,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 2,Mail-in,CHASE OLIVER(LIB),2
Whitemarsh Middle 2,Mail-in,JILL STEIN (GRE),3
Whitemarsh Middle 2,Mail-in,Carol AshwerQualified Write In,0
Whitemarsh Middle 2,Mail-in,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 2,Mail-in,Doug BellQualified Write In,0
Whitemarsh Middle 2,Mail-in,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 2,Provisional,CHASE OLIVER(LIB),0
Whitemarsh Middle 2,Provisional,JILL STEIN (GRE),0
Whitemarsh Middle 2,Provisional,Carol AshwerQualified Write In,0
Whitemarsh Middle 2,Provisional,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 2,Provisional,Doug BellQualified Write In,0
Whitemarsh Middle 2,Provisional,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 2,Total,CHASE OLIVER(LIB),2
Whitemarsh Middle 2,Total,JILL STEIN (GRE),3
Whitemarsh Middle 2,Total,Carol AshwerQualified Write In,0
Whitemarsh Middle 2,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 2,Total,Doug BellQualified Write In,0
Whitemarsh Middle 2,Total,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 3,Election Day,CHASE OLIVER(LIB),****
Whitemarsh Middle 3,Election Day,JILL STEIN (GRE),****
Whitemarsh Middle 3,Election Day,Carol AshwerQualified Write In,****
Whitemarsh Middle 3,Election Day,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 3,Election Day,Doug BellQualified Write In,****
Whitemarsh Middle 3,Election Day,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 3,Mail-in,CHASE OLIVER(LIB),****
Whitemarsh Middle 3,Mail-in,JILL STEIN (GRE),****
Whitemarsh Middle 3,Mail-in,Carol AshwerQualified Write In,****
Whitemarsh Middle 3,Mail-in,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 3,Mail-in,Doug BellQualified Write In,****
Whitemarsh Middle 3,Mail-in,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 3,Provisional,CHASE OLIVER(LIB),****
Whitemarsh Middle 3,Provisional,JILL STEIN (GRE),****
Whitemarsh Middle 3,Provisional,Carol AshwerQualified Write In,****
Whitemarsh Middle 3,Provisional,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 3,Provisional,Doug BellQualified Write In,****
Whitemarsh Middle 3,Provisional,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 3,Total,CHASE OLIVER(LIB),5
Whitemarsh Middle 3,Total,JILL STEIN (GRE),6
Whitemarsh Middle 3,Total,Carol AshwerQualified Write In,0
Whitemarsh Middle 3,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 3,Total,Doug BellQualified Write In,0
Whitemarsh Middle 3,Total,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 4,Election Day,CHASE OLIVER(LIB),****
Whitemarsh Middle 4,Election Day,JILL STEIN (GRE),****
Whitemarsh Middle 4,Election Day,Carol AshwerQualified Write In,****
Whitemarsh Middle 4,Election Day,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 4,Election Day,Doug BellQualified Write In,****
Whitemarsh Middle 4,Election Day,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 4,Mail-in,CHASE OLIVER(LIB),****
Whitemarsh Middle 4,Mail-in,JILL STEIN (GRE),****
Whitemarsh Middle 4,Mail-in,Carol AshwerQualified Write In,****
Whitemarsh Middle 4,Mail-in,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 4,Mail-in,Doug BellQualified Write In,****
Whitemarsh Middle 4,Mail-in,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 4,Provisional,CHASE OLIVER(LIB),****
Whitemarsh Middle 4,Provisional,JILL STEIN (GRE),****
Whitemarsh Middle 4,Provisional,Carol AshwerQualified Write In,****
Whitemarsh Middle 4,Provisional,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 4,Provisional,Doug BellQualified Write In,****
Whitemarsh Middle 4,Provisional,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 4,Total,CHASE OLIVER(LIB),5
Whitemarsh Middle 4,Total,JILL STEIN (GRE),9
Whitemarsh Middle 4,Total,Carol AshwerQualified Write In,0
Whitemarsh Middle 4,Total,Shiva AyyaduraiQualified Write In,0
Whitemarsh Middle 4,Total,Doug BellQualified Write In,0
Whitemarsh Middle 4,Total,Jay J. BowmanQualified Write In,0
Whitemarsh Middle 5,Election Day,CHASE OLIVER(LIB),****
Whitemarsh Middle 5,Election Day,JILL STEIN (GRE),****
Whitemarsh Middle 5,Election Day,Carol AshwerQualified Write In,****
Whitemarsh Middle 5,Election Day,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 5,Election Day,Doug BellQualified Write In,****
Whitemarsh Middle 5,Election Day,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 5,Mail-in,CHASE OLIVER(LIB),****
Whitemarsh Middle 5,Mail-in,JILL STEIN (GRE),****
Whitemarsh Middle 5,Mail-in,Carol AshwerQualified Write In,****
Whitemarsh Middle 5,Mail-in,Shiva AyyaduraiQualified Write In,****
Whitemarsh Middle 5,Mail-in,Doug BellQualified Write In,****
Whitemarsh Middle 5,Mail-in,Jay J. BowmanQualified Write In,****
Whitemarsh Middle 5,Provisional,CHASE OLIVER(LIB),****
Whitemarsh Middle 5,Provisional,JILL STEIN (GRE),****
