precinct,method,candidate,votes
East Norriton 2-1,Election Day,KAMALA D HARRIS(DEM),****
East Norriton 2-1,Election Day,DONALD J TRUMP(REP),****
East Norriton 2-1,Mail-in,KAMALA D HARRIS(DEM),****
East Norriton 2-1,Mail-in,DONALD J TRUMP(REP),****
East Norriton 2-1,Provisional,KAMALA D HARRIS(DEM),****
East Norriton 2-1,Provisional,DONALD J TRUMP(REP),****
East Norriton 2-1,Total,KAMALA D HARRIS(DEM),508
East Norriton 2-1,Total,DONALD J TRUMP(REP),302
East Norriton 2-2,Election Day,KAMALA D HARRIS(DEM),388
East Norriton 2-2,Election Day,DONALD J TRUMP(REP),230
East Norriton 2-2,Mail-in,KAMALA D HARRIS(DEM),252
East Norriton 2-2,Mail-in,DONALD J TRUMP(REP),82
East Norriton 2-2,Provisional,KAMALA D HARRIS(DEM),9
East Norriton 2-2,Provisional,DONALD J TRUMP(REP),4
East Norriton 2-2,Total,KAMALA D HARRIS(DEM),649
East Norriton 2-2,Total,DONALD J TRUMP(REP),316
East Norriton 2-3,Election Day,KAMALA D HARRIS(DEM),602
East Norriton 2-3,Election Day,DONALD J TRUMP(REP),424
East Norriton 2-3,Mail-in,KAMALA D HARRIS(DEM),482
East Norriton 2-3,Mail-in,DONALD J TRUMP(REP),206
East Norriton 2-3,Provisional,KAMALA D HARRIS(DEM),10
East Norriton 2-3,Provisional,DONALD J TRUMP(REP),7
East Norriton 2-3,Total,KAMALA D HARRIS(DEM),"1,094"
East Norriton 2-3,Total,DONALD J TRUMP(REP),637
East Norriton 2-4,Election Day,KAMALA D HARRIS(DEM),****
East Norriton 2-4,Election Day,DONALD J TRUMP(REP),****
East Norriton 2-4,Mail-in,KAMALA D HARRIS(DEM),****
East Norriton 2-4,Mail-in,DONALD J TRUMP(REP),****
East Norriton 2-4,Provisional,KAMALA D HARRIS(DEM),****
East Norriton 2-4,Provisional,DONALD J TRUMP(REP),****
East Norriton 2-4,Total,KAMALA D HARRIS(DEM),611
East Norriton 2-4,Total,DONALD J TRUMP(REP),410
Franconia 1,Election Day,KAMALA D HARRIS(DEM),****
Franconia 1,Election Day,DONALD J TRUMP(REP),****
Franconia 1,Mail-in,KAMALA D HARRIS(DEM),****
Franconia 1,Mail-in,DONALD J TRUMP(REP),****
Franconia 1,Provisional,KAMALA D HARRIS(DEM),****
Franconia 1,Provisional,DONALD J TRUMP(REP),****
Franconia 1,Total,KAMALA D HARRIS(DEM),315
Franconia 1,Total,DONALD J TRUMP(REP),587
Franconia 2,Election Day,KAMALA D HARRIS(DEM),****
Franconia 2,Election Day,DONALD J TRUMP(REP),****
Franconia 2,Mail-in,KAMALA D HARRIS(DEM),****
Franconia 2,Mail-in,DONALD J TRUMP(REP),****
Franconia 2,Provisional,KAMALA D HARRIS(DEM),****
Franconia 2,Provisional,DONALD J TRUMP(REP),****
Franconia 2,Total,KAMALA D HARRIS(DEM),617
Franconia 2,Total,DONALD J TRUMP(REP),712
