precinct,method,candidate,votes
Lower Merion 3-1,Election Day,KAMALA D HARRIS(DEM),****
Lower Merion 3-1,Election Day,DONALD J TRUMP(REP),****
Lower Merion 3-1,Mail-in,KAMALA D HARRIS(DEM),****
Lower Merion 3-1,Mail-in,DONALD J TRUMP(REP),****
Lower Merion 3-1,Provisional,KAMALA D HARRIS(DEM),****
Lower Merion 3-1,Provisional,DONALD J TRUMP(REP),****
Lower Merion 3-1,Total,KAMALA D HARRIS(DEM),594
Lower Merion 3-1,Total,DONALD J TRUMP(REP),103
Lower Merion 3-2,Election Day,KAMALA D HARRIS(DEM),****
Lower Merion 3-2,Election Day,DONALD J TRUMP(REP),****
Lower Merion 3-2,Mail-in,KAMALA D HARRIS(DEM),****
Lower Merion 3-2,Mail-in,DONALD J TRUMP(REP),****
Lower Merion 3-2,Provisional,KAMALA D HARRIS(DEM),****
Lower Merion 3-2,Provisional,DONALD J TRUMP(REP),****
Lower Merion 3-2,Total,KAMALA D HARRIS(DEM),950
Lower Merion 3-2,Total,DONALD J TRUMP(REP),300
Lower Merion 3-3,Election Day,KAMALA D HARRIS(DEM),****
Lower Merion 3-3,Election Day,DONALD J TRUMP(REP),****
Lower Merion 3-3,Mail-in,KAMALA D HARRIS(DEM),****
Lower Merion 3-3,Mail-in,DONALD J TRUMP(REP),****
Lower Merion 3-3,Provisional,KAMALA D HARRIS(DEM),****
Lower Merion 3-3,Provisional,DONALD J TRUMP(REP),****
Lower Merion 3-3,Total,KAMALA D HARRIS(DEM),554
Lower Merion 3-3,Total,DONALD J TRUMP(REP),318
Lower Merion 4-1,Election Day,KAMALA D HARRIS(DEM),408
Lower Merion 4-1,Election Day,DONALD J TRUMP(REP),60
Lower Merion 4-1,Mail-in,KAMALA D HARRIS(DEM),211
Lower Merion 4-1,Mail-in,DONALD J TRUMP(REP),26
Lower Merion 4-1,Provisional,KAMALA D HARRIS(DEM),0
Lower Merion 4-1,Provisional,DONALD J TRUMP(REP),0
Lower Merion 4-1,Total,KAMALA D HARRIS(DEM),619
Lower Merion 4-1,Total,DONALD J TRUMP(REP),86
Lower Merion 4-2,Election Day,KAMALA D HARRIS(DEM),611
Lower Merion 4-2,Election Day,DONALD J TRUMP(REP),181
Lower Merion 4-2,Mail-in,KAMALA D HARRIS(DEM),398
Lower Merion 4-2,Mail-in,DONALD J TRUMP(REP),60
Lower Merion 4-2,Provisional,KAMALA D HARRIS(DEM),8
Lower Merion 4-2,Provisional,DONALD J TRUMP(REP),3
Lower Merion 4-2,Total,KAMALA D HARRIS(DEM),"1,017"
Lower Merion 4-2,Total,DONALD J TRUMP(REP),244
Lower Merion 4-3,Election Day,KAMALA D HARRIS(DEM),406
Lower Merion 4-3,Election Day,DONALD J TRUMP(REP),138
Lower Merion 4-3,Mail-in,KAMALA D HARRIS(DEM),333
Lower Merion 4-3,Mail-in,DONALD J TRUMP(REP),61
Lower Merion 4-3,Provisional,KAMALA D HARRIS(DEM),0
Lower Merion 4-3,Provisional,DONALD J TRUMP(REP),0
Lower Merion 4-3,Total,KAMALA D HARRIS(DEM),739
Lower Merion 4-3,Total,DONALD J TRUMP(REP),199
