precinct,method,candidate,votes
Upper Hanover 2,Election Day,KAMALA D HARRIS(DEM),****
Upper Hanover 2,Election Day,DONALD J TRUMP(REP),****
Upper Hanover 2,Mail-in,KAMALA D HARRIS(DEM),****
Upper Hanover 2,Mail-in,DONALD J TRUMP(REP),****
Upper Hanover 2,Provisional,KAMALA D HARRIS(DEM),****
Upper Hanover 2,Provisional,DONALD J TRUMP(REP),****
Upper Hanover 2,Total,KAMALA D HARRIS(DEM),371
Upper Hanover 2,Total,DONALD J TRUMP(REP),614
Upper Hanover 3,Election Day,KAMALA D HARRIS(DEM),****
Upper Hanover 3,Election Day,DONALD J TRUMP(REP),****
Upper Hanover 3,Mail-in,KAMALA D HARRIS(DEM),****
Upper Hanover 3,Mail-in,DONALD J TRUMP(REP),****
Upper Hanover 3,Provisional,KAMALA D HARRIS(DEM),****
Upper Hanover 3,Provisional,DONALD J TRUMP(REP),****
Upper Hanover 3,Total,KAMALA D HARRIS(DEM),389
Upper Hanover 3,Total,DONALD J TRUMP(REP),763
Upper Merion Belmont 1,Election Day,KAMALA D HARRIS(DEM),****
Upper Merion Belmont 1,Election Day,DONALD J TRUMP(REP),****
Upper Merion Belmont 1,Mail-in,KAMALA D HARRIS(DEM),****
Upper Merion Belmont 1,Mail-in,DONALD J TRUMP(REP),****
Upper Merion Belmont 1,Provisional,KAMALA D HARRIS(DEM),****
Upper Merion Belmont 1,Provisional,DONALD J TRUMP(REP),****
Upper Merion Belmont 1,Total,KAMALA D HARRIS(DEM),411
Upper Merion Belmont 1,Total,DONALD J TRUMP(REP),284
Upper Merion Belmont 2,Election Day,KAMALA D HARRIS(DEM),623
Upper Merion Belmont 2,Election Day,DONALD J TRUMP(REP),463
Upper Merion Belmont 2,Mail-in,KAMALA D HARRIS(DEM),423
Upper Merion Belmont 2,Mail-in,DONALD J TRUMP(REP),127
Upper Merion Belmont 2,Provisional,KAMALA D HARRIS(DEM),7
Upper Merion Belmont 2,Provisional,DONALD J TRUMP(REP),4
Upper Merion Belmont 2,Total,KAMALA D HARRIS(DEM),"1,053"
Upper Merion Belmont 2,Total,DONALD J TRUMP(REP),594
Upper Merion Belmont 3,Election Day,KAMALA D HARRIS(DEM),418
Upper Merion Belmont 3,Election Day,DONALD J TRUMP(REP),325
Upper Merion Belmont 3,Mail-in,KAMALA D HARRIS(DEM),237
Upper Merion Belmont 3,Mail-in,DONALD J TRUMP(REP),91
Upper Merion Belmont 3,Provisional,KAMALA D HARRIS(DEM),10
Upper Merion Belmont 3,Provisional,DONALD J TRUMP(REP),4
Upper Merion Belmont 3,Total,KAMALA D HARRIS(DEM),665
Upper Merion Belmont 3,Total,DONALD J TRUMP(REP),420
Upper Merion Belmont 4,Election Day,KAMALA D HARRIS(DEM),662
Upper Merion Belmont 4,Election Day,DONALD J TRUMP(REP),501
Upper Merion Belmont 4,Mail-in,KAMALA D HARRIS(DEM),502
Upper Merion Belmont 4,Mail-in,DONALD J TRUMP(REP),164
Upper Merion Belmont 4,Provisional,KAMALA D HARRIS(DEM),13
Upper Merion Belmont 4,Provisional,DONALD J TRUMP(REP),7
Upper Merion Belmont 4,Total,KAMALA D HARRIS(DEM),"1,177"
Upper Merion Belmont 4,Total,DONALD J TRUMP(REP),672
