precinct,method,candidate,votes
Upper Merion Belmont 5,Election Day,Christin PowersQualified Write In,0
Upper Merion Belmont 5,Election Day,Richard RootQualified Write In,0
Upper Merion Belmont 5,Election Day,Suzie ScottQualified Write In,0
Upper Merion Belmont 5,Election Day,Edward ShlikasQualified Write In,0
Upper Merion Belmont 5,Election Day,Christopher StriedQualified Write In,0
Upper Merion Belmont 5,Election Day,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Belmont 5,Election Day,UnresolvedWrite-In,0
Upper Merion Belmont 5,Mail-in,Christin PowersQualified Write In,0
Upper Merion Belmont 5,Mail-in,Richard RootQualified Write In,0
Upper Merion Belmont 5,Mail-in,Suzie ScottQualified Write In,0
Upper Merion Belmont 5,Mail-in,Edward ShlikasQualified Write In,0
Upper Merion Belmont 5,Mail-in,Christopher StriedQualified Write In,0
Upper Merion Belmont 5,Mail-in,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Belmont 5,Mail-in,UnresolvedWrite-In,2
Upper Merion Belmont 5,Provisional,Christin PowersQualified Write In,0
Upper Merion Belmont 5,Provisional,Richard RootQualified Write In,0
Upper Merion Belmont 5,Provisional,Suzie ScottQualified Write In,0
Upper Merion Belmont 5,Provisional,Edward ShlikasQualified Write In,0
Upper Merion Belmont 5,Provisional,Christopher StriedQualified Write In,0
Upper Merion Belmont 5,Provisional,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Belmont 5,Provisional,UnresolvedWrite-In,0
Upper Merion Belmont 5,Total,Christin PowersQualified Write In,0
Upper Merion Belmont 5,Total,Richard RootQualified Write In,0
Upper Merion Belmont 5,Total,Suzie ScottQualified Write In,0
Upper Merion Belmont 5,Total,Edward ShlikasQualified Write In,0
Upper Merion Belmont 5,Total,Christopher StriedQualified Write In,0
Upper Merion Belmont 5,Total,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Belmont 5,Total,UnresolvedWrite-In,2
Upper Merion Candle 1,Election Day,Christin PowersQualified Write In,****
Upper Merion Candle 1,Election Day,Richard RootQualified Write In,****
Upper Merion Candle 1,Election Day,Suzie ScottQualified Write In,****
Upper Merion Candle 1,Election Day,Edward ShlikasQualified Write In,****
Upper Merion Candle 1,Election Day,Christopher StriedQualified Write In,****
Upper Merion Candle 1,Election Day,Alix C. Toulme Jr.Qualified Write In,****
Upper Merion Candle 1,Election Day,UnresolvedWrite-In,****
Upper Merion Candle 1,Mail-in,Christin PowersQualified Write In,****
Upper Merion Candle 1,Mail-in,Richard RootQualified Write In,****
Upper Merion Candle 1,Mail-in,Suzie ScottQualified Write In,****
Upper Merion Candle 1,Mail-in,Edward ShlikasQualified Write In,****
Upper Merion Candle 1,Mail-in,Christopher StriedQualified Write In,****
Upper Merion Candle 1,Mail-in,Alix C. Toulme Jr.Qualified Write In,****
Upper Merion Candle 1,Mail-in,UnresolvedWrite-In,****
Upper Merion Candle 1,Provisional,Christin PowersQualified Write In,****
Upper Merion Candle 1,Provisional,Richard RootQualified Write In,****
Upper Merion Candle 1,Provisional,Suzie ScottQualified Write In,****
Upper Merion Candle 1,Provisional,Edward ShlikasQualified Write In,****
Upper Merion Candle 1,Provisional,Christopher StriedQualified Write In,****
Upper Merion Candle 1,Provisional,Alix C. Toulme Jr.Qualified Write In,****
Upper Merion Candle 1,Provisional,UnresolvedWrite-In,****
Upper Merion Candle 1,Total,Christin PowersQualified Write In,0
Upper Merion Candle 1,Total,Richard RootQualified Write In,0
Upper Merion Candle 1,Total,Suzie ScottQualified Write In,0
Upper Merion Candle 1,Total,Edward ShlikasQualified Write In,0
Upper Merion Candle 1,Total,Christopher StriedQualified Write In,0
Upper Merion Candle 1,Total,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Candle 1,Total,UnresolvedWrite-In,8
Upper Merion Candle 2,Election Day,Christin PowersQualified Write In,0
Upper Merion Candle 2,Election Day,Richard RootQualified Write In,0
Upper Merion Candle 2,Election Day,Suzie ScottQualified Write In,0
Upper Merion Candle 2,Election Day,Edward ShlikasQualified Write In,0
Upper Merion Candle 2,Election Day,Christopher StriedQualified Write In,0
Upper Merion Candle 2,Election Day,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Candle 2,Election Day,UnresolvedWrite-In,4
Upper Merion Candle 2,Mail-in,Christin PowersQualified Write In,0
Upper Merion Candle 2,Mail-in,Richard RootQualified Write In,0
Upper Merion Candle 2,Mail-in,Suzie ScottQualified Write In,0
Upper Merion Candle 2,Mail-in,Edward ShlikasQualified Write In,0
Upper Merion Candle 2,Mail-in,Christopher StriedQualified Write In,0
Upper Merion Candle 2,Mail-in,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Candle 2,Mail-in,UnresolvedWrite-In,2
Upper Merion Candle 2,Provisional,Christin PowersQualified Write In,0
Upper Merion Candle 2,Provisional,Richard RootQualified Write In,0
Upper Merion Candle 2,Provisional,Suzie ScottQualified Write In,0
Upper Merion Candle 2,Provisional,Edward ShlikasQualified Write In,0
Upper Merion Candle 2,Provisional,Christopher StriedQualified Write In,0
Upper Merion Candle 2,Provisional,Alix C. Toulme Jr.Qualified Write In,0
Upper Merion Candle 2,Provisional,UnresolvedWrite-In,0
Upper Merion Candle 2,Total,Christin PowersQualified Write In,0
Upper Merion Candle 2,Total,Richard RootQualified Write In,0
Upper Merion Candle 2,Total,Suzie ScottQualified Write In,0
Upper Merion Candle 2,Total,Edward ShlikasQualified Write In,0
